"V1","V2","V3","V4","V5","class","dataset_name","altered_attribute","noise_level"
-0.466883,1.033096,1.27,0.387054,-0.721865,"1","phoneme","V3",0.2
-0.469433,-0.254303,1.74,-1.208502,0.4493,"1","phoneme","V3",0.2
-0.688801,-0.673351,0.6,1.851075,-1.302552,"1","phoneme","V3",0.2
0.28481,-2.667465,-1.36,1.506832,-1.148799,"1","phoneme","V3",0.2
-0.72796,0.003882,1.29,0.446516,-0.136583,"1","phoneme","V3",0.2
-0.331594,1.350842,-1.32,-0.067381,1.751848,"1","phoneme","V3",0.2
-0.585825,-0.040616,0.34,0.120059,-1.073395,"1","phoneme","V3",0.2
-0.625708,-0.209981,2.32,-1.412111,-0.136583,"1","phoneme","V3",0.2
-0.555974,1.078052,-1.3,-0.131213,-0.347871,"1","phoneme","V3",0.2
-0.188678,0.592256,-0.02,-0.717171,-0.136583,"1","phoneme","V3",0.2
-0.883593,-1.214377,-0.56,-0.169275,1.44693,"1","phoneme","V3",0.2
-0.611381,-0.947292,0.94,0.687542,1.841039,"1","phoneme","V3",0.2
0.40968,0.088071,-1.19,-0.618118,0.014264,"1","phoneme","V3",0.2
1.002334,1.273315,-1.27,-0.674093,0.097898,"1","phoneme","V3",0.2
0.57525,-0.173873,-1.19,-0.36775,-0.248973,"1","phoneme","V3",0.2
-0.5082,0.725126,-0.22,-0.116188,-0.136583,"1","phoneme","V3",0.2
-0.690406,-0.057771,-1.23,0.045122,0.818249,"1","phoneme","V3",0.2
0.170817,1.206504,-1.09,-0.68797,-0.338662,"1","phoneme","V3",0.2
-0.611494,-0.080848,1.87,-1.404516,-0.709877,"1","phoneme","V3",0.2
0.659188,1.783844,0.36,-0.785716,-0.364964,"1","phoneme","V3",0.2
-0.601838,2.434928,-1.59,-0.098371,-0.435938,"1","phoneme","V3",0.2
0.565003,-0.046831,-1.31,-0.349509,0.026431,"1","phoneme","V3",0.2
-0.631558,0.409707,0.37,0.047181,0.41964,"1","phoneme","V3",0.2
-0.568701,0.541872,-0.3,-0.123845,-0.344131,"1","phoneme","V3",0.2
2.263288,-0.258333,-0.2,0.351737,-0.420441,"1","phoneme","V3",0.2
-1.256178,-2.448144,-2.66,-2.376355,-0.136583,"1","phoneme","V3",0.2
-1.215247,1.056502,-1.46,-0.826368,-0.136583,"1","phoneme","V3",0.2
-0.708189,-0.847144,-0.04,2.248071,-0.136583,"1","phoneme","V3",0.2
-0.846897,-0.919975,-0.55,0.133597,1.597844,"1","phoneme","V3",0.2
0.469152,-0.090624,-1.09,-0.624918,-0.230049,"1","phoneme","V3",0.2
0.091529,0.172014,-1.24,-0.642651,-0.136583,"1","phoneme","V3",0.2
1.344327,0.263042,-1.08,-0.221492,-0.31207,"1","phoneme","V3",0.2
-0.214334,0.74798,-1.65,-0.244297,-0.33746,"1","phoneme","V3",0.2
-0.566017,-0.976814,0.28,2.201733,-1.518689,"1","phoneme","V3",0.2
0.255127,0.466389,0.56,-0.034358,0.961283,"1","phoneme","V3",0.2
-0.819843,-1.038673,-0.4,1.686147,-0.136583,"1","phoneme","V3",0.2
0.692586,0.511744,-0.04,-0.7454,-0.340293,"1","phoneme","V3",0.2
0.380719,1.480234,-1.31,-0.727043,0.079998,"1","phoneme","V3",0.2
1.889189,-0.198161,-1.15,-0.244192,0.180253,"1","phoneme","V3",0.2
-0.777414,-0.295111,1.37,-1.476138,-0.136583,"1","phoneme","V3",0.2
-0.375615,1.101963,0.58,0.008204,-0.475076,"1","phoneme","V3",0.2
-0.264072,1.174285,-1.56,-0.130323,-0.537399,"1","phoneme","V3",0.2
2.706978,-1.793533,-0.69,-0.350061,-0.334437,"1","phoneme","V3",0.2
0.082924,2.153467,-1.44,0.02319,0.449623,"1","phoneme","V3",0.2
-0.601261,1.90581,-1.67,-0.223658,0.135551,"1","phoneme","V3",0.2
-0.260734,2.026554,-1.66,-0.816527,-0.438215,"1","phoneme","V3",0.2
-0.536932,0.650501,0.17,0.05318,-0.464681,"1","phoneme","V3",0.2
0.017759,1.759851,-0.98,-0.704939,-0.345666,"1","phoneme","V3",0.2
-0.087219,0.289574,0.12,0.047661,0.26484,"1","phoneme","V3",0.2
1.258689,-0.49689,-0.44,-0.61118,-0.217594,"1","phoneme","V3",0.2
0.331961,0.95994,-0.23,1.32291,-0.681705,"1","phoneme","V3",0.2
0.748122,0.348242,-0.44,-0.16003,0.121982,"1","phoneme","V3",0.2
-0.783894,-0.555869,-0.44,0.380133,1.443616,"1","phoneme","V3",0.2
3.119994,-0.929164,-1.02,-0.580861,-0.207833,"1","phoneme","V3",0.2
0.253869,1.3468,-1.38,-0.701688,-0.311274,"1","phoneme","V3",0.2
0.89287,1.172029,-1.26,-0.254603,-0.525215,"1","phoneme","V3",0.2
-0.020252,2.072215,-1.83,0.237302,0.36272,"1","phoneme","V3",0.2
2.341252,0.274299,-0.81,-0.07725,0.48627,"1","phoneme","V3",0.2
2.796238,-0.776078,-0.52,-0.380328,-0.227095,"1","phoneme","V3",0.2
1.614482,-0.839847,-0.66,-0.380284,-0.261706,"1","phoneme","V3",0.2
-0.529025,0.806871,-1.02,-0.673111,-0.294661,"1","phoneme","V3",0.2
0.802632,0.406734,0.26,0.504497,1.499814,"1","phoneme","V3",0.2
-0.586162,0.147797,0.55,-1.003957,-0.490388,"1","phoneme","V3",0.2
-0.223756,2.503279,-1.41,-0.816039,0.510378,"1","phoneme","V3",0.2
-0.490104,0.73865,-1.36,-0.866699,0.372287,"1","phoneme","V3",0.2
0.047659,1.647167,-0.78,-0.725994,-0.36359,"1","phoneme","V3",0.2
3.306502,-1.814407,-0.93,-0.603913,-0.29564,"1","phoneme","V3",0.2
2.398919,-1.078165,-0.53,-0.315302,-0.268213,"1","phoneme","V3",0.2
-0.261416,2.166122,-1.5,-0.746582,-0.373928,"1","phoneme","V3",0.2
2.075534,-0.982805,-0.78,-0.600811,0.070384,"1","phoneme","V3",0.2
0.960388,0.464815,-0.56,1.250132,-0.812634,"1","phoneme","V3",0.2
0.452325,-0.235209,-0.97,-0.604195,-0.232782,"1","phoneme","V3",0.2
-0.617608,-0.532401,0.82,-1.449888,-0.711096,"1","phoneme","V3",0.2
-0.701895,0.405747,1.22,0.469904,1.106067,"1","phoneme","V3",0.2
2.464329,-0.628932,0.38,-0.826242,-0.317424,"1","phoneme","V3",0.2
-0.810493,-0.790597,0.4,2.632551,-1.520337,"1","phoneme","V3",0.2
-0.722403,0.08101,-1.6,-0.894565,0.201176,"1","phoneme","V3",0.2
0.066751,2.328907,-1.86,0.19084,0.432068,"1","phoneme","V3",0.2
0.399572,-0.612518,-1,-0.239879,-0.289001,"1","phoneme","V3",0.2
-0.738595,-0.953868,0.58,1.502174,-1.234026,"1","phoneme","V3",0.2
2.267713,-1.109559,0.25,-0.882608,0.330294,"1","phoneme","V3",0.2
-0.423094,1.451728,0.64,0.549176,-0.136583,"1","phoneme","V3",0.2
-0.745755,-0.952335,0.59,1.742065,-1.23233,"1","phoneme","V3",0.2
-0.78508,-0.427987,1.58,-1.455553,-1.107934,"1","phoneme","V3",0.2
-0.733925,-0.852255,0.22,1.952916,1.578719,"1","phoneme","V3",0.2
-0.708107,-0.225914,1.05,-1.208488,-0.136583,"1","phoneme","V3",0.2
2.405964,-1.810562,0.92,0.13132,-0.511672,"1","phoneme","V3",0.2
-0.447161,0.997693,1.53,-1.183189,-0.592148,"1","phoneme","V3",0.2
-1.401966,-2.415534,-1.16,-0.628364,-0.257012,"1","phoneme","V3",0.2
0.870593,-0.459862,0.59,0.806634,0.835248,"1","phoneme","V3",0.2
-0.684855,0.612513,1.03,0.374419,0.491237,"1","phoneme","V3",0.2
-0.766796,-0.278144,1.05,-1.285053,-0.59063,"1","phoneme","V3",0.2
-0.146509,0.533365,-1.33,-0.778144,-0.407497,"1","phoneme","V3",0.2
-1.14318,-1.856598,-1.79,1.060572,-1.324325,"1","phoneme","V3",0.2
-0.545436,1.149234,0.32,-1.275771,2.177476,"1","phoneme","V3",0.2
-0.551724,1.05313,-1.2,-0.101794,-0.325169,"1","phoneme","V3",0.2
-0.790326,-0.483668,1.41,-1.383535,-1.113356,"1","phoneme","V3",0.2
-0.281671,2.651177,-1.41,-0.082018,-0.421143,"1","phoneme","V3",0.2
-2.097106,0.351649,-1.16,-0.671953,-0.285628,"1","phoneme","V3",0.2
3.0026,-1.813596,-0.66,-0.357141,-0.2395,"1","phoneme","V3",0.2
-0.158336,0.382881,0.22,-0.995911,2.851687,"1","phoneme","V3",0.2
-0.246494,1.778721,-1.22,-0.711427,0.115107,"1","phoneme","V3",0.2
0.892335,-1.000648,-0.61,-0.60284,-0.222129,"1","phoneme","V3",0.2
-0.863295,-1.08249,-0.36,-1.175908,-1.918989,"1","phoneme","V3",0.2
-0.676491,0.305554,-0.03,-0.162117,0.156598,"1","phoneme","V3",0.2
1.671578,0.273088,0.07,0.283032,-0.45736,"1","phoneme","V3",0.2
-0.650932,-0.721426,-0.32,0.982295,-0.136583,"1","phoneme","V3",0.2
1.331017,0.184222,-0.72,-0.321027,-0.273089,"1","phoneme","V3",0.2
-0.560158,-0.918325,1.11,0.994624,1.594951,"1","phoneme","V3",0.2
-0.873905,-1.163425,-0.48,0.668841,2.591967,"1","phoneme","V3",0.2
0.753583,0.515281,-0.5,-0.144411,-0.449584,"1","phoneme","V3",0.2
-0.510805,1.960636,-1,-0.039705,0.895041,"1","phoneme","V3",0.2
0.522731,-0.181805,1.67,-1.208788,-0.498632,"1","phoneme","V3",0.2
-0.22389,0.136987,-1.5,-0.704819,-0.267013,"1","phoneme","V3",0.2
-0.773156,-0.946335,0.17,2.122225,-1.369983,"1","phoneme","V3",0.2
0.488925,0.743668,0.14,0.396861,1.150834,"1","phoneme","V3",0.2
-0.666283,-0.720764,0.19,1.657962,1.560778,"1","phoneme","V3",0.2
-0.648867,0.052727,1.71,-1.497614,-0.858415,"1","phoneme","V3",0.2
-0.628988,-0.783497,0.1,1.050566,-0.136583,"1","phoneme","V3",0.2
0.206526,0.028722,-0.25,-0.635624,-0.001082,"1","phoneme","V3",0.2
2.349031,-0.794867,-1.08,-0.276735,0.047608,"1","phoneme","V3",0.2
0.88954,1.308283,-1.6,-0.762464,-0.326504,"1","phoneme","V3",0.2
0.729676,0.167161,-1.04,-0.649825,0.072581,"1","phoneme","V3",0.2
-0.465029,2.158214,-1.52,0.02224,-0.537911,"1","phoneme","V3",0.2
-0.329329,2.366978,-1.45,-0.885482,-0.754818,"1","phoneme","V3",0.2
-0.524567,-0.434034,1.75,0.887271,0.613529,"1","phoneme","V3",0.2
0.360981,-0.035434,-0.85,-0.612112,-0.234148,"1","phoneme","V3",0.2
-0.507854,0.501863,-0.23,-0.821821,-0.431813,"1","phoneme","V3",0.2
0.574319,0.1313,-0.98,-0.66567,-0.004908,"1","phoneme","V3",0.2
2.784406,0.206501,-1.07,-0.607956,-0.240676,"1","phoneme","V3",0.2
3.260248,-1.897623,-1.16,-0.3866,-0.24955,"1","phoneme","V3",0.2
-0.511087,0.38314,-0.03,-0.807483,-0.359062,"1","phoneme","V3",0.2
-0.538588,2.312786,-1.07,-0.004201,1.277715,"1","phoneme","V3",0.2
0.954217,0.544128,0.86,-0.924648,-0.414033,"1","phoneme","V3",0.2
1.558492,1.086053,-1.03,-0.645002,-0.263003,"1","phoneme","V3",0.2
-0.743964,-0.731994,0.19,1.711934,-1.395582,"1","phoneme","V3",0.2
-0.603331,-0.011898,2.45,-1.360931,-0.136583,"1","phoneme","V3",0.2
-0.794993,-1.045055,-0.1,1.466532,-0.136583,"1","phoneme","V3",0.2
-0.196868,2.095045,-1.24,-0.821925,-0.494426,"1","phoneme","V3",0.2
-0.684126,-0.010065,1.37,-1.165376,-1.000094,"1","phoneme","V3",0.2
0.211865,0.272395,-1.35,-0.61819,0.029239,"1","phoneme","V3",0.2
-0.729011,-1.05306,-0.28,-1.710556,2.605674,"1","phoneme","V3",0.2
0.019343,0.985708,-0.34,-0.136571,-0.496391,"1","phoneme","V3",0.2
-0.168276,-0.09993,0.68,0.279744,-0.492147,"1","phoneme","V3",0.2
-0.482463,-0.123783,1.82,-1.4702,-0.136583,"1","phoneme","V3",0.2
0.86859,-0.460337,0.58,0.805893,0.835135,"1","phoneme","V3",0.2
-0.718668,0.285884,1.43,0.62513,-0.136583,"1","phoneme","V3",0.2
0.332019,1.565081,-0.98,-0.762267,0.094332,"1","phoneme","V3",0.2
0.681745,0.647246,-1.24,-0.658079,-0.284402,"1","phoneme","V3",0.2
0.359606,0.084182,-1.23,-0.644111,-0.136583,"1","phoneme","V3",0.2
2.600309,-1.058064,0.5,-0.779048,-0.313649,"1","phoneme","V3",0.2
-0.167353,-0.48184,0.89,0.445023,0.532582,"1","phoneme","V3",0.2
2.116874,-0.913323,-0.76,-0.333514,-0.223285,"1","phoneme","V3",0.2
-0.776513,0.027359,-0.32,-0.079464,-0.136583,"1","phoneme","V3",0.2
-0.066688,2.117371,-1.52,-0.762565,0.140084,"1","phoneme","V3",0.2
-0.681877,0.617507,1.04,0.32324,-0.669206,"1","phoneme","V3",0.2
-0.376881,1.975747,-1.83,0.001433,-0.414258,"1","phoneme","V3",0.2
-0.004462,-0.485792,-0.33,-0.397124,0.008572,"1","phoneme","V3",0.2
-0.518505,0.008277,1.96,0.851051,-0.78908,"1","phoneme","V3",0.2
-0.773784,-0.868509,-0.18,-1.17161,-0.136583,"1","phoneme","V3",0.2
-0.53335,1.182016,0.48,0.349631,-0.729853,"1","phoneme","V3",0.2
-0.386807,0.391153,0.96,0.362579,-0.848529,"1","phoneme","V3",0.2
-0.566406,0.228121,1.18,-1.302622,-0.136583,"1","phoneme","V3",0.2
-0.7809,-0.897273,0.45,0.638237,1.288427,"1","phoneme","V3",0.2
1.230217,1.084385,-0.13,-0.779584,0.126876,"1","phoneme","V3",0.2
-0.70947,-0.48375,1.49,-1.680818,-1.409014,"1","phoneme","V3",0.2
-0.483277,-0.406786,2.03,0.542549,-0.648453,"1","phoneme","V3",0.2
1.05108,-0.871187,1.58,-1.103231,-0.467884,"1","phoneme","V3",0.2
-0.335367,0.99398,-1.26,-0.753286,-0.31537,"1","phoneme","V3",0.2
1.673872,-0.881636,-0.94,-0.584017,-0.216814,"1","phoneme","V3",0.2
2.024936,-0.820113,-0.07,0.096117,0.455759,"1","phoneme","V3",0.2
-0.660279,0.115872,0,-0.916218,0.239201,"1","phoneme","V3",0.2
-0.502628,-0.418953,1.84,-1.31373,-0.730128,"1","phoneme","V3",0.2
-0.443038,0.877008,1.65,-1.444623,-0.136583,"1","phoneme","V3",0.2
0.143441,0.729556,0.39,0.40243,1.122707,"1","phoneme","V3",0.2
0.565445,1.13491,-1.18,-0.755745,0.176936,"1","phoneme","V3",0.2
-0.790999,-1.045127,-0.35,2.041287,-1.732376,"1","phoneme","V3",0.2
-0.748165,-0.964572,0.01,2.537815,-1.610987,"1","phoneme","V3",0.2
-0.642138,0.087108,2.59,-1.440145,-0.136583,"1","phoneme","V3",0.2
0.118313,-0.454978,-0.92,-0.603236,-0.266576,"1","phoneme","V3",0.2
-0.676742,-0.422873,0.45,2.152494,-0.136583,"1","phoneme","V3",0.2
-0.1238,0.910942,0.44,1.007894,-0.794828,"1","phoneme","V3",0.2
2.873549,-0.971744,-0.33,0.377844,-0.562799,"1","phoneme","V3",0.2
2.05611,-0.925832,-0.95,-0.595281,0.070003,"1","phoneme","V3",0.2
-0.354539,1.04823,-1.47,-0.72175,-0.299858,"1","phoneme","V3",0.2
2.510898,-0.791627,-0.9,-0.392576,-0.222947,"1","phoneme","V3",0.2
1.323715,0.080822,0.07,0.06528,-0.581594,"1","phoneme","V3",0.2
-0.487925,-0.311348,1.87,-1.308129,-0.777828,"1","phoneme","V3",0.2
-0.84917,-1.114039,-0.34,1.324843,1.835115,"1","phoneme","V3",0.2
0.6815,0.320053,-0.34,1.508866,-0.873693,"1","phoneme","V3",0.2
0.511621,-0.612687,-0.89,-0.386466,-0.023774,"1","phoneme","V3",0.2
0.75448,-0.586165,-1.02,-0.36571,0.002116,"1","phoneme","V3",0.2
-0.662553,-0.243622,2.13,-1.408947,-0.136583,"1","phoneme","V3",0.2
-0.573426,1.22333,-1.65,-0.08222,-0.46753,"1","phoneme","V3",0.2
-0.647394,-0.405901,1.85,-1.363245,-0.722854,"1","phoneme","V3",0.2
-0.490619,0.599941,0.74,-1.155017,-0.626951,"1","phoneme","V3",0.2
-0.734595,-0.598161,0.08,1.115749,-1.189058,"1","phoneme","V3",0.2
-0.503108,-0.006341,2,-1.469974,-0.136583,"1","phoneme","V3",0.2
0.440202,0.162767,-0.4,-0.269081,0.070634,"1","phoneme","V3",0.2
0.771435,0.285802,-0.06,0.017934,-0.46659,"1","phoneme","V3",0.2
2.988859,-1.832716,-1.04,-0.598986,-0.232794,"1","phoneme","V3",0.2
1.486106,-0.703172,-1.16,-0.415625,-0.206496,"1","phoneme","V3",0.2
-0.782794,-0.989637,-0.22,-1.417294,-0.136583,"1","phoneme","V3",0.2
-0.152823,1.595702,0.69,0.105534,0.696735,"1","phoneme","V3",0.2
1.465809,-0.400394,-0.83,-0.342997,0.008257,"1","phoneme","V3",0.2
0.455422,-0.783726,-1.47,-0.275878,-0.29608,"1","phoneme","V3",0.2
-0.673426,-0.879202,0.07,2.35157,-1.628398,"1","phoneme","V3",0.2
-0.500519,1.741932,0.28,0.255449,1.900922,"1","phoneme","V3",0.2
-0.81499,-0.911892,-0.39,2.176184,-1.281897,"1","phoneme","V3",0.2
-0.572787,0.378475,0.12,-0.156634,-0.136583,"1","phoneme","V3",0.2
1.421022,-0.038195,0.04,-0.060947,-0.37093,"1","phoneme","V3",0.2
-0.851459,-1.161125,-0.54,0.070085,-0.136583,"1","phoneme","V3",0.2
0.308892,0.072479,-0.45,-0.642078,-0.002668,"1","phoneme","V3",0.2
1.039994,1.457697,-1.08,-0.703482,-0.309675,"1","phoneme","V3",0.2
-0.377898,1.390428,-1.2,-0.208464,-0.370089,"1","phoneme","V3",0.2
-0.834244,-0.970097,-0.34,2.025883,-0.136583,"1","phoneme","V3",0.2
2.328803,-1.079833,-0.52,-0.394149,0.051199,"1","phoneme","V3",0.2
-0.351143,-0.062835,1.6,-1.219647,-0.541349,"1","phoneme","V3",0.2
3.258129,-1.799102,-0.52,-0.219615,-0.263862,"1","phoneme","V3",0.2
0.424004,0.702836,-1.35,-0.643297,0.028342,"1","phoneme","V3",0.2
-0.599265,0.444099,0.11,-0.172656,-0.323216,"1","phoneme","V3",0.2
0.18511,0.329078,0.24,-0.723516,0.108966,"1","phoneme","V3",0.2
-0.524636,0.283687,1.31,-1.076458,-0.625653,"1","phoneme","V3",0.2
-0.405212,1.633866,-1.49,1.336054,-0.980831,"1","phoneme","V3",0.2
-0.654524,-0.801161,0.07,1.072938,1.904883,"1","phoneme","V3",0.2
-0.336375,0.753878,1.72,-1.096028,-0.654399,"1","phoneme","V3",0.2
1.723736,-0.328178,-0.08,-0.773296,0.247891,"1","phoneme","V3",0.2
-0.563331,-0.237747,1.46,0.5861,-0.594419,"1","phoneme","V3",0.2
-0.785084,-1.019048,-0.53,2.247619,-1.719613,"1","phoneme","V3",0.2
-0.773546,-0.875452,-0.25,-1.284885,-0.136583,"1","phoneme","V3",0.2
-0.600487,0.513436,0.16,0.063565,-0.554557,"1","phoneme","V3",0.2
-0.658759,0.591304,0.94,0.856563,-1.017513,"1","phoneme","V3",0.2
0.652341,0.553293,-0.21,-0.285796,-0.264975,"1","phoneme","V3",0.2
2.826084,-0.512614,-1.31,-0.392213,-0.267814,"1","phoneme","V3",0.2
-0.851995,-1.124144,-0.49,0.170726,-0.136583,"1","phoneme","V3",0.2
3.235153,-0.738382,-0.64,0.010469,-0.374427,"1","phoneme","V3",0.2
-0.026277,0.08531,-1.24,-0.627501,-0.244455,"1","phoneme","V3",0.2
-0.327048,-0.228405,0.93,-0.888281,0.188317,"1","phoneme","V3",0.2
-0.337704,2.393321,-1.64,0.612649,-0.609236,"1","phoneme","V3",0.2
0.182437,1.680103,0.06,0.569779,-0.59403,"1","phoneme","V3",0.2
-0.312925,0.789317,-1.22,-0.760799,-0.358651,"1","phoneme","V3",0.2
1.308344,-0.765992,-0.97,-0.245416,-0.377267,"1","phoneme","V3",0.2
0.014874,2.145876,-1.6,0.123095,0.409041,"1","phoneme","V3",0.2
-0.464702,0.85339,-1.16,0.061461,0.714198,"1","phoneme","V3",0.2
-0.427491,1.136861,-1.12,-0.702598,-0.303139,"1","phoneme","V3",0.2
-0.473394,1.59891,-0.31,0.197446,-0.136583,"1","phoneme","V3",0.2
-0.730682,-0.240884,1.46,-1.388886,-0.136583,"1","phoneme","V3",0.2
0.545648,1.255948,-1.41,-0.752769,0.166803,"1","phoneme","V3",0.2
-0.668156,-0.910332,1.49,0.603426,0.920011,"1","phoneme","V3",0.2
-0.773232,-0.570992,1.29,0.850298,0.824844,"1","phoneme","V3",0.2
0.729245,0.127258,-1.16,-0.653878,0.049552,"1","phoneme","V3",0.2
-0.309303,1.047278,0.38,-0.011421,0.197785,"1","phoneme","V3",0.2
-0.702306,-1.049687,-0.35,0.731528,2.407384,"1","phoneme","V3",0.2
-0.25465,1.145838,0.84,-0.797847,-0.400317,"1","phoneme","V3",0.2
-0.293666,-2.453179,0.67,-1.208062,-0.136583,"1","phoneme","V3",0.2
2.21934,-1.760521,-0.76,-0.576372,-0.215434,"1","phoneme","V3",0.2
-0.746419,-0.57791,1.17,1.091167,-0.136583,"1","phoneme","V3",0.2
-0.854115,-1.063981,-0.06,1.255856,-0.862948,"1","phoneme","V3",0.2
-0.606022,-0.431616,1.01,-1.141108,-0.136583,"1","phoneme","V3",0.2
2.615378,-1.789749,-1.14,-0.584499,-0.223659,"1","phoneme","V3",0.2
2.763526,-0.686208,-0.05,-0.753883,-0.28142,"1","phoneme","V3",0.2
0.753618,0.383739,-0.05,1.220277,-0.898857,"1","phoneme","V3",0.2
0.043557,0.723634,0.44,-0.041149,-0.136583,"1","phoneme","V3",0.2
-0.004108,0.635579,-1.14,-0.228757,-0.66446,"1","phoneme","V3",0.2
-0.460024,1.311608,0.42,0.155459,1.239316,"1","phoneme","V3",0.2
-0.325619,1.495391,0.5,0.157853,-0.472189,"1","phoneme","V3",0.2
0.886069,0.446461,-0.01,-0.149191,0.482768,"1","phoneme","V3",0.2
-0.417018,-0.791343,0.71,1.725078,-1.013125,"1","phoneme","V3",0.2
-0.479948,-0.255372,1.4,-1.172431,-0.583219,"1","phoneme","V3",0.2
-0.747047,-0.020476,0.89,-1.093145,-0.499759,"1","phoneme","V3",0.2
3.14233,-0.715744,0.01,0.15821,-0.365134,"1","phoneme","V3",0.2
2.646598,-1.913506,-1.35,-0.597609,-0.224761,"1","phoneme","V3",0.2
0.015712,1.763105,-1.16,-0.730985,-0.36298,"1","phoneme","V3",0.2
0.576543,1.022344,-1.45,0.044273,1.633037,"1","phoneme","V3",0.2
-0.642242,0.80995,0.43,0.206292,-0.136583,"1","phoneme","V3",0.2
-0.24521,1.845403,-1.59,-0.190553,-0.507342,"1","phoneme","V3",0.2
3.042368,-1.846299,-0.52,-0.594491,-0.229301,"1","phoneme","V3",0.2
-0.769063,-0.271035,1.09,-1.465146,-1.096473,"1","phoneme","V3",0.2
0.330994,-0.552226,-1.24,-0.406105,-0.23823,"1","phoneme","V3",0.2
-0.52079,0.669959,0.62,-1.053173,-0.136583,"1","phoneme","V3",0.2
1.478805,-0.689695,-0.64,-0.402729,-0.024455,"1","phoneme","V3",0.2
-0.212816,-0.539598,1.17,0.424374,0.492359,"1","phoneme","V3",0.2
0.830895,0.178394,-0.2,-0.149505,-0.406076,"1","phoneme","V3",0.2
-0.286156,-0.398657,1.08,0.478152,0.708955,"1","phoneme","V3",0.2
-0.657058,-0.3041,1.38,-1.704738,-0.771108,"1","phoneme","V3",0.2
0.787971,1.024483,-1.24,-0.873926,1.158739,"1","phoneme","V3",0.2
1.471212,0.793042,-1.23,-0.626646,-0.136583,"1","phoneme","V3",0.2
-0.639784,-0.146554,1.44,-1.150412,-0.545663,"1","phoneme","V3",0.2
-0.617666,-0.028066,2,-1.330485,-0.758876,"1","phoneme","V3",0.2
3.004114,-0.801704,-0.59,-0.599246,-0.218488,"1","phoneme","V3",0.2
0.52591,0.569379,-0.97,-1.008378,2.45839,"1","phoneme","V3",0.2
1.048309,-0.77396,-0.88,-0.389462,-0.017796,"1","phoneme","V3",0.2
0.274457,-0.087028,-0.8,-0.272302,-0.381676,"1","phoneme","V3",0.2
-0.026367,1.131902,-1.2,-0.955663,2.423071,"1","phoneme","V3",0.2
2.44678,-0.954764,-0.82,-0.399754,-0.222564,"1","phoneme","V3",0.2
0.574505,-0.031709,-0.37,-0.029576,-0.815318,"1","phoneme","V3",0.2
0.309206,-0.577752,-1.19,-0.402194,0.000701,"1","phoneme","V3",0.2
-0.595734,1.789567,-1.19,-0.759729,-0.376812,"1","phoneme","V3",0.2
-1.015722,3.597153,-1.39,-0.806265,-0.41795,"1","phoneme","V3",0.2
-0.098899,1.835533,0.2,0.020795,-0.447636,"1","phoneme","V3",0.2
0.304688,0.625368,-1.22,-0.639327,0.042718,"1","phoneme","V3",0.2
-0.770354,-0.87467,-0.09,1.407162,3.310965,"1","phoneme","V3",0.2
-0.489377,2.254306,-1.64,-0.76671,-0.382232,"1","phoneme","V3",0.2
0.601848,-0.232107,0.76,0.893309,1.049264,"1","phoneme","V3",0.2
-0.854126,-1.072131,0,0.06978,-0.136583,"1","phoneme","V3",0.2
-0.275051,2.075105,0.28,-0.879372,-0.402292,"1","phoneme","V3",0.2
1.134855,0.603759,-0.26,0.808831,-0.699069,"1","phoneme","V3",0.2
-0.706446,-0.707821,0.27,1.358753,-0.136583,"1","phoneme","V3",0.2
-0.055811,1.715224,-0.95,-0.71206,-0.352449,"1","phoneme","V3",0.2
-1.986639,-0.34796,-1.62,-0.694217,-0.268839,"1","phoneme","V3",0.2
-0.678124,-0.28799,1.41,-1.567019,-0.136583,"1","phoneme","V3",0.2
-0.370387,1.65652,-1.26,-0.113661,-0.390739,"1","phoneme","V3",0.2
2.954669,-1.901584,-0.98,-0.607699,-0.26093,"1","phoneme","V3",0.2
-0.794683,-1.164486,-0.44,0.750402,2.88023,"1","phoneme","V3",0.2
1.852682,-1.137945,-0.41,-0.296896,-0.244883,"1","phoneme","V3",0.2
0.157106,1.58622,-1.31,0.99957,-0.791884,"1","phoneme","V3",0.2
2.486851,-0.362033,0.22,-0.091904,-0.355112,"1","phoneme","V3",0.2
0.23894,1.344332,-1.58,-0.176578,0.618166,"1","phoneme","V3",0.2
-0.662096,-0.8911,1.25,0.543061,0.933759,"1","phoneme","V3",0.2
-1.09965,0.006021,0.45,0.220672,-0.136583,"1","phoneme","V3",0.2
3.38251,-1.834009,-1.03,-0.604546,-0.242945,"1","phoneme","V3",0.2
-0.845862,-1.015262,-0.56,-1.079918,1.621363,"1","phoneme","V3",0.2
1.873748,-0.6979,-0.86,-0.592126,-0.055927,"1","phoneme","V3",0.2
0.362995,1.588147,-1.57,-0.699144,0.245379,"1","phoneme","V3",0.2
-0.273193,2.170622,-1.33,-0.121654,1.337419,"1","phoneme","V3",0.2
-0.301788,0.845153,-0.03,-0.056436,0.211522,"1","phoneme","V3",0.2
-0.385902,2.474738,-1.33,-0.048177,1.059745,"1","phoneme","V3",0.2
-0.450825,1.005213,-1.31,-0.219466,0.107283,"1","phoneme","V3",0.2
-1.071586,-1.916357,-1.49,0.601321,3.083228,"1","phoneme","V3",0.2
-0.055884,1.557972,-1.39,0.034546,-0.657055,"1","phoneme","V3",0.2
-0.642336,-0.160043,0.94,-1.109541,-0.570432,"1","phoneme","V3",0.2
-0.024361,2.206377,-1.25,0.18392,0.296701,"1","phoneme","V3",0.2
