COMPACTNESS,CIRCULARITY,DISTANCE_CIRCULARITY,RADIUS_RATIO,PR.AXIS_ASPECT_RATIO,MAX.LENGTH_ASPECT_RATIO,SCATTER_RATIO,ELONGATEDNESS,PR.AXIS_RECTANGULARITY,MAX.LENGTH_RECTANGULARITY,SCALED_VARIANCE_MAJOR,SCALED_VARIANCE_MINOR,SCALED_RADIUS_OF_GYRATION,SKEWNESS_ABOUT_MAJOR,SKEWNESS_ABOUT_MINOR,KURTOSIS_ABOUT_MAJOR,KURTOSIS_ABOUT_MINOR,HOLLOWS_RATIO,class,dataset_name,altered_attribute,noise_level
99,55,101,194.16,62,13,222,30,25,180,225,722,213,71,2,3,186,196,opel,vehicle,RADIUS_RATIO,0.4
88,44,85,117.88,56,11,157,43,20,155,176,363,175,76,5,16,184,195,van,vehicle,RADIUS_RATIO,0.4
100,50,81,191.94,67,6,186,34,22,158,206,531,198,74,6,1,197,198,bus,vehicle,RADIUS_RATIO,0.4
81,44,72,132.27,60,6,153,44,19,146,180,347,178,81,1,15,182,186,bus,vehicle,RADIUS_RATIO,0.4
86,41,66,114.32,56,6,136,49,18,136,155,274,162,74,5,14,183,189,saab,vehicle,RADIUS_RATIO,0.4
93,41,79,180.63,63,8,144,46,19,150,165,309,134,67,4,9,195,203,van,vehicle,RADIUS_RATIO,0.4
107,54,98,216.16,66,11,218,31,24,169,221,704,216,71,14,0,188,197,saab,vehicle,RADIUS_RATIO,0.4
94,35,66,117.61,62,9,131,50,18,127,159,258,115,66,8,7,196,201,van,vehicle,RADIUS_RATIO,0.4
105,54,106,220.71,68,10,208,32,24,166,217,640,218,69,14,23,189,199,saab,vehicle,RADIUS_RATIO,0.4
86,41,64,116.75,61,5,150,45,19,138,165,333,173,80,5,8,182,185,saab,vehicle,RADIUS_RATIO,0.4
85,35,47,93.82,55,3,117,57,17,122,136,203,139,89,5,9,180,184,van,vehicle,RADIUS_RATIO,0.4
85,33,40,129.5,57,3,112,61,17,119,130,184,127,86,12,21,181,183,saab,vehicle,RADIUS_RATIO,0.4
81,44,68,138.72,53,6,151,45,19,147,170,333,178,86,4,5,179,183,bus,vehicle,RADIUS_RATIO,0.4
100,52,104,165.07,59,10,208,32,24,163,220,642,197,70,1,22,187,198,saab,vehicle,RADIUS_RATIO,0.4
93,42,64,155.09,68,9,134,49,18,142,163,268,170,71,7,13,192,201,van,vehicle,RADIUS_RATIO,0.4
90,48,78,125.39,56,11,160,43,20,167,169,366,185,76,1,14,182,192,van,vehicle,RADIUS_RATIO,0.4
96,37,74,185.28,74,5,165,39,20,128,188,419,136,72,1,3,196,200,bus,vehicle,RADIUS_RATIO,0.4
85,45,65,140.65,56,8,151,45,19,145,170,332,186,81,1,10,179,184,bus,vehicle,RADIUS_RATIO,0.4
100,55,101,169.45,57,10,222,30,25,177,225,731,211,71,7,17,188,197,opel,vehicle,RADIUS_RATIO,0.4
79,47,74,171.16,61,7,153,43,19,149,175,349,199,77,6,10,183,189,bus,vehicle,RADIUS_RATIO,0.4
89,36,77,182.28,62,8,157,42,19,125,174,367,126,63,5,22,198,205,opel,vehicle,RADIUS_RATIO,0.4
93,45,73,166.72,59,7,159,42,20,146,182,379,188,65,11,15,195,201,opel,vehicle,RADIUS_RATIO,0.4
85,42,59,141.66,58,7,149,46,19,144,166,320,172,83,8,4,179,182,bus,vehicle,RADIUS_RATIO,0.4
101,55,108,220.7,69,12,215,31,24,168,229,684,214,71,2,16,188,199,saab,vehicle,RADIUS_RATIO,0.4
85,47,75,112.66,53,9,157,44,20,165,168,358,176,77,1,7,182,191,van,vehicle,RADIUS_RATIO,0.4
93,41,75,149.89,51,7,140,49,18,141,164,284,149,77,5,15,184,185,van,vehicle,RADIUS_RATIO,0.4
95,36,73,164.22,73,6,156,41,19,126,184,374,124,71,2,19,199,204,bus,vehicle,RADIUS_RATIO,0.4
91,39,83,152.28,59,7,169,39,20,132,190,426,142,67,0,24,192,199,saab,vehicle,RADIUS_RATIO,0.4
103,55,103,235.1,65,11,212,31,24,165,229,673,249,72,5,16,188,196,opel,vehicle,RADIUS_RATIO,0.4
85,34,53,127.34,58,6,116,58,17,121,137,197,127,70,3,20,185,189,saab,vehicle,RADIUS_RATIO,0.4
95,38,66,106.45,52,8,133,52,18,140,158,253,140,78,11,8,184,183,van,vehicle,RADIUS_RATIO,0.4
104,58,103,229.33,69,11,219,30,25,176,231,716,246,71,7,4,187,196,opel,vehicle,RADIUS_RATIO,0.4
84,44,80,148.83,58,11,156,44,20,157,166,349,176,74,5,17,183,193,van,vehicle,RADIUS_RATIO,0.4
94,43,68,159.47,67,6,142,46,18,142,164,310,177,65,10,8,198,203,bus,vehicle,RADIUS_RATIO,0.4
93,47,85,143.93,65,12,155,43,19,157,179,354,178,76,2,9,184,196,van,vehicle,RADIUS_RATIO,0.4
112,50,110,164.07,56,11,214,31,24,159,232,676,203,71,18,27,191,202,saab,vehicle,RADIUS_RATIO,0.4
91,36,77,147.18,56,7,155,42,19,126,177,361,123,65,8,15,195,201,saab,vehicle,RADIUS_RATIO,0.4
92,43,69,172.99,56,7,149,44,19,143,170,333,168,63,14,18,198,203,opel,vehicle,RADIUS_RATIO,0.4
99,48,104,176.08,63,10,201,33,23,152,221,604,199,73,8,4,188,197,saab,vehicle,RADIUS_RATIO,0.4
98,58,101,199.99,65,12,226,30,25,182,225,748,216,71,6,1,185,196,opel,vehicle,RADIUS_RATIO,0.4
83,37,54,101.07,55,4,129,52,18,127,146,245,140,81,4,13,180,184,saab,vehicle,RADIUS_RATIO,0.4
91,39,88,174.4,63,9,175,38,21,132,197,457,156,69,0,23,191,198,saab,vehicle,RADIUS_RATIO,0.4
89,40,60,142.3,56,6,118,56,17,137,143,209,153,65,10,8,193,199,van,vehicle,RADIUS_RATIO,0.4
89,35,70,131.19,58,7,126,53,17,128,147,237,112,64,4,19,199,207,van,vehicle,RADIUS_RATIO,0.4
103,49,100,195.3,60,10,185,35,22,160,202,518,178,62,13,8,198,208,saab,vehicle,RADIUS_RATIO,0.4
80,45,71,111.51,56,7,151,45,19,147,171,337,176,79,3,16,181,187,bus,vehicle,RADIUS_RATIO,0.4
86,42,65,112.69,53,6,152,45,19,141,175,335,172,85,5,4,179,183,bus,vehicle,RADIUS_RATIO,0.4
100,46,81,210.35,61,9,166,40,20,154,189,415,175,63,13,9,198,207,saab,vehicle,RADIUS_RATIO,0.4
86,39,60,156.96,60,7,119,55,17,134,140,212,141,61,7,8,200,207,van,vehicle,RADIUS_RATIO,0.4
83,37,62,131.69,53,6,122,55,17,129,143,218,135,79,0,7,181,185,van,vehicle,RADIUS_RATIO,0.4
82,45,68,153.5,69,5,148,45,19,144,169,322,184,80,5,0,181,184,bus,vehicle,RADIUS_RATIO,0.4
93,47,88,189.45,66,7,173,38,21,151,197,452,205,66,0,3,195,202,saab,vehicle,RADIUS_RATIO,0.4
91,43,88,128.38,61,9,149,45,19,157,165,326,140,64,1,26,197,207,van,vehicle,RADIUS_RATIO,0.4
96,45,80,159.5,63,9,146,46,19,148,161,316,161,64,5,10,199,207,van,vehicle,RADIUS_RATIO,0.4
107,57,106,164.26,51,8,257,26,28,172,275,954,232,83,2,20,181,184,bus,vehicle,RADIUS_RATIO,0.4
87,44,70,162.36,75,6,146,45,19,141,167,326,178,69,6,1,194,201,bus,vehicle,RADIUS_RATIO,0.4
83,46,73,155.4,59,6,148,45,19,146,167,327,183,75,8,0,185,191,bus,vehicle,RADIUS_RATIO,0.4
86,41,66,134.44,55,7,135,50,18,136,154,266,165,74,3,4,180,187,opel,vehicle,RADIUS_RATIO,0.4
109,54,109,220.53,68,11,214,31,24,169,226,675,212,68,11,32,189,202,saab,vehicle,RADIUS_RATIO,0.4
94,37,73,212.15,71,7,154,42,19,127,171,362,132,67,2,8,197,206,bus,vehicle,RADIUS_RATIO,0.4
100,44,93,193.09,62,8,186,35,22,147,202,521,151,66,0,2,193,198,opel,vehicle,RADIUS_RATIO,0.4
82,43,73,153.15,65,7,151,44,19,143,178,341,160,76,5,11,185,189,bus,vehicle,RADIUS_RATIO,0.4
86,46,73,108.26,57,6,151,45,19,147,170,334,188,82,9,11,180,184,bus,vehicle,RADIUS_RATIO,0.4
116,53,110,232.3,67,12,217,31,24,165,231,692,222,67,16,28,192,206,saab,vehicle,RADIUS_RATIO,0.4
89,46,77,121.97,52,10,156,44,20,160,171,351,177,78,7,17,183,191,van,vehicle,RADIUS_RATIO,0.4
89,48,85,171.21,64,8,169,39,20,153,188,427,190,64,16,5,195,201,saab,vehicle,RADIUS_RATIO,0.4
83,41,70,161.04,65,7,144,46,19,141,168,309,147,71,4,12,188,195,bus,vehicle,RADIUS_RATIO,0.4
88,43,84,118.28,55,11,154,44,19,150,174,350,164,73,6,2,185,196,van,vehicle,RADIUS_RATIO,0.4
96,47,103,202.89,69,10,200,33,23,147,220,598,200,73,6,6,187,194,opel,vehicle,RADIUS_RATIO,0.4
88,37,57,152.0,62,6,135,50,18,125,151,265,144,83,16,16,180,184,saab,vehicle,RADIUS_RATIO,0.4
98,38,66,130.99,55,7,130,51,18,138,160,251,123,69,3,12,191,194,van,vehicle,RADIUS_RATIO,0.4
89,45,81,258.43,102,43,155,44,20,160,200,347,177,90,9,17,183,192,van,vehicle,RADIUS_RATIO,0.4
87,42,76,150.51,65,5,155,42,19,138,184,362,157,76,6,12,189,193,bus,vehicle,RADIUS_RATIO,0.4
93,36,63,155.13,57,8,132,50,18,136,158,260,121,67,3,27,193,201,van,vehicle,RADIUS_RATIO,0.4
109,55,102,166.49,51,6,241,27,26,165,265,870,247,84,10,11,184,183,bus,vehicle,RADIUS_RATIO,0.4
90,38,75,170.39,64,7,151,43,19,131,168,345,139,66,0,0,195,204,bus,vehicle,RADIUS_RATIO,0.4
98,52,86,219.37,69,5,192,33,22,161,212,570,221,75,4,6,194,195,bus,vehicle,RADIUS_RATIO,0.4
82,37,66,134.77,54,7,132,52,18,127,148,252,142,72,17,7,183,187,saab,vehicle,RADIUS_RATIO,0.4
91,40,98,191.48,64,9,177,38,21,135,194,465,165,66,9,35,195,205,saab,vehicle,RADIUS_RATIO,0.4
98,40,77,169.54,61,6,172,37,21,139,197,457,141,72,4,17,199,201,bus,vehicle,RADIUS_RATIO,0.4
106,53,98,194.33,60,10,215,31,24,169,224,681,218,73,8,21,188,197,saab,vehicle,RADIUS_RATIO,0.4
93,43,78,153.89,59,7,151,44,19,141,182,342,174,68,15,2,193,197,opel,vehicle,RADIUS_RATIO,0.4
94,37,72,207.05,72,6,158,41,19,133,184,385,127,70,0,14,200,204,bus,vehicle,RADIUS_RATIO,0.4
89,36,68,136.42,60,8,133,50,18,134,153,265,119,62,6,18,201,209,van,vehicle,RADIUS_RATIO,0.4
85,45,70,128.0,58,8,151,45,19,146,171,334,187,79,2,5,181,186,bus,vehicle,RADIUS_RATIO,0.4
86,45,73,172.06,63,6,149,44,19,145,170,335,176,71,6,1,189,196,bus,vehicle,RADIUS_RATIO,0.4
106,48,107,217.66,61,10,207,32,24,153,227,635,200,70,5,28,190,203,saab,vehicle,RADIUS_RATIO,0.4
107,52,103,200.49,57,11,214,31,24,162,217,676,189,66,6,5,189,198,opel,vehicle,RADIUS_RATIO,0.4
109,51,100,209.96,59,10,192,34,22,161,210,553,195,64,14,3,196,202,opel,vehicle,RADIUS_RATIO,0.4
109,48,107,207.28,62,10,205,32,23,158,222,624,168,65,9,32,195,206,opel,vehicle,RADIUS_RATIO,0.4
90,50,90,185.78,61,10,181,36,21,158,211,492,220,69,6,19,191,199,saab,vehicle,RADIUS_RATIO,0.4
93,45,83,159.31,56,10,157,43,20,155,180,364,188,75,1,21,184,197,van,vehicle,RADIUS_RATIO,0.4
82,41,70,150.38,64,7,148,45,19,138,172,328,152,72,5,17,187,195,bus,vehicle,RADIUS_RATIO,0.4
96,52,104,203.36,67,9,198,33,23,163,217,589,226,67,12,20,192,201,opel,vehicle,RADIUS_RATIO,0.4
90,42,63,142.46,55,7,152,45,19,142,173,336,173,81,0,15,180,184,bus,vehicle,RADIUS_RATIO,0.4
93,40,62,128.31,49,7,131,52,18,145,160,249,156,78,8,6,184,184,van,vehicle,RADIUS_RATIO,0.4
91,41,66,103.61,56,9,126,53,18,144,159,237,155,72,3,10,191,194,van,vehicle,RADIUS_RATIO,0.4
95,45,105,200.78,64,10,187,36,22,150,202,520,158,64,7,32,198,211,saab,vehicle,RADIUS_RATIO,0.4
89,37,51,93.46,54,5,120,56,17,127,138,213,147,82,7,4,181,183,van,vehicle,RADIUS_RATIO,0.4
102,51,92,212.16,60,6,220,30,25,162,247,731,209,80,7,7,188,186,bus,vehicle,RADIUS_RATIO,0.4
105,54,100,234.49,69,10,221,30,25,170,232,718,202,73,0,13,187,199,saab,vehicle,RADIUS_RATIO,0.4
113,57,109,218.28,56,6,260,26,28,175,288,982,261,85,11,21,182,183,bus,vehicle,RADIUS_RATIO,0.4
87,43,65,123.32,56,8,149,46,19,143,169,322,171,85,6,3,180,182,bus,vehicle,RADIUS_RATIO,0.4
98,51,96,204.29,66,10,188,35,22,157,207,533,231,68,10,1,191,199,saab,vehicle,RADIUS_RATIO,0.4
94,38,88,160.11,60,7,170,39,21,131,188,435,144,66,2,28,195,204,saab,vehicle,RADIUS_RATIO,0.4
82,44,63,115.2,54,7,151,45,19,147,166,329,185,81,3,4,179,182,bus,vehicle,RADIUS_RATIO,0.4
106,49,96,207.44,61,10,181,36,21,158,197,494,180,62,19,15,202,209,opel,vehicle,RADIUS_RATIO,0.4
89,44,82,154.61,54,6,149,45,19,144,170,332,168,68,10,14,188,193,opel,vehicle,RADIUS_RATIO,0.4
93,43,88,189.0,66,9,150,45,19,147,164,334,143,65,2,17,196,206,van,vehicle,RADIUS_RATIO,0.4
89,38,80,172.65,59,7,161,41,20,131,186,389,137,68,5,15,192,197,saab,vehicle,RADIUS_RATIO,0.4
98,44,78,137.35,63,8,142,47,18,148,160,300,171,63,19,2,201,207,van,vehicle,RADIUS_RATIO,0.4
104,52,96,189.23,59,9,188,35,22,161,206,530,205,67,11,8,193,200,opel,vehicle,RADIUS_RATIO,0.4
99,57,109,207.14,66,11,221,30,25,176,234,725,236,70,10,25,188,200,opel,vehicle,RADIUS_RATIO,0.4
86,42,65,104.21,54,7,150,45,19,140,171,327,172,85,2,8,180,182,bus,vehicle,RADIUS_RATIO,0.4
107,57,102,164.2,55,7,234,28,26,171,243,822,229,77,7,11,187,187,bus,vehicle,RADIUS_RATIO,0.4
109,54,103,214.94,63,11,222,30,25,175,229,720,213,71,6,14,187,200,saab,vehicle,RADIUS_RATIO,0.4
89,44,76,128.67,54,10,156,44,20,151,163,352,176,76,12,12,184,193,van,vehicle,RADIUS_RATIO,0.4
99,51,88,188.78,62,5,203,32,23,158,222,625,219,77,8,26,191,190,bus,vehicle,RADIUS_RATIO,0.4
97,45,91,164.74,63,10,151,45,19,148,166,334,171,65,18,20,197,205,van,vehicle,RADIUS_RATIO,0.4
87,41,73,170.21,64,7,151,44,19,138,175,341,152,73,3,8,190,194,bus,vehicle,RADIUS_RATIO,0.4
89,40,72,143.56,63,7,146,45,19,135,175,321,145,72,4,10,192,196,bus,vehicle,RADIUS_RATIO,0.4
86,40,75,134.45,62,6,140,48,18,135,158,290,162,72,3,21,183,190,opel,vehicle,RADIUS_RATIO,0.4
83,37,54,127.48,61,4,135,50,18,127,152,271,141,85,3,6,180,183,saab,vehicle,RADIUS_RATIO,0.4
102,54,101,177.81,58,10,222,30,25,171,224,728,203,71,13,6,189,198,opel,vehicle,RADIUS_RATIO,0.4
99,55,101,229.95,68,10,224,30,25,178,228,737,213,74,11,20,187,196,opel,vehicle,RADIUS_RATIO,0.4
101,54,106,189.31,57,7,236,28,26,164,256,833,253,81,6,14,185,185,bus,vehicle,RADIUS_RATIO,0.4
117,52,110,224.5,65,12,212,31,24,163,228,668,220,66,21,25,194,205,saab,vehicle,RADIUS_RATIO,0.4
88,44,77,140.49,59,6,151,44,19,145,175,343,177,64,9,12,202,208,opel,vehicle,RADIUS_RATIO,0.4
95,44,84,153.89,62,10,145,46,19,148,163,312,166,64,10,6,199,206,van,vehicle,RADIUS_RATIO,0.4
89,40,69,149.11,58,6,132,50,18,137,155,260,151,61,16,6,203,209,opel,vehicle,RADIUS_RATIO,0.4
97,46,101,198.55,66,8,192,35,22,151,208,546,169,66,1,32,191,200,opel,vehicle,RADIUS_RATIO,0.4
88,38,58,135.77,60,5,148,46,19,131,163,319,157,86,12,0,180,183,saab,vehicle,RADIUS_RATIO,0.4
91,46,78,146.59,61,9,147,45,19,152,168,323,199,70,13,11,189,200,van,vehicle,RADIUS_RATIO,0.4
81,47,69,134.0,64,6,151,44,19,147,171,340,195,75,5,0,183,188,bus,vehicle,RADIUS_RATIO,0.4
98,50,90,190.38,63,9,177,37,21,155,195,472,197,65,10,1,193,201,saab,vehicle,RADIUS_RATIO,0.4
93,42,88,193.36,62,10,183,36,21,141,208,504,168,70,3,12,189,197,opel,vehicle,RADIUS_RATIO,0.4
91,45,76,165.27,69,7,150,44,19,144,170,340,179,69,12,1,195,201,bus,vehicle,RADIUS_RATIO,0.4
109,49,109,201.07,59,10,207,32,24,156,225,635,213,70,13,31,191,202,saab,vehicle,RADIUS_RATIO,0.4
87,45,82,164.86,60,8,156,42,19,144,181,366,174,70,2,2,190,196,opel,vehicle,RADIUS_RATIO,0.4
100,49,96,223.33,63,9,186,35,22,156,202,519,176,62,3,5,197,205,opel,vehicle,RADIUS_RATIO,0.4
108,52,109,171.34,55,12,216,31,24,171,229,687,214,72,10,28,189,201,saab,vehicle,RADIUS_RATIO,0.4
101,46,105,190.68,61,10,198,34,23,150,213,578,195,66,7,38,192,205,saab,vehicle,RADIUS_RATIO,0.4
95,47,81,159.87,59,7,168,39,20,152,196,425,185,67,4,4,191,198,saab,vehicle,RADIUS_RATIO,0.4
89,47,85,159.13,58,10,153,44,19,151,175,349,186,74,13,7,186,197,van,vehicle,RADIUS_RATIO,0.4
87,45,77,137.99,59,7,154,44,19,145,181,350,172,75,15,14,184,189,opel,vehicle,RADIUS_RATIO,0.4
108,54,105,203.7,62,11,202,33,23,164,216,608,235,68,12,3,190,200,saab,vehicle,RADIUS_RATIO,0.4
90,47,85,144.76,60,10,155,43,19,155,179,355,186,75,1,5,185,196,van,vehicle,RADIUS_RATIO,0.4
82,37,59,122.97,63,7,135,51,18,128,151,264,143,82,11,24,179,185,saab,vehicle,RADIUS_RATIO,0.4
84,45,68,142.49,64,6,146,46,19,142,168,317,180,75,5,1,183,187,bus,vehicle,RADIUS_RATIO,0.4
89,47,81,135.84,57,8,161,41,20,149,187,388,197,72,9,15,187,193,opel,vehicle,RADIUS_RATIO,0.4
96,41,77,191.63,64,5,177,36,21,134,205,485,148,74,0,4,196,198,bus,vehicle,RADIUS_RATIO,0.4
97,45,72,169.76,71,5,161,40,20,144,178,399,186,70,7,7,196,203,bus,vehicle,RADIUS_RATIO,0.4
97,47,87,177.37,64,9,156,43,20,149,173,359,182,68,1,13,192,202,van,vehicle,RADIUS_RATIO,0.4
96,47,77,222.29,72,6,167,38,20,150,188,429,182,69,6,16,199,203,bus,vehicle,RADIUS_RATIO,0.4
87,36,53,129.36,58,4,118,57,17,125,138,205,138,85,9,15,180,183,van,vehicle,RADIUS_RATIO,0.4
109,52,95,181.19,58,4,227,29,25,158,262,776,217,82,0,19,187,186,bus,vehicle,RADIUS_RATIO,0.4
104,51,108,204.4,59,11,217,31,24,163,232,694,203,72,15,22,190,201,saab,vehicle,RADIUS_RATIO,0.4
87,37,60,109.94,57,6,128,52,18,129,154,243,132,71,1,14,186,192,saab,vehicle,RADIUS_RATIO,0.4
82,36,54,107.38,53,7,125,54,18,126,146,229,128,78,1,5,180,184,saab,vehicle,RADIUS_RATIO,0.4
105,56,98,208.21,64,11,217,31,24,173,225,696,216,72,2,19,188,199,opel,vehicle,RADIUS_RATIO,0.4
80,39,60,153.68,56,6,139,49,18,131,151,281,142,80,0,5,179,186,opel,vehicle,RADIUS_RATIO,0.4
106,54,100,228.44,67,4,250,27,27,162,280,923,262,88,5,11,182,182,bus,vehicle,RADIUS_RATIO,0.4
81,46,71,137.15,61,7,153,44,19,148,177,347,190,80,1,14,182,187,bus,vehicle,RADIUS_RATIO,0.4
100,51,109,216.16,67,9,217,30,24,162,238,704,206,72,6,18,189,199,opel,vehicle,RADIUS_RATIO,0.4
88,44,71,136.38,56,8,142,48,19,143,159,296,174,68,7,18,188,197,opel,vehicle,RADIUS_RATIO,0.4
94,49,87,167.58,64,10,157,43,20,158,179,363,203,75,4,0,183,194,van,vehicle,RADIUS_RATIO,0.4
99,43,89,189.28,63,8,186,35,22,144,210,521,166,68,6,13,191,199,saab,vehicle,RADIUS_RATIO,0.4
90,47,85,147.44,58,9,152,44,19,155,175,345,184,73,4,2,186,197,van,vehicle,RADIUS_RATIO,0.4
94,47,85,339.8,138,49,155,43,19,155,320,354,187,135,12,9,188,196,van,vehicle,RADIUS_RATIO,0.4
100,57,107,205.07,63,11,227,30,25,180,234,756,205,72,6,19,186,198,opel,vehicle,RADIUS_RATIO,0.4
86,42,65,101.12,50,8,152,45,19,141,169,332,171,85,4,16,179,183,bus,vehicle,RADIUS_RATIO,0.4
91,38,70,159.62,66,25,140,47,18,139,162,296,130,67,4,11,192,202,van,vehicle,RADIUS_RATIO,0.4
93,44,90,157.12,65,10,153,44,19,156,170,348,143,66,9,17,194,203,van,vehicle,RADIUS_RATIO,0.4
86,47,75,152.44,68,6,154,43,19,146,176,356,190,74,7,3,188,194,bus,vehicle,RADIUS_RATIO,0.4
90,49,83,198.14,63,7,176,37,21,154,205,467,222,70,1,2,189,195,saab,vehicle,RADIUS_RATIO,0.4
97,37,76,168.05,60,8,161,41,20,131,189,391,136,72,0,0,188,192,opel,vehicle,RADIUS_RATIO,0.4
108,57,106,166.83,51,5,256,26,28,170,285,966,261,87,11,2,182,181,bus,vehicle,RADIUS_RATIO,0.4
89,41,75,163.81,66,5,153,43,19,136,175,352,154,72,2,0,188,195,bus,vehicle,RADIUS_RATIO,0.4
98,38,70,211.52,68,6,164,39,20,136,189,413,129,71,3,17,200,203,bus,vehicle,RADIUS_RATIO,0.4
87,42,64,99.72,64,10,133,50,18,141,157,265,159,67,7,0,193,201,van,vehicle,RADIUS_RATIO,0.4
107,53,108,206.81,64,12,206,32,23,163,216,627,202,65,21,22,194,205,saab,vehicle,RADIUS_RATIO,0.4
85,37,80,183.13,59,8,153,44,19,126,179,348,136,69,6,21,191,197,opel,vehicle,RADIUS_RATIO,0.4
101,52,105,169.41,53,10,212,31,24,163,226,669,204,74,12,11,186,194,opel,vehicle,RADIUS_RATIO,0.4
96,39,77,162.46,62,8,140,47,18,150,161,294,124,62,15,3,201,208,van,vehicle,RADIUS_RATIO,0.4
103,48,101,198.52,62,12,200,33,23,158,215,595,164,66,8,22,192,202,opel,vehicle,RADIUS_RATIO,0.4
88,40,73,193.17,68,7,150,44,19,137,174,341,151,69,2,20,196,200,bus,vehicle,RADIUS_RATIO,0.4
80,38,64,123.06,59,8,134,51,18,126,152,259,135,76,1,23,179,188,opel,vehicle,RADIUS_RATIO,0.4
91,38,75,111.97,53,6,144,47,19,131,165,305,149,69,1,7,186,191,saab,vehicle,RADIUS_RATIO,0.4
86,45,71,153.88,66,7,146,45,19,144,167,322,176,72,5,6,189,196,bus,vehicle,RADIUS_RATIO,0.4
86,38,86,174.86,60,9,170,39,21,134,191,433,138,68,1,28,191,199,saab,vehicle,RADIUS_RATIO,0.4
89,45,77,195.33,64,9,161,41,20,151,190,390,174,66,4,2,194,201,saab,vehicle,RADIUS_RATIO,0.4
78,36,51,132.27,56,4,120,57,17,124,135,209,135,84,1,12,177,184,opel,vehicle,RADIUS_RATIO,0.4
80,43,71,120.52,60,7,150,45,19,146,170,330,176,81,6,15,180,184,bus,vehicle,RADIUS_RATIO,0.4
88,36,78,152.98,62,6,140,48,18,123,161,287,129,66,4,35,194,202,opel,vehicle,RADIUS_RATIO,0.4
85,45,82,132.92,56,11,159,43,20,156,170,362,173,76,10,21,183,193,van,vehicle,RADIUS_RATIO,0.4
101,53,108,186.84,54,12,216,31,24,172,220,685,187,68,4,24,190,201,opel,vehicle,RADIUS_RATIO,0.4
89,44,70,132.87,64,6,141,47,18,143,164,299,173,66,9,11,193,199,bus,vehicle,RADIUS_RATIO,0.4
96,36,74,165.6,70,6,149,43,19,127,178,341,127,69,0,17,201,205,bus,vehicle,RADIUS_RATIO,0.4
87,43,70,174.18,72,7,152,44,19,145,177,341,171,76,6,12,184,187,bus,vehicle,RADIUS_RATIO,0.4
93,34,72,143.13,56,6,133,50,18,123,158,263,125,63,5,20,200,206,saab,vehicle,RADIUS_RATIO,0.4
96,39,58,134.23,51,6,133,52,18,139,154,255,150,86,6,0,181,182,van,vehicle,RADIUS_RATIO,0.4
98,48,101,192.88,61,11,207,31,23,152,227,650,193,71,5,7,189,196,opel,vehicle,RADIUS_RATIO,0.4
90,34,66,156.97,59,7,140,47,18,124,165,298,117,61,1,3,201,207,saab,vehicle,RADIUS_RATIO,0.4
85,45,70,108.78,54,7,149,45,19,145,169,326,186,81,8,4,181,184,bus,vehicle,RADIUS_RATIO,0.4
91,41,93,184.7,65,9,183,36,21,137,202,504,153,66,11,24,193,200,opel,vehicle,RADIUS_RATIO,0.4
89,36,69,155.55,57,7,135,50,18,126,154,266,128,66,3,36,193,203,opel,vehicle,RADIUS_RATIO,0.4
106,53,98,189.32,63,11,220,30,25,167,228,710,214,71,10,24,188,197,opel,vehicle,RADIUS_RATIO,0.4
86,38,89,174.21,59,9,169,39,20,132,190,428,148,67,7,33,193,202,opel,vehicle,RADIUS_RATIO,0.4
112,50,104,196.67,58,11,208,32,24,159,223,639,186,67,15,22,191,202,saab,vehicle,RADIUS_RATIO,0.4
84,37,70,149.36,62,9,136,48,18,134,159,280,140,68,11,9,194,202,van,vehicle,RADIUS_RATIO,0.4
104,53,108,213.07,61,11,217,31,24,168,226,694,209,67,0,9,188,201,saab,vehicle,RADIUS_RATIO,0.4
99,47,91,214.1,74,5,202,32,23,148,234,629,186,79,4,11,192,191,bus,vehicle,RADIUS_RATIO,0.4
84,38,83,151.92,54,7,149,45,19,132,177,327,149,74,6,29,185,191,saab,vehicle,RADIUS_RATIO,0.4
85,42,70,139.12,56,7,150,45,19,145,177,328,172,82,10,14,181,185,bus,vehicle,RADIUS_RATIO,0.4
104,51,105,187.11,54,10,208,32,24,162,220,641,221,72,9,20,187,197,saab,vehicle,RADIUS_RATIO,0.4
85,37,68,143.45,60,6,130,51,18,130,150,253,121,65,3,14,195,203,van,vehicle,RADIUS_RATIO,0.4
93,42,64,136.56,51,7,135,51,18,144,164,262,155,78,16,12,185,185,van,vehicle,RADIUS_RATIO,0.4
84,40,71,150.02,55,7,150,45,19,134,167,330,165,80,12,1,180,186,opel,vehicle,RADIUS_RATIO,0.4
91,49,86,193.76,63,8,177,37,21,156,203,473,201,67,7,5,192,198,opel,vehicle,RADIUS_RATIO,0.4
98,47,109,203.52,59,11,199,34,23,154,207,586,165,61,1,33,194,208,saab,vehicle,RADIUS_RATIO,0.4
101,51,98,188.09,60,10,195,34,22,161,219,572,219,67,0,10,192,201,saab,vehicle,RADIUS_RATIO,0.4
90,47,73,135.02,58,11,161,42,20,153,172,376,185,77,11,8,183,191,van,vehicle,RADIUS_RATIO,0.4
91,36,60,110.09,56,6,119,56,17,130,139,211,118,67,6,14,192,198,van,vehicle,RADIUS_RATIO,0.4
99,50,88,206.6,64,10,185,35,22,159,209,517,193,66,12,11,194,201,opel,vehicle,RADIUS_RATIO,0.4
102,53,101,231.07,72,4,238,28,26,163,267,844,242,85,7,22,184,184,bus,vehicle,RADIUS_RATIO,0.4
