"variance","skewness","curtosis","entropy","class","dataset_name","altered_attribute","noise_level"
0.27,7.946,1.0742,-3.3409,"0","banknote","variance",0.4
-1.44,6.1975,1.099,-1.131,"0","banknote","variance",0.4
4.71,1.1319,0.72202,0.96118,"0","banknote","variance",0.4
-1.87,7.1018,0.3493,-0.41337,"0","banknote","variance",0.4
5.05,0.46351,4.6472,1.0879,"0","banknote","variance",0.4
4.31,0.45937,1.3621,1.6181,"0","banknote","variance",0.4
2.05,9.7794,-3.9075,-3.5323,"0","banknote","variance",0.4
3.47,-0.15314,2.53,2.4495,"0","banknote","variance",0.4
-0.79,9.2621,-3.521,-1.872,"0","banknote","variance",0.4
4.14,-3.8696,4.044,0.95343,"0","banknote","variance",0.4
1.77,11.1079,-4.0857,-4.2539,"0","banknote","variance",0.4
0.67,1.3864,5.2727,-0.43536,"0","banknote","variance",0.4
-1.4,1.5892,7.0078,0.42455,"0","banknote","variance",0.4
1.53,-5.1153,8.6127,-1.4297,"0","banknote","variance",0.4
-3.44,12.1611,2.8204,-3.7418,"0","banknote","variance",0.4
-0.37,1.2954,7.701,0.62627,"0","banknote","variance",0.4
5.77,10.0132,-4.3239,-4.3276,"0","banknote","variance",0.4
-1.96,8.8068,0.94566,-4.2267,"0","banknote","variance",0.4
1.84,6.3961,0.092248,0.58102,"0","banknote","variance",0.4
0.43,-4.809,8.2142,-2.0659,"0","banknote","variance",0.4
-2.36,10.8409,2.7827,-4.0974,"0","banknote","variance",0.4
-0.31,10.2678,-2.953,-5.8638,"0","banknote","variance",0.4
1.56,-0.14693,0.80342,0.29136,"0","banknote","variance",0.4
3.26,-4.9518,6.3729,-0.41596,"0","banknote","variance",0.4
0.85,6.3465,-0.1828,-2.4099,"0","banknote","variance",0.4
1.4,4.9228,2.0013,0.22024,"0","banknote","variance",0.4
6.76,8.2316,-3.2511,-1.5694,"0","banknote","variance",0.4
2.37,9.6325,-3.1123,-2.7164,"0","banknote","variance",0.4
4.74,10.0857,-4.2931,-3.8142,"0","banknote","variance",0.4
2.24,8.7986,-2.1672,-0.74182,"0","banknote","variance",0.4
-0.36,0.7098,0.7572,-0.4444,"0","banknote","variance",0.4
2.13,6.0319,1.6825,-0.46122,"0","banknote","variance",0.4
5.37,5.6802,-1.9693,0.026279,"0","banknote","variance",0.4
5.22,2.1065,-0.28305,1.5625,"0","banknote","variance",0.4
3.77,0.66216,2.1041,1.8922,"0","banknote","variance",0.4
0.55,10.2429,-1.4912,-4.0082,"0","banknote","variance",0.4
1.3,9.8022,-3.8209,-3.7133,"0","banknote","variance",0.4
5.14,2.9942,0.85141,0.30688,"0","banknote","variance",0.4
1.42,6.1189,0.46497,0.49826,"0","banknote","variance",0.4
2.31,-3.4143,2.7742,-0.2026,"0","banknote","variance",0.4
1.89,2.9653,0.20021,-0.056479,"0","banknote","variance",0.4
2.79,2.9735,0.92852,0.60558,"0","banknote","variance",0.4
3.97,10.5885,-3.725,-4.3133,"0","banknote","variance",0.4
3.03,-3.2902,3.1674,1.0866,"0","banknote","variance",0.4
0.55,-3.9585,4.3439,1.3517,"0","banknote","variance",0.4
5.49,7.795,-2.6848,-0.92544,"0","banknote","variance",0.4
-1.29,9.0862,-1.2281,-1.4996,"0","banknote","variance",0.4
3.32,9.7753,-3.9795,-3.4638,"0","banknote","variance",0.4
0.58,6.1251,0.52924,0.47886,"0","banknote","variance",0.4
3.36,10.216,-3.4414,-4.0069,"0","banknote","variance",0.4
2.01,1.8644,2.6491,0.47369,"0","banknote","variance",0.4
2.26,3.1287,4.2933,0.64696,"0","banknote","variance",0.4
4.25,-3.0729,3.0423,1.2741,"0","banknote","variance",0.4
-1.22,9.0552,-2.4089,-1.3884,"0","banknote","variance",0.4
0.96,8.393,-1.361,-1.4659,"0","banknote","variance",0.4
4.28,8.7324,-2.9007,-0.96682,"0","banknote","variance",0.4
4.76,7.6046,-2.3429,-0.85302,"0","banknote","variance",0.4
-1.33,11.2217,1.9079,-3.4405,"0","banknote","variance",0.4
5.68,-0.44284,0.38015,1.3763,"0","banknote","variance",0.4
-2.34,12.1984,0.67661,-8.5482,"0","banknote","variance",0.4
1.69,3.5985,1.9387,-0.43406,"0","banknote","variance",0.4
2.63,8.96,-2.9024,-1.0379,"0","banknote","variance",0.4
3.59,7.2094,-3.2794,-1.4944,"0","banknote","variance",0.4
-1.6,6.5079,2.0133,-0.87242,"0","banknote","variance",0.4
0.12,9.2931,-0.7843,-2.1978,"0","banknote","variance",0.4
1.03,6.8866,1.0588,-0.67587,"0","banknote","variance",0.4
5.98,6.1851,-2.0439,-0.033204,"0","banknote","variance",0.4
2.97,7.3108,-0.81857,-1.8784,"0","banknote","variance",0.4
0.85,9.7546,-3.1749,-2.9957,"0","banknote","variance",0.4
4.52,0.23175,2.0133,2.0564,"0","banknote","variance",0.4
-0.94,0.7098,0.7572,-0.4444,"0","banknote","variance",0.4
3.31,6.69,-1.2042,-0.38751,"0","banknote","variance",0.4
-1.32,0.8546,7.1303,0.027572,"0","banknote","variance",0.4
2.69,2.4769,1.9379,-0.040962,"0","banknote","variance",0.4
1.17,-0.57113,7.1903,-0.67587,"0","banknote","variance",0.4
2.46,9.4007,-3.3034,-1.0509,"0","banknote","variance",0.4
-0.88,8.3661,0.50781,-3.8155,"0","banknote","variance",0.4
2.08,7.1907,1.2798,-2.4565,"0","banknote","variance",0.4
4.03,2.1086,0.1368,1.6543,"0","banknote","variance",0.4
2.04,7.2797,-2.2692,-1.144,"0","banknote","variance",0.4
4.02,6.4023,-2.432,-0.98363,"0","banknote","variance",0.4
2.82,8.811,-3.1886,-0.92285,"0","banknote","variance",0.4
1.24,7.9212,1.093,-2.8444,"0","banknote","variance",0.4
4.1,2.8597,0.19678,0.57196,"0","banknote","variance",0.4
2.03,6.0423,0.26019,-2.053,"0","banknote","variance",0.4
3.23,-3.3315,5.1305,0.8267,"0","banknote","variance",0.4
-2.58,10.8306,2.769,-3.0901,"0","banknote","variance",0.4
3.75,11.3045,-3.3394,-4.4194,"0","banknote","variance",0.4
2.53,-4.4076,5.9856,0.078002,"0","banknote","variance",0.4
1.68,10.3216,-3.7121,-6.1185,"0","banknote","variance",0.4
3.04,-4.0951,4.367,1.0698,"0","banknote","variance",0.4
1.46,-1.6037,8.4756,0.75558,"0","banknote","variance",0.4
-0.8,-0.0248,1.2421,-0.5621,"0","banknote","variance",0.4
-0.08,6.5906,0.55837,-0.44182,"0","banknote","variance",0.4
4.24,3.7061,0.70403,0.35214,"0","banknote","variance",0.4
-0.36,2.5762,2.0107,-0.18967,"0","banknote","variance",0.4
3.4,-6.8638,8.132,-0.2401,"0","banknote","variance",0.4
4.74,0.27727,0.20792,0.33662,"0","banknote","variance",0.4
2.46,6.3485,-0.73546,-0.58665,"0","banknote","variance",0.4
3.09,8.633,-2.9941,-1.3082,"0","banknote","variance",0.4
1.61,8.3061,0.022844,-3.2724,"0","banknote","variance",0.4
5.24,5.6264,-2.1235,0.19309,"0","banknote","variance",0.4
5.56,-0.35799,0.44698,0.99868,"0","banknote","variance",0.4
0.38,9.0489,-0.52725,-2.0789,"0","banknote","variance",0.4
4.35,2.4004,1.8908,0.73231,"0","banknote","variance",0.4
2.83,2.5017,1.5215,0.903,"0","banknote","variance",0.4
4.39,10.754,-3.3994,-4.1685,"0","banknote","variance",0.4
6.03,6.1664,-2.5905,-0.36553,"0","banknote","variance",0.4
1.66,1.8479,3.1375,0.42843,"0","banknote","variance",0.4
6.05,5.9409,-2.8544,-0.60863,"0","banknote","variance",0.4
-4.17,12.606,2.9464,-5.7888,"0","banknote","variance",0.4
1.48,4.3682,2.1384,0.75429,"0","banknote","variance",0.4
3.65,-2.4852,1.608,0.7155,"0","banknote","variance",0.4
6.29,6.87,-1.0568,-0.73147,"0","banknote","variance",0.4
5.15,5.7526,-0.18537,-0.30087,"0","banknote","variance",0.4
1.26,9.1566,-2.1492,-4.1814,"0","banknote","variance",0.4
0.08,0.96427,4.0243,-1.0483,"0","banknote","variance",0.4
3,-2.0403,2.5574,-0.061652,"0","banknote","variance",0.4
0.18,4.5731,2.057,-0.18967,"0","banknote","variance",0.4
1.67,8.8172,-1.5323,-1.7957,"0","banknote","variance",0.4
0.8,7.4556,-1.3284,-3.3021,"0","banknote","variance",0.4
5.35,7.528,-0.41929,-2.6478,"0","banknote","variance",0.4
5.3,1.4609,1.3501,1.9284,"0","banknote","variance",0.4
-1.17,12.5026,0.69118,-7.5487,"0","banknote","variance",0.4
5.68,5.8312,-2.4097,-0.24527,"0","banknote","variance",0.4
2.37,10.3567,-3.7301,-3.6991,"0","banknote","variance",0.4
2.5,2.2369,2.7236,0.79438,"0","banknote","variance",0.4
-0.12,6.7334,1.0708,-0.9332,"0","banknote","variance",0.4
4.88,7.7598,-2.4491,-1.2216,"0","banknote","variance",0.4
2.49,-4.7738,8.527,-1.8668,"0","banknote","variance",0.4
3.36,0.66216,4.1494,-0.28406,"0","banknote","variance",0.4
2.15,-0.76771,7.7575,0.64179,"0","banknote","variance",0.4
1.14,-0.053811,5.6703,-1.3509,"0","banknote","variance",0.4
4.56,1.4816,-0.48355,0.95343,"0","banknote","variance",0.4
3.5,0.33521,2.2566,2.1625,"0","banknote","variance",0.4
3.88,4.302,0.55923,0.33791,"0","banknote","variance",0.4
1.71,10.8513,-3.1466,-3.9784,"0","banknote","variance",0.4
-2.09,11.6542,-0.057699,-7.1025,"0","banknote","variance",0.4
5.3,1.1981,0.66633,0.94696,"0","banknote","variance",0.4
3.53,-4.8069,3.3491,-0.49225,"0","banknote","variance",0.4
1.52,8.7903,-2.2324,-0.65259,"0","banknote","variance",0.4
3.05,-3.9172,3.9746,0.36119,"0","banknote","variance",0.4
1.99,6.1458,1.0176,-2.0401,"0","banknote","variance",0.4
2.78,0.71596,1.9507,1.9375,"0","banknote","variance",0.4
5.04,1.0367,0.75973,1.0013,"0","banknote","variance",0.4
3.81,9.3614,-3.6316,-1.2461,"0","banknote","variance",0.4
3.89,9.887,-4.0788,-4.3664,"0","banknote","variance",0.4
1.9,-4.4117,3.8238,-0.81682,"0","banknote","variance",0.4
3.24,-4.8152,6.3549,0.003003,"0","banknote","variance",0.4
1.94,3.733,0.6312,-0.39786,"0","banknote","variance",0.4
4.15,7.9274,-0.056842,-2.1694,"0","banknote","variance",0.4
6.33,0.51524,1.0279,1.106,"0","banknote","variance",0.4
4.67,-4.8794,3.3662,-0.029324,"0","banknote","variance",0.4
0.81,-0.25246,5.1707,1.0763,"0","banknote","variance",0.4
4.93,11.1741,-4.3582,-4.7401,"0","banknote","variance",0.4
0.31,-0.64976,7.6659,0.72326,"0","banknote","variance",0.4
-3.15,12.7302,0.91738,-7.6418,"0","banknote","variance",0.4
5.84,10.9258,-3.8929,-4.1802,"0","banknote","variance",0.4
1.52,0.82356,4.6369,1.4202,"0","banknote","variance",0.4
0.48,7.9129,0.29018,-2.1953,"0","banknote","variance",0.4
3.72,7.586,-0.28562,-1.6677,"0","banknote","variance",0.4
5.31,8.0764,-3.0515,-1.7155,"0","banknote","variance",0.4
2.84,3.3295,0.83598,0.64955,"0","banknote","variance",0.4
1.1,-6.7748,8.3873,-0.54139,"0","banknote","variance",0.4
3.17,0.9291,0.78543,0.6767,"0","banknote","variance",0.4
1.19,-5.1422,4.2916,-1.2487,"0","banknote","variance",0.4
6.44,10.3671,-4.413,-4.0211,"0","banknote","variance",0.4
2.79,9.171,-3.6461,-1.2047,"0","banknote","variance",0.4
3.66,9.1566,-2.0867,-0.80647,"0","banknote","variance",0.4
3.31,8.0081,-0.23592,-1.7608,"0","banknote","variance",0.4
1.83,10.067,-1.1982,-4.1284,"0","banknote","variance",0.4
5.09,-4.7904,3.3954,-0.53751,"0","banknote","variance",0.4
2.04,-0.8091,5.1022,-0.67975,"0","banknote","variance",0.4
1.42,8.9331,-2.0807,-1.1272,"0","banknote","variance",0.4
6.37,8.2957,-2.5605,-1.4905,"0","banknote","variance",0.4
-1.77,11.8052,-0.40472,-7.8719,"0","banknote","variance",0.4
3.43,0.40143,1.4563,0.65343,"0","banknote","variance",0.4
3.03,-6.839,8.4207,-0.44829,"0","banknote","variance",0.4
0.28,6.8369,0.69718,-0.55691,"0","banknote","variance",0.4
4.99,-5.3036,3.8803,-0.70432,"0","banknote","variance",0.4
2.34,8.5482,0.4187,-2.1784,"0","banknote","variance",0.4
2.84,8.3847,-2.0995,-1.9677,"0","banknote","variance",0.4
-0.36,8.1881,-3.1338,-2.5276,"0","banknote","variance",0.4
0.67,8.6413,-1.6351,-1.3043,"0","banknote","variance",0.4
6.42,-3.0087,2.6773,1.212,"0","banknote","variance",0.4
1.97,-5.5871,8.6564,-1.722,"0","banknote","variance",0.4
0.26,2.4728,4.4578,0.21636,"0","banknote","variance",0.4
-2.96,1.7734,6.7756,-0.39915,"0","banknote","variance",0.4
4.8,3.5116,-1.2538,1.0129,"0","banknote","variance",0.4
2.57,7.2321,-1.0713,-2.5909,"0","banknote","variance",0.4
-1.19,5.1815,1.0673,-0.42113,"0","banknote","variance",0.4
6.74,10.3009,-4.8003,-4.3534,"0","banknote","variance",0.4
-0.78,7.4432,0.41099,-3.0332,"0","banknote","variance",0.4
4.73,-2.9156,2.2129,0.30817,"0","banknote","variance",0.4
-0.8,6.4003,1.5506,0.6961,"0","banknote","variance",0.4
0.34,2.6218,1.8513,0.40257,"0","banknote","variance",0.4
1.73,10.9796,-3.557,-4.4039,"0","banknote","variance",0.4
4.24,2.7811,0.66119,0.34179,"0","banknote","variance",0.4
-1.33,10.1374,-1.331,-5.4707,"0","banknote","variance",0.4
2.15,8.3682,-1.4004,-1.6509,"0","banknote","variance",0.4
-3.13,11.8797,0.41613,-6.9978,"0","banknote","variance",0.4
6.45,10.1808,-4.7857,-4.3366,"0","banknote","variance",0.4
5.18,3.2798,-1.2701,1.1189,"0","banknote","variance",0.4
3.74,5.4049,-2.5228,-0.89958,"0","banknote","variance",0.4
-1.58,9.3221,2.1307,-4.3793,"0","banknote","variance",0.4
2.57,8.9951,-4.383,-4.0327,"0","banknote","variance",0.4
0.37,1.8127,6.9144,0.70127,"0","banknote","variance",0.4
5.11,0.68906,0.77344,1.2095,"0","banknote","variance",0.4
3.42,6.841,-0.029423,0.44912,"0","banknote","variance",0.4
-0.18,9.2207,-3.7044,-6.8103,"0","banknote","variance",0.4
3.67,6.8514,-1.5443,-0.5582,"0","banknote","variance",0.4
-3.02,8.1881,-3.1338,-2.5276,"0","banknote","variance",0.4
3.3,3.2074,-0.15966,-0.26208,"0","banknote","variance",0.4
2.76,7.6294,1.5754,-3.2233,"0","banknote","variance",0.4
5.32,-4.449,3.5427,0.15429,"0","banknote","variance",0.4
3.74,1.1484,2.1401,2.0862,"0","banknote","variance",0.4
6.77,-0.52974,0.50439,1.106,"0","banknote","variance",0.4
4.87,7.1783,-1.5195,0.40128,"0","banknote","variance",0.4
5.12,7.6398,-2.4243,-1.2384,"0","banknote","variance",0.4
5.25,-2.9674,2.3689,0.75429,"0","banknote","variance",0.4
1.79,6.063,0.54723,0.51248,"0","banknote","variance",0.4
-0.15,0.43661,4.5864,-0.3151,"0","banknote","variance",0.4
4.58,0.7201,1.6928,0.64438,"0","banknote","variance",0.4
4.81,-5.4236,3.8255,-1.2526,"0","banknote","variance",0.4
3.85,3.5178,0.7623,0.81119,"0","banknote","variance",0.4
0.04,0.97462,4.2265,0.81377,"0","banknote","variance",0.4
2.85,-3.9482,4.2625,1.1577,"0","banknote","variance",0.4
4.26,-2.3507,1.7048,0.90946,"0","banknote","variance",0.4
8.94,5.2187,-2.5425,0.5461,"0","banknote","variance",0.4
1.21,-2.5163,2.8093,-0.79742,"0","banknote","variance",0.4
1.2,-6.1665,8.0831,-0.34355,"0","banknote","variance",0.4
5.99,7.0811,-1.3258,0.22283,"0","banknote","variance",0.4
2.74,7.05,-0.58808,0.41809,"0","banknote","variance",0.4
3.93,-3.0336,2.5334,0.20214,"0","banknote","variance",0.4
3.28,-0.4449,0.23448,0.27843,"0","banknote","variance",0.4
2.01,5.8561,1.8762,-0.32544,"0","banknote","variance",0.4
6.76,-0.031048,0.32616,1.1151,"0","banknote","variance",0.4
-0.95,6.8121,1.8128,-0.61251,"0","banknote","variance",0.4
3.2,-2.5928,2.3183,0.303,"0","banknote","variance",0.4
3.84,6.0464,-0.11168,-0.58665,"0","banknote","variance",0.4
2.46,10.2926,-1.2821,-4.0392,"0","banknote","variance",0.4
3.2,2.5762,1.3098,0.5655,"0","banknote","variance",0.4
-2.15,5.9781,1.1941,-0.3526,"0","banknote","variance",0.4
-0.6,-1.0471,8.0514,0.49567,"0","banknote","variance",0.4
0.6,9.4359,-0.094543,-1.859,"0","banknote","variance",0.4
3.87,-4.5938,5.9068,0.57196,"0","banknote","variance",0.4
2.96,-3.3729,2.5976,0.55257,"0","banknote","variance",0.4
2.74,-4.3062,6.0241,0.18274,"0","banknote","variance",0.4
3.09,2.9073,1.0579,0.40774,"0","banknote","variance",0.4
2.07,10.7044,-3.3085,-4.0767,"0","banknote","variance",0.4
-0.11,10.694,1.7022,-2.9026,"0","banknote","variance",0.4
-1.78,8.1881,-3.1338,-2.5276,"0","banknote","variance",0.4
0.3,-6.9321,8.2888,-1.2991,"0","banknote","variance",0.4
0.84,2.7356,1.3278,-0.1832,"0","banknote","variance",0.4
2.59,-2.6528,2.1375,0.94437,"0","banknote","variance",0.4
1.11,6.8741,0.91995,-0.6694,"0","banknote","variance",0.4
2.3,8.7944,-3.6359,-1.3754,"0","banknote","variance",0.4
4.17,-3.3109,2.6491,0.066365,"0","banknote","variance",0.4
4.19,3.7557,-1.7345,1.0789,"0","banknote","variance",0.4
3.26,6.1292,0.84027,0.55257,"0","banknote","variance",0.4
-1.14,0.89599,5.7568,-0.11596,"0","banknote","variance",0.4
0.22,-0.56078,7.7215,0.453,"0","banknote","variance",0.4
-0.01,-0.024841,1.2421,-0.56208,"0","banknote","variance",0.4
5.13,0.46351,1.4281,2.0202,"0","banknote","variance",0.4
2.23,-4.1634,3.5008,-0.078462,"0","banknote","variance",0.4
1.77,-3.2633,3.0895,-0.98492,"0","banknote","variance",0.4
1.35,-2.628,3.1529,-0.08622,"0","banknote","variance",0.4
-3.11,11.0334,3.1863,-4.8888,"0","banknote","variance",0.4
2.29,8.8793,-1.9136,-0.53751,"0","banknote","variance",0.4
1.06,5.8974,0.49839,-0.70044,"0","banknote","variance",0.4
0.74,7.1328,-0.31475,-1.1828,"0","banknote","variance",0.4
-0.27,9.3262,-3.6873,-6.2543,"0","banknote","variance",0.4
2.23,1.3926,1.7125,0.41421,"0","banknote","variance",0.4
0.58,6.6424,-1.1425,-1.0573,"0","banknote","variance",0.4
1.77,2.9508,1.0271,0.5461,"0","banknote","variance",0.4
2.37,-4.1427,5.2333,-0.40173,"0","banknote","variance",0.4
3.89,-3.884,3.3577,-0.0060486,"0","banknote","variance",0.4
3.57,-3.584,3.6884,0.74912,"0","banknote","variance",0.4
-3.37,10.8223,2.6439,-4.837,"0","banknote","variance",0.4
5.41,7.6398,-2.0824,-1.1698,"0","banknote","variance",0.4
0.22,5.8209,1.1959,-0.64613,"0","banknote","variance",0.4
1.33,7.3273,0.46583,-1.4543,"0","banknote","variance",0.4
2.25,5.7919,0.065686,-1.5759,"0","banknote","variance",0.4
3.2,-3.3378,2.5865,-0.54785,"0","banknote","variance",0.4
6.71,5.3905,-2.4037,-0.061652,"0","banknote","variance",0.4
1.63,-0.0248,1.2421,-0.5621,"0","banknote","variance",0.4
5.33,11.1513,-3.9272,-4.3444,"0","banknote","variance",0.4
1.82,9.1814,-1.6326,-1.7375,"0","banknote","variance",0.4
1.49,0.36625,2.1992,0.48403,"0","banknote","variance",0.4
2.13,10.2243,-1.097,-4.0159,"0","banknote","variance",0.4
2.05,7.8612,-0.87598,-3.5569,"0","banknote","variance",0.4
5.33,6.8576,-1.1622,0.28231,"0","banknote","variance",0.4
3.58,-3.7082,5.2804,0.41291,"0","banknote","variance",0.4
2.86,10.2491,-4.0926,-4.4659,"0","banknote","variance",0.4
4.56,6.0299,-2.0156,-0.065531,"0","banknote","variance",0.4
3.89,10.4643,-4.3839,-4.3379,"0","banknote","variance",0.4
4.33,-3.6978,3.9943,1.3051,"0","banknote","variance",0.4
-0.06,4.5462,2.2935,0.22541,"0","banknote","variance",0.4
3.33,6.9942,-1.8511,-0.12889,"0","banknote","variance",0.4
5.13,-3.1039,2.3757,0.78532,"0","banknote","variance",0.4
2.73,1.4423,1.0219,1.4008,"0","banknote","variance",0.4
3,-4.8297,3.4553,-0.25174,"0","banknote","variance",0.4
5.06,3.9606,-1.983,0.40774,"0","banknote","variance",0.4
2.59,3.4184,0.20706,-0.066824,"0","banknote","variance",0.4
3.7,1.6223,3.0312,0.71679,"0","banknote","variance",0.4
0.48,-4.4697,8.2219,-1.8073,"0","banknote","variance",0.4
3.2,6.9859,-1.9967,-0.35001,"0","banknote","variance",0.4
3.23,10.1891,-3.9323,-4.1827,"0","banknote","variance",0.4
4.19,3.3605,2.0321,0.26809,"0","banknote","variance",0.4
4.47,8.5709,-3.0326,-0.59182,"0","banknote","variance",0.4
-0.32,-3.2633,3.0895,-0.9849,"0","banknote","variance",0.4
1.23,7.2673,-0.409,-2.2431,"0","banknote","variance",0.4
4.53,5.4132,-1.8219,0.23576,"0","banknote","variance",0.4
0.12,-0.76978,5.5854,1.3039,"0","banknote","variance",0.4
5.03,0.32694,0.17965,1.1797,"0","banknote","variance",0.4
-1.22,-1.3678,7.0858,-0.40303,"0","banknote","variance",0.4
4.39,8.1116,-2.9512,-1.4724,"0","banknote","variance",0.4
1.2,7.2756,1.1504,-0.5388,"0","banknote","variance",0.4
5.81,8.5565,-3.3917,-1.5474,"0","banknote","variance",0.4
3.95,-3.7454,2.8273,-0.71208,"0","banknote","variance",0.4
-1.8,8.5234,1.4461,-3.9306,"0","banknote","variance",0.4
-1.92,10.1374,-1.331,-5.4707,"0","banknote","variance",0.4
-0.05,0.70975,0.75716,-0.44441,"0","banknote","variance",0.4
0.3,0.091039,6.2204,-1.4828,"0","banknote","variance",0.4
3.31,10.0008,-3.2049,-3.1095,"0","banknote","variance",0.4
0.52,9.109,-0.62064,-1.7129,"0","banknote","variance",0.4
-0.38,11.4535,2.1092,-3.9629,"0","banknote","variance",0.4
4.34,-3.1081,2.4537,0.52024,"0","banknote","variance",0.4
1.61,2.121,1.8385,0.38317,"0","banknote","variance",0.4
3.47,6.7086,-0.81857,0.47886,"0","banknote","variance",0.4
-1.85,8.7241,2.2215,-4.5965,"0","banknote","variance",0.4
2.6,7.2756,-2.4766,-1.2099,"0","banknote","variance",0.4
1.19,9.4318,-0.66263,-1.6728,"0","banknote","variance",0.4
2.1,-6.4748,8.0514,-0.41855,"0","banknote","variance",0.4
-1.53,12.6247,0.73573,-7.6612,"0","banknote","variance",0.4
5.3,-3.0957,2.8093,0.24481,"0","banknote","variance",0.4
1.15,9.6594,-0.28819,-1.6638,"0","banknote","variance",0.4
4.8,1.7071,-0.051701,1.4926,"0","banknote","variance",0.4
5.08,8.3516,-2.5425,-1.2823,"0","banknote","variance",0.4
1.74,3.0294,2.9164,-0.068117,"0","banknote","variance",0.4
3.55,7.6336,-1.9427,-0.37458,"0","banknote","variance",0.4
-1.04,7.1742,0.78457,-0.75734,"0","banknote","variance",0.4
-0.3,0.0082678,6.6042,-0.53104,"0","banknote","variance",0.4
1.93,0.66009,6.0096,-0.43277,"0","banknote","variance",0.4
4.82,-4.391,4.7466,1.137,"0","banknote","variance",0.4
0.41,8.0992,-0.24877,-3.2698,"0","banknote","variance",0.4
1.21,6.5989,-0.3336,-0.56466,"0","banknote","variance",0.4
1.84,-5.1711,6.5991,0.57455,"0","banknote","variance",0.4
2.59,0.23589,4.8477,1.437,"0","banknote","variance",0.4
5.91,2.0755,-0.2702,1.2379,"0","banknote","variance",0.4
3.12,10.1477,-3.9366,-4.0728,"0","banknote","variance",0.4
3.3,3.1681,1.9619,0.18662,"0","banknote","variance",0.4
3.57,1.8541,-0.023425,1.2314,"0","banknote","variance",0.4
1.4,8.693,1.3989,-3.9668,"0","banknote","variance",0.4
3.98,0.40971,1.4015,1.1952,"0","banknote","variance",0.4
2.92,3.5757,0.35273,0.2836,"0","banknote","variance",0.4
-3.39,3.3191,-1.3927,-1.9948,"1","banknote","variance",0.4
-0.12,-0.14279,-0.031994,0.35084,"1","banknote","variance",0.4
-3.77,-7.1535,7.8929,0.96765,"1","banknote","variance",0.4
-4.09,-12.8047,15.6824,-1.281,"1","banknote","variance",0.4
-3.83,-8.213,10.083,0.96765,"1","banknote","variance",0.4
-2.7,-0.30626,1.3347,1.3763,"1","banknote","variance",0.4
-2.15,2.7397,-2.5323,-2.234,"1","banknote","variance",0.4
-1.26,3.1991,-1.8219,-2.9452,"1","banknote","variance",0.4
-1.11,0.12415,-0.28733,0.14654,"1","banknote","variance",0.4
-1.8,-6.661,5.8245,0.5461,"1","banknote","variance",0.4
-3.07,-9.1359,9.3444,-0.65259,"1","banknote","variance",0.4
-1.18,-6.2534,5.3524,0.59912,"1","banknote","variance",0.4
1.02,-0.091058,-0.31818,0.50214,"1","banknote","variance",0.4
-1.06,2.8928,-3.6461,-3.0603,"1","banknote","variance",0.4
-8.23,6.5679,0.67661,-6.6797,"1","banknote","variance",0.4
-2.21,2.7521,-0.72261,-2.353,"1","banknote","variance",0.4
-1.9,-1.8768,2.4023,1.1319,"1","banknote","variance",0.4
-1.24,-9.0366,9.0162,-0.12243,"1","banknote","variance",0.4
-3.67,-12.9309,13.1779,-2.5677,"1","banknote","variance",0.4
-1.25,-6.8824,5.4681,0.057313,"1","banknote","variance",0.4
1.2,-0.38696,-0.47841,0.62627,"1","banknote","variance",0.4
0.2,3.3605,-4.5064,-4.0431,"1","banknote","variance",0.4
-5.82,4.8587,-0.76888,-4.8668,"1","banknote","variance",0.4
-2.42,-0.30005,1.4238,0.024986,"1","banknote","variance",0.4
-1.73,-7.1059,6.6188,-0.33708,"1","banknote","variance",0.4
-2.78,-10.4519,9.1139,-1.7323,"1","banknote","variance",0.4
-0.52,-4.3496,1.9901,0.7517,"1","banknote","variance",0.4
-0.02,1.1857,-2.6411,0.11033,"1","banknote","variance",0.4
0.54,3.8095,-4.9408,-4.0909,"1","banknote","variance",0.4
-3.82,7.3708,-0.31218,-6.7754,"1","banknote","variance",0.4
-0.04,0.45523,2.4391,0.21766,"1","banknote","variance",0.4
-1.17,-5.4484,5.8039,0.88231,"1","banknote","variance",0.4
0.79,-6.3444,4.6575,0.16981,"1","banknote","variance",0.4
-0.15,0.47799,-1.9804,0.57714,"1","banknote","variance",0.4
0.59,4.2503,-4.9023,-2.6621,"1","banknote","variance",0.4
0.68,4.84,-5.2613,-6.0823,"1","banknote","variance",0.4
-4.46,9.1048,-0.38758,-5.9763,"1","banknote","variance",0.4
-1.77,2.7935,0.32274,-0.86078,"1","banknote","variance",0.4
-4.31,-1.5147,1.219,0.44524,"1","banknote","variance",0.4
-1.6,-2.0113,-0.19565,0.066365,"1","banknote","variance",0.4
-1.19,1.9327,-3.2888,-0.32415,"1","banknote","variance",0.4
2.19,3.3377,-4.0557,-1.6741,"1","banknote","variance",0.4
1.72,3.0729,-3.3857,-2.9155,"1","banknote","variance",0.4
-2.27,3.3253,-0.51954,-3.5737,"1","banknote","variance",0.4
-6.11,8.6806,0.00913439999999999,-3.703,"1","banknote","variance",0.4
-6.09,3.3419,0.77258,-0.99785,"1","banknote","variance",0.4
-3.55,-0.062088,0.68604,-0.055186,"1","banknote","variance",0.4
-3.3,-0.010356,-0.99337,-0.53104,"1","banknote","variance",0.4
1.02,2.4748,-2.9452,-1.0276,"1","banknote","variance",0.4
-2.28,1.9348,-2.3729,-1.0897,"1","banknote","variance",0.4
