"Abbrev","Rep","Locality","Map_Ref","Latitude","Altitude","Rainfall","Frosts","Year","Sp","PMCno","DBH","Ht","Surv","Vig","Ins_res","Stem_Fm","Crown_Fm","Brnch_Fm","class","dataset_name","altered_attribute","noise_level"
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"el",1338,6.07,5.89,63,2.8,3,2,2,2.5,"N","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"fa",1978,4.04,4.66,50,2.08,3,3.5,3.5,3.5,"N","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"fa",1482,11.03,6.25,38,5.52,3.5,3,2.5,2,"N","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"fr",1339,12.49,10.12,63,5.9,3,3.5,3.5,3.5,"N","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"fr",2447,9.99,6.83,88,4.32,3,3.5,3,2.5,"P","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"fr",1786,17.74,9.99,100,4.68,3,3,2.5,2,"N","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"nd",1596,2.73,3.77,100,3.12,4,3.5,4.5,4,"P","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"ka",1171,2.79,2.9,75,1.89,2,2,2,3,"N","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"ob",2469,9.88,8.94,88,4.28,3,3.5,3.5,3.5,"P","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"ob",1337,8.63,8.21,100,2.99,3,3.5,3.5,3.5,"P","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"ov",1785,4.39,4.03,88,3.51,1.5,2,2,3,"N","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"pu",1598,7.94,7.77,100,4.69,4,2.5,4,3.3,"N","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"re",2428,6.48,6.42,38,4.16,3.5,4,4,3.5,"P","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"re",2431,6.28,6.7,100,3.97,3,4,4,3.5,"P","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"re",1787,11.58,8.37,63,3.29,3.5,4,4,3.5,"N","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"si",2435,3.56,4.27,25,2.98,3,3,3,3,"N","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"rd",1524,2.57,3.08,75,1.88,2,2,4,3,"N","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"sm",1340,5.37,5.74,100,1.54,1,1.5,1.5,2,"N","eucalyptus","Vig",0.8
"K81",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"nc",1780,2.6,3.64,38,1.39,2,2,2,3,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"ag",1094,5.26,5.48,63,2.43,1.5,2,2,2,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"bxs",1111,4.88,4.11,88,5.11,2.5,2,2,2,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"br",1112,7.83,6.68,100,3.3,1.8,3.5,4,4,"P","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"br",1113,4.62,4.11,88,3.23,2,2.5,3.5,3,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"jo",1595,2.29,2.67,75,2.16,1.5,3,4,4,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"el",1338,7.28,7.45,63,4.15,3,3.3,3.3,3,"P","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"fa",1978,16.54,9.93,100,4.21,3.3,3.3,2.5,2,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"fa",1482,10.54,7.84,88,3.52,3.3,3.3,3.5,3.5,"P","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"fr",1339,3.81,4.73,100,3.75,2.7,3,3,3.5,"P","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"fr",2447,11.57,8.41,100,3.59,3,3.5,3.5,3.5,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"fr",1786,13.67,8.81,100,4.85,3,3.5,3.5,3,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"nd",1596,7.03,5.99,88,3.2,2.7,3.5,4,4,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"ob",2469,7.68,8,88,4.6,3,4,4,4,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"ov",1785,3.2,3.56,88,0.97,1.8,2.5,3.3,3.5,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"pu",1598,6.78,5.62,63,3.77,4,2.5,3,2,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"re",2428,5.16,5.86,75,4.2,3,4,4,4,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"re",2431,3.35,5.16,100,3.14,3,4.5,4,4,"P","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"re",1787,3.77,4.88,88,3.17,3.5,4,4,4,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"rd",1524,4.49,4.49,88,2.72,2,2.5,4,3,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"sm",1340,6.11,5.74,100,2.25,1.5,1.5,1,1,"N","eucalyptus","Vig",0.8
"K81",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"nc",1780,3.51,4.68,25,3.34,1.5,2,2,3,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ag",1094,12,10.3,38,4.43,3.2,2.8,3.2,3,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"bxs",1111,15,8.4,88,3.21,3,3,3,2,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"br",1112,13,11.1,100,2.14,2,3.5,3,3,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"br",1113,8.6,9.5,100,2.63,1.5,4,4,4,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"el",1338,8.2,6.6,63,4.46,4,3,3,3,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fa",1978,15.7,10,100,3.51,3,2.5,2.5,2.5,"P","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fa",1482,15.9,8.8,75,5.23,3,3,2,2.5,"P","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fr",1339,13.7,9.9,88,3.64,3,2.5,2.5,2.5,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fr",2447,11.2,9.1,88,3.22,3.5,3,3.5,3,"P","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fr",1786,18.9,11.8,75,5.77,3,2.5,2.5,2,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"nd",1596,11.6,8.9,100,4.2,3,4,4,4,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ka",1171,8.6,8.9,100,1.93,2.5,2.8,3,2.8,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ob",2469,13.4,12.3,88,3.49,3,3.5,3,2.5,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ob",1337,19.6,11.8,63,4.45,3,3.5,3,2,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ov",1785,11.1,8.7,88,2.24,2,3,4,4,"P","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"pu",1598,10.8,10,75,3.67,4,3,4,3,"P","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"re",2428,11.2,12.2,75,4.96,3,4,3.5,3.5,"P","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"re",2430,14,13,63,6.78,3,3,2,2.5,"P","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"re",2431,9,9.6,75,4.5,3,4,3,2.5,"P","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"re",1787,14.4,12.9,88,6.08,3,3,3,2.5,"P","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"nc",1780,8.8,5.3,63,3.85,3,3,4,4,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"rd",1524,6.5,7,50,2.41,2.5,3,3,3,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"sm",1340,5.7,5.7,100,3.19,2,3,3,3,"N","eucalyptus","Vig",0.8
"Wak",1,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"jo",1595,8,4.9,88,4.68,1.5,4,4,4,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ag",1094,7.3,6.8,2.5,3.64,3.5,3.5,3.5,1.5,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"bxs",1111,6.9,5.6,3,2.55,3,3,3,2,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"br",1112,7.4,6.6,3,2.47,3,3,3,1,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"br",1113,6.6,5.4,3,1.96,3,3,3.5,1.5,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"el",1338,7.3,5.6,3.5,3.46,2.5,2.5,2.5,1.5,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fa",1978,19.6,10.3,3,3.56,2.5,2.5,2,2,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fa",1482,15.4,15.8,4,4.01,3,3,3,3,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fr",1339,15,11.6,4,2.94,2,2,2,3,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fr",2447,13.9,11.1,5,2.81,3,2.5,2,3,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fr",1786,15.6,12.1,4,4.27,3.5,3,2,3,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"nd",1596,7.9,8.6,2.5,3.31,2.5,4,3.5,1,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ka",1171,6.6,5.8,2,2.5,2.5,2.5,3,0.5,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ob",2469,15.2,12.3,5,2.88,4,3.5,3,4,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ob",1337,17.1,12.1,5,2.71,3.5,3,3,4,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ov",1785,5.5,3.4,2,0.56,3,2.5,3,1,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"pu",1598,15.3,12.7,3,2.68,2.5,3,2,3,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"re",2428,10.9,9.8,4,3.81,2.5,2,3,4,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"re",2430,13,10.4,4,1.65,3.5,2.5,2,4,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"re",2431,10.6,10.2,4,3.57,3.5,2.5,3,3,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"re",1787,10.3,10,4,1.6,4,3,3,3,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"nc",1780,3.2,5.9,1.5,1.42,2,2,2,0,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"si",2435,15,13,2.5,2.25,4,4,4,2,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"rd",1524,6.8,5.6,2,2.34,2,3,3,0,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"sm",1340,7.7,6.1,2,2.94,2,2,3,0.5,"N","eucalyptus","Vig",0.8
"Wak",2,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"jo",1595,3.1,2.9,2,2.28,3,3,3.5,1,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ag",1094,10.5,6,25,1.78,3,2,3,2.5,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"bxs",1111,1.6,1.8,88,1.5,2,3,3,3,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"br",1112,4,3.2,63,2.07,1.5,3,3,3,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"br",1113,3.3,2.7,100,1.74,1,2,3,3,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"el",1338,9.4,8.5,38,2.04,3,2,1.5,1,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fa",1978,11,8.1,100,3.11,3,2,2,2,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fa",1482,7.8,5.6,88,4.08,3,2,2,2,"P","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fr",1339,10.1,9.5,75,3.13,3,2,2,2,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fr",2447,6.9,7.3,88,4.15,3,3,3.5,3,"P","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"fr",1786,11.9,9.6,88,4.02,3,2.5,2.5,2.5,"P","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"nd",1596,10.4,9.4,100,3.8,3,2,3.5,3,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ka",1171,3.5,2.9,75,-0.96,1,3,3,3,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ob",2469,5.7,5.6,100,4.02,2.5,4,5,4,"P","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ob",1337,10.5,7.5,63,5.07,2.5,2.5,2,2.5,"P","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"ov",1785,4.3,3.2,100,2.83,1,2.5,3.5,3,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"pu",1598,13.6,7.3,38,3.25,3,2,2.5,2,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"re",2428,12.3,8.2,75,5.23,3,3,2,2,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"re",2430,9.7,7.1,100,4.78,3,2,2.5,2.5,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"re",1787,13,9,88,4.33,3,3.5,3,3,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"nc",1780,4.9,2.8,63,2.83,3,3,3.5,3.5,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"si",2435,6,7,13,2.97,3,4,4,4,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"rd",1524,11.8,7.4,88,0.95,2,2.5,3,3,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"sm",1340,6.2,5.3,100,2.75,2,2.5,2.5,3,"N","eucalyptus","Vig",0.8
"Wak",3,"South_Wairarapa","N162_081/300","41__12",160,1000,-3,1981,"jo",1595,1.5,1.8,88,2.25,1,3,4,3,"N","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"bxs",1111,6.02,3.63,38,3.39,3,3,3,3,"N","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"br",2620,2.29,3.2,50,-0.33,1,3,3,3,"N","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"br",2621,3.31,4.34,50,2.4,2.5,3,3,3,"N","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"fa",2426,53.86,5.01,100,2.38,3.5,3,3,3,"N","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"fa",1482,19.66,12.21,100,6.01,4,4,3,2.7,"P","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"fa",2548,22.23,12.82,100,4.51,4,3,3,2,"P","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"fr",2552,1.82,2.43,13,0.32,2.5,3,3,3,"N","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"ka",2631,6.97,5.23,25,3.92,3,2.5,2,3,"N","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"nd",1596,12.21,8.72,75,3.31,3.5,3,4,3.5,"P","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"nd",2634,6.6,8.1,50,2.84,4,3,4,3.5,"N","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"nd",2635,7.48,3.74,25,2.37,3.5,3,4,3.5,"N","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"ov",1259,9.65,8.01,100,3.76,2,3,3.5,3,"N","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"ov",1785,3.53,3.3,75,2.96,2,2.5,3,3,"N","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"pu",2573,15.02,8.04,75,2.05,4,3,3.2,2.5,"N","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"re",2550,11.27,7.14,75,2.62,3,3,4,3,"N","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"rd",2575,2.72,3.43,50,1.65,1,2,2,3,"N","eucalyptus","Vig",0.8
"K82",1,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"sm",1340,2.1,3.38,50,1.93,1,3,3,3,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"am",1592,7.5,8.08,25,1.59,3,3,4,4,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"am",2560,4.39,5.19,50,0.41,3.5,3,4.5,4,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"bxs",1111,12.26,6.81,71,4.05,3,3,2,2,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"br",2620,3.54,3.43,100,2.77,2,3.3,3.3,3.3,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"br",2621,3.09,2.63,75,3.15,2,3.3,3.3,3.3,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"fa",2548,5.5,4.89,25,0.3,3,3,3,3,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"ka",1171,6.97,8.95,75,1.56,2,3,3,3,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"nd",1596,5.73,4.98,75,2.4,3,3,4,3,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"nd",2569,19.44,15.38,75,4.08,3.5,3.5,4,3,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"nd",2634,10.97,9.97,75,4.39,3,3.2,4,3,"P","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"nd",2635,5.86,4.36,75,1.93,3,3,4,3,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"re",2550,17.6,14.08,50,4.47,3.5,4,4,3.5,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"re",2553,6.34,6.45,50,2.04,3,4,4,4,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"re",2574,1.17,2.34,25,-0.2,3,3,3,3,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"rd",2575,6.97,5.32,50,2.88,3.5,2,3,3,"N","eucalyptus","Vig",0.8
"K82",2,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"sm",1340,2.1,3.85,25,0.52,2,3,3,3,"N","eucalyptus","Vig",0.8
"K82",3,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"am",1592,11.77,8.08,75,3.28,4,3,4,3,"N","eucalyptus","Vig",0.8
"K82",3,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"bxs",1111,9.65,6.24,25,1.97,3,3,3,2.5,"N","eucalyptus","Vig",0.8
"K82",3,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"el",2638,0.58,1.75,25,2.52,3,3,3,3,"N","eucalyptus","Vig",0.8
"K82",3,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"ka",1171,11.62,11.62,2,0.31,2,4,3,3,"N","eucalyptus","Vig",0.8
"K82",3,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"ka",2631,9.06,6.97,25,1.49,1,2,2,3,"N","eucalyptus","Vig",0.8
"K82",3,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"ov",1788,15.31,11.77,75,2.58,2,4,4,4,"N","eucalyptus","Vig",0.8
"K82",3,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"ov",1259,7.65,8.24,25,2.55,2,4,4,4,"N","eucalyptus","Vig",0.8
"K82",3,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"ov",2571,6.42,8.24,25,2.11,2,4,4,4,"N","eucalyptus","Vig",0.8
"K82",3,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"re",2553,19.13,13.5,50,5.89,4,4,4,3,"N","eucalyptus","Vig",0.8
"K82",3,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"re",2574,15.26,14.08,25,2.31,4,4,4,3,"N","eucalyptus","Vig",0.8
"K82",3,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"rd",2575,4.84,4.13,50,1.09,1.5,3,3,3,"N","eucalyptus","Vig",0.8
"K82",3,"Central_Wairarapa","N158_343/625","40__57",180,1080,-3,1982,"sm",1340,7.58,6.06,38,2.65,2,3,3,3,"N","eucalyptus","Vig",0.8
