"loc","v_g","ev_g","iv_g","n","v","l","d","i","e","b","t","lOCode","lOComment","lOBlank","locCodeAndComment","uniq_Op","uniq_Opnd","total_Op","total_Opnd","branchCount","class","dataset_name","altered_attribute","noise_level"
4,1,1,1,4,37.21,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
4,1,1,1,4,51.2,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
4,1,1,1,4,10.94,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
1,1,1,1,4,-46.87,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
4,1,1,1,4,-51.11,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
4,1,1,1,4,12.4,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
4,1,1,1,4,-94.28,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
16,2,1,2,25,38.62,0.16,6.4,14.45,592.07,0.03,32.89,12,0,2,0,8,5,17,8,3,"false","kc1","v",0.2
16,2,1,2,25,188.09,0.16,6.4,14.45,592.07,0.03,32.89,12,0,2,0,8,5,17,8,3,"false","kc1","v",0.2
18,2,1,2,29,119.18,0.15,6.67,16.56,736.09,0.04,40.89,13,0,3,0,8,6,19,10,3,"false","kc1","v",0.2
7,1,1,1,8,-47.88,0.5,2,11.23,44.92,0.01,2.5,4,0,0,0,4,3,5,3,1,"false","kc1","v",0.2
8,1,1,1,9,4.59,0.5,2,13.5,54,0.01,3,4,0,2,0,4,4,5,4,1,"false","kc1","v",0.2
14,2,1,2,29,-46.44,0.14,7.33,15.06,809.7,0.04,44.98,10,0,2,0,8,6,18,11,3,"false","kc1","v",0.2
16,2,1,2,25,123.04,0.16,6.4,14.45,592.07,0.03,32.89,12,0,2,0,8,5,17,8,3,"false","kc1","v",0.2
16,2,1,2,25,118.15,0.16,6.4,14.45,592.07,0.03,32.89,12,0,2,0,8,5,17,8,3,"false","kc1","v",0.2
17,2,1,2,24,151.71,0.17,6,15.23,548.26,0.03,30.46,12,0,3,0,8,6,15,9,3,"false","kc1","v",0.2
17,2,1,2,25,182.26,0.16,6.4,14.45,592.07,0.03,32.89,12,0,3,0,8,5,17,8,3,"false","kc1","v",0.2
17,2,1,2,25,161.6,0.16,6.4,14.45,592.07,0.03,32.89,12,0,3,0,8,5,17,8,3,"false","kc1","v",0.2
7,1,1,1,8,-70.51,0.5,2,11.23,44.92,0.01,2.5,4,0,0,0,4,3,5,3,1,"false","kc1","v",0.2
17,2,1,2,24,161.84,0.17,6,15.23,548.26,0.03,30.46,12,0,3,0,8,6,15,9,3,"false","kc1","v",0.2
9,1,1,1,14,177.78,0.27,3.75,12.4,174.4,0.02,9.69,4,2,1,0,6,4,9,5,1,"false","kc1","v",0.2
14,2,1,2,19,30.08,0.17,6,11.35,408.69,0.02,22.7,8,0,4,0,8,4,13,6,3,"false","kc1","v",0.2
16,2,1,2,25,151.87,0.16,6.4,14.45,592.07,0.03,32.89,12,0,2,0,8,5,17,8,3,"false","kc1","v",0.2
17,2,1,2,25,136.5,0.16,6.4,14.45,592.07,0.03,32.89,12,0,3,0,8,5,17,8,3,"false","kc1","v",0.2
17,2,1,2,24,-92.99,0.17,6,15.23,548.26,0.03,30.46,12,0,3,0,8,6,15,9,3,"false","kc1","v",0.2
17,2,1,2,20,-21.95,0.19,5.33,14.28,406.12,0.03,22.56,11,0,4,0,8,6,12,8,3,"false","kc1","v",0.2
17,2,1,2,25,113.53,0.16,6.4,14.45,592.07,0.03,32.89,12,0,3,0,8,5,17,8,3,"false","kc1","v",0.2
17,2,1,2,20,87.14,0.19,5.33,14.28,406.12,0.03,22.56,11,0,4,0,8,6,12,8,3,"false","kc1","v",0.2
16,2,1,2,25,82.48,0.16,6.4,14.45,592.07,0.03,32.89,12,0,2,0,8,5,17,8,3,"false","kc1","v",0.2
17,2,1,2,25,118.22,0.16,6.4,14.45,592.07,0.03,32.89,12,0,3,0,8,5,17,8,3,"false","kc1","v",0.2
17,2,1,2,25,159.14,0.16,6.4,14.45,592.07,0.03,32.89,12,0,3,0,8,5,17,8,3,"false","kc1","v",0.2
49,9,5,9,130,671.99,0.05,18.28,35.23,11773.96,0.21,654.11,42,2,3,0,15,16,91,39,17,"false","kc1","v",0.2
13,2,1,2,32,199.66,0.16,6.22,21.02,813.86,0.04,45.21,7,0,0,0,8,9,18,14,3,"false","kc1","v",0.2
14,1,1,1,21,324.89,0.33,3,28,252,0.03,14,8,0,1,0,6,10,11,10,1,"false","kc1","v",0.2
4,1,1,1,7,73.65,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",0.2
2,1,1,1,5,89.71,0.5,2,5.8,23.22,0,1.29,0,0,0,0,4,1,4,1,1,"false","kc1","v",0.2
2,1,1,1,5,-137.1,0.5,2,5.8,23.22,0,1.29,0,0,0,0,4,1,4,1,1,"false","kc1","v",0.2
2,1,1,1,5,-26.4,0.67,1.5,7.74,17.41,0,0.97,0,0,0,0,3,2,3,2,1,"false","kc1","v",0.2
6,1,1,1,10,98.11,0.22,4.5,4.44,90,0.01,5,4,0,0,0,3,1,7,3,1,"false","kc1","v",0.2
2,1,1,1,4,0.11,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
2,1,1,1,4,5.69,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
2,1,1,1,5,48.2,0.67,1.5,7.74,17.41,0,0.97,0,0,0,0,3,2,3,2,1,"false","kc1","v",0.2
2,1,1,1,5,107.44,0.67,1.5,7.74,17.41,0,0.97,0,0,0,0,3,2,3,2,1,"false","kc1","v",0.2
28,4,1,1,60,117.2,0.08,12.46,22.36,3472.18,0.09,192.9,22,0,1,0,12,13,33,27,7,"false","kc1","v",0.2
28,4,1,1,60,219.39,0.08,12.46,22.36,3472.18,0.09,192.9,22,0,1,0,12,13,33,27,7,"false","kc1","v",0.2
23,3,1,3,55,131.93,0.1,9.9,24.4,2391.62,0.08,132.87,18,2,1,0,11,10,37,18,5,"false","kc1","v",0.2
4,1,1,1,7,-3.69,0.67,1.5,12.06,27.14,0.01,1.51,0,0,0,0,3,3,4,3,1,"false","kc1","v",0.2
4,1,1,1,7,98.26,0.67,1.5,12.06,27.14,0.01,1.51,0,0,0,0,3,3,4,3,1,"false","kc1","v",0.2
4,1,1,1,2,21.48,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,"false","kc1","v",0.2
35,2,1,1,141,808.65,0.1,9.81,74.84,7209.3,0.24,400.52,31,0,2,0,10,27,88,53,3,"false","kc1","v",0.2
4,1,1,1,4,15.45,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
4,1,1,1,7,129.43,0.67,1.5,12.06,27.14,0.01,1.51,0,0,0,0,3,3,4,3,1,"false","kc1","v",0.2
4,1,1,1,7,-119.64,0.67,1.5,12.06,27.14,0.01,1.51,0,0,0,0,3,3,4,3,1,"false","kc1","v",0.2
4,1,1,1,9,125.54,0.29,3.5,8.15,99.85,0.01,5.55,2,0,0,0,7,2,7,2,1,"false","kc1","v",0.2
47,3,1,3,94,492.31,0.09,11.76,40.66,5624.8,0.16,312.49,33,7,4,0,13,21,56,38,5,"false","kc1","v",0.2
4,1,1,1,8,46.42,0.4,2.5,9.6,60,0.01,3.33,2,0,0,0,5,3,5,3,1,"false","kc1","v",0.2
41,5,3,5,99,448.17,0.09,10.74,45.68,5266.05,0.16,292.56,37,1,1,0,12,19,65,34,8,"false","kc1","v",0.2
41,5,3,5,132,661.28,0.08,12.15,56.16,8293.01,0.23,460.72,37,1,1,0,13,23,89,43,8,"false","kc1","v",0.2
53,5,3,5,174,849.66,0.08,12,81.84,11784.37,0.33,654.69,49,0,2,0,15,35,118,56,8,"false","kc1","v",0.2
15,4,3,4,49,136.6,0.06,16.63,13.14,3632.76,0.07,201.82,12,0,1,0,14,8,30,19,7,"false","kc1","v",0.2
14,2,1,2,42,116.68,0.09,11,16.21,1962.54,0.06,109.03,10,0,1,0,11,8,26,16,3,"false","kc1","v",0.2
82,9,1,9,191,1061.54,0.06,15.76,68.06,16898.58,0.36,938.81,74,0,3,0,16,33,126,65,16,"false","kc1","v",0.2
41,5,3,5,100,513.51,0.09,11.05,45.65,5574.06,0.17,309.67,38,1,0,0,13,20,66,34,8,"false","kc1","v",0.2
60,6,1,5,156,1031.66,0.06,16.37,49.98,13409.92,0.27,745,50,4,4,0,13,25,93,63,11,"false","kc1","v",0.2
12,1,1,1,19,89.51,0.21,4.67,15.5,337.59,0.02,18.75,6,2,2,0,8,6,12,7,1,"false","kc1","v",0.2
11,3,1,3,26,202.88,0.16,6.3,14.8,587.22,0.03,32.61,8,0,1,0,7,5,17,9,5,"false","kc1","v",0.2
68,7,1,7,165,893.99,0.06,16.46,57.43,15553.76,0.32,864.1,58,1,4,0,18,35,101,64,12,"false","kc1","v",0.2
11,1,1,1,22,169.43,0.3,3.33,22.83,253.69,0.03,14.09,6,1,2,0,5,6,14,8,1,"false","kc1","v",0.2
60,11,5,11,155,975.3,0.05,18.38,43.27,14608.84,0.27,811.6,50,4,4,0,15,20,106,49,21,"false","kc1","v",0.2
24,4,1,4,68,525.82,0.12,8.29,36.6,2512.57,0.1,139.59,19,0,0,0,8,14,39,29,7,"false","kc1","v",0.2
51,13,8,13,138,685.03,0.05,20.13,35.44,14362.87,0.24,797.94,44,3,2,0,17,19,93,45,25,"false","kc1","v",0.2
12,2,1,2,32,127.86,0.16,6.22,21.02,813.86,0.04,45.21,7,0,0,0,8,9,18,14,3,"false","kc1","v",0.2
13,1,1,1,19,-63.46,0.33,3,24.74,222.69,0.02,12.37,7,0,1,0,6,9,10,9,1,"false","kc1","v",0.2
4,1,1,1,7,28.47,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",0.2
16,2,1,2,32,172.61,0.18,5.6,23.83,747.25,0.04,41.51,11,0,1,0,8,10,18,14,3,"false","kc1","v",0.2
4,1,1,1,7,168.35,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",0.2
12,2,1,2,32,150.5,0.16,6.22,21.02,813.86,0.04,45.21,7,0,0,0,8,9,18,14,3,"false","kc1","v",0.2
51,13,8,13,138,715.92,0.05,20.13,35.44,14362.87,0.24,797.94,44,3,2,0,17,19,93,45,25,"false","kc1","v",0.2
13,1,1,1,19,190.43,0.33,3,24.74,222.69,0.02,12.37,7,0,1,0,6,9,10,9,1,"false","kc1","v",0.2
4,1,1,1,7,20.33,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",0.2
24,3,3,3,49,230.1,0.23,4.38,50.66,969.74,0.07,53.87,20,0,2,0,7,16,29,20,5,"false","kc1","v",0.2
54,18,11,18,150,806.37,0.07,13.44,58.14,10502.26,0.26,583.46,49,1,2,0,12,25,94,56,35,"false","kc1","v",0.2
13,2,1,2,29,166.64,0.15,6.87,17.59,831.38,0.04,46.19,10,0,1,0,10,8,18,11,3,"false","kc1","v",0.2
7,1,1,1,14,94.18,0.33,3,16.73,150.57,0.02,8.36,3,0,0,0,6,6,8,6,1,"false","kc1","v",0.2
8,1,1,1,14,-128.25,0.33,3,16.73,150.57,0.02,8.36,4,0,1,0,6,6,8,6,1,"false","kc1","v",0.2
25,4,1,4,77,323.16,0.09,11.73,30.85,4246.69,0.12,235.93,20,0,0,0,11,15,45,32,7,"false","kc1","v",0.2
7,1,1,1,14,138.71,0.33,3,16.73,150.57,0.02,8.36,3,0,0,0,6,6,8,6,1,"false","kc1","v",0.2
53,7,3,7,181,1187.42,0.05,21.67,44.46,20870.83,0.32,1159.49,44,0,4,0,16,24,116,65,13,"false","kc1","v",0.2
64,12,5,12,171,852.27,0.05,19.09,46.66,17006.5,0.3,944.81,53,4,5,0,15,22,115,56,23,"false","kc1","v",0.2
18,1,1,1,40,221.51,0.18,5.41,30.84,902.22,0.06,50.12,9,0,4,0,7,11,23,17,1,"false","kc1","v",0.2
5,1,1,1,9,106,0.33,3,9.51,85.59,0.01,4.75,2,0,0,0,6,3,6,3,1,"false","kc1","v",0.2
13,2,1,2,32,137.67,0.16,6.22,21.02,813.86,0.04,45.21,7,0,0,0,8,9,18,14,3,"false","kc1","v",0.2
15,1,1,1,21,-33.07,0.33,3,28,252,0.03,14,8,0,1,0,6,10,11,10,1,"false","kc1","v",0.2
4,1,1,1,7,44.28,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",0.2
23,2,1,2,44,266.16,0.15,6.54,30.44,1301.39,0.07,72.3,19,0,0,0,10,13,27,17,3,"false","kc1","v",0.2
4,1,1,1,5,-91.76,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,"false","kc1","v",0.2
4,1,1,1,5,57.31,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,"false","kc1","v",0.2
48,6,3,6,133,635.01,0.06,16.67,40.93,11369.91,0.23,631.66,41,3,2,0,14,21,83,50,11,"false","kc1","v",0.2
24,3,3,3,69,379.98,0.15,6.56,47.56,2048.33,0.1,113.8,19,0,3,0,7,16,39,30,5,"false","kc1","v",0.2
15,1,1,1,47,127.88,0.4,2.5,89.39,558.7,0.07,31.04,12,0,1,0,5,22,25,22,1,"false","kc1","v",0.2
39,5,3,5,86,440.05,0.09,11.67,36.86,5016.67,0.14,278.7,33,1,1,0,14,18,56,30,8,"false","kc1","v",0.2
63,8,1,7,145,853.26,0.06,15.52,51.9,12497.82,0.27,694.32,57,0,0,0,18,29,95,50,14,"false","kc1","v",0.2
23,2,1,2,58,266.21,0.14,6.9,38.54,1834.9,0.09,101.94,16,1,3,0,9,15,35,23,3,"false","kc1","v",0.2
17,1,1,1,40,169.21,0.17,6,29.28,1054.16,0.06,58.56,9,1,3,0,9,12,24,16,1,"false","kc1","v",0.2
34,3,1,3,80,375.64,0.11,8.82,43.11,3356.39,0.13,186.47,28,1,2,0,10,17,50,30,5,"false","kc1","v",0.2
26,2,1,2,63,382.47,0.11,8.8,33.65,2605.92,0.1,144.77,19,1,2,0,11,15,39,24,3,"false","kc1","v",0.2
22,2,1,2,56,206.72,0.14,7.07,35.82,1791.33,0.08,99.52,16,1,2,0,9,14,34,22,3,"false","kc1","v",0.2
31,3,1,3,79,293.63,0.1,9.71,39.13,3686.11,0.13,204.78,25,1,2,0,11,17,49,30,5,"false","kc1","v",0.2
23,2,1,2,56,191.15,0.14,7.07,35.82,1791.33,0.08,99.52,16,1,3,0,9,14,34,22,3,"false","kc1","v",0.2
24,2,1,2,56,276,0.12,8.07,32.63,2123.35,0.09,117.96,16,1,3,0,11,15,34,22,3,"false","kc1","v",0.2
16,1,1,1,40,298.93,0.17,6,29.28,1054.16,0.06,58.56,9,1,2,0,9,12,24,16,1,"false","kc1","v",0.2
23,2,1,2,58,272.73,0.14,6.9,38.54,1834.9,0.09,101.94,16,1,3,0,9,15,35,23,3,"false","kc1","v",0.2
16,1,1,1,40,204.57,0.17,6,29.28,1054.16,0.06,58.56,9,1,2,0,9,12,24,16,1,"false","kc1","v",0.2
16,1,1,1,40,48.01,0.17,6,29.28,1054.16,0.06,58.56,9,1,2,0,9,12,24,16,1,"false","kc1","v",0.2
16,1,1,1,40,215.51,0.17,6,29.28,1054.16,0.06,58.56,9,1,2,0,9,12,24,16,1,"false","kc1","v",0.2
23,1,1,1,62,230.2,0.15,6.5,45.35,1916.22,0.1,106.46,13,1,3,0,9,18,36,26,1,"false","kc1","v",0.2
23,2,1,2,58,315.27,0.14,6.9,38.54,1834.9,0.09,101.94,16,1,3,0,9,15,35,23,3,"false","kc1","v",0.2
16,1,1,1,40,168.35,0.17,6,29.28,1054.16,0.06,58.56,9,1,2,0,9,12,24,16,1,"false","kc1","v",0.2
23,2,1,2,56,347.75,0.14,7.07,35.82,1791.33,0.08,99.52,16,1,3,0,9,14,34,22,3,"false","kc1","v",0.2
16,1,1,1,40,363.9,0.17,6,29.28,1054.16,0.06,58.56,9,1,2,0,9,12,24,16,1,"false","kc1","v",0.2
18,1,1,1,54,253.16,0.16,6.19,40.53,1551.63,0.08,86.2,11,1,2,0,9,16,32,22,1,"false","kc1","v",0.2
18,1,1,1,54,196.03,0.16,6.19,40.53,1551.63,0.08,86.2,11,1,2,0,9,16,32,22,1,"false","kc1","v",0.2
27,2,1,2,61,271.1,0.14,7.2,38.84,2013.72,0.09,111.87,20,1,3,0,9,15,37,24,3,"false","kc1","v",0.2
18,1,1,1,42,60.98,0.16,6.38,28.94,1176.04,0.06,65.34,10,1,3,0,9,12,25,17,1,"false","kc1","v",0.2
18,1,1,1,54,124.87,0.16,6.19,40.53,1551.63,0.08,86.2,11,1,2,0,9,16,32,22,1,"false","kc1","v",0.2
127,25,7,22,396,2382.55,0.03,38.21,60.45,88254.54,0.77,4903.03,108,7,9,0,21,36,265,131,49,"false","kc1","v",0.2
25,5,5,4,51,273.41,0.09,10.8,21.06,2456.25,0.08,136.46,19,2,2,0,12,10,33,18,9,"false","kc1","v",0.2
48,4,1,4,121,407.51,0.07,13.93,40.82,7924.63,0.19,440.26,39,0,6,0,11,15,83,38,7,"false","kc1","v",0.2
6,2,1,1,14,129.16,0.24,4.2,11.95,210.8,0.02,11.71,4,0,0,0,7,5,8,6,3,"false","kc1","v",0.2
60,2,1,2,156,773.36,0.18,5.47,166.37,4976.76,0.3,276.49,57,0,1,0,8,49,89,67,3,"false","kc1","v",0.2
22,2,1,2,35,34.44,0.16,6.3,23.6,936.67,0.05,52.04,15,0,3,0,9,10,21,14,3,"false","kc1","v",0.2
22,2,1,2,35,139.29,0.16,6.3,23.6,936.67,0.05,52.04,15,0,3,0,9,10,21,14,3,"false","kc1","v",0.2
20,2,1,2,30,47.89,0.17,6,20.85,750.59,0.04,41.7,13,0,3,0,9,9,18,12,3,"false","kc1","v",0.2
21,3,1,3,55,308.97,0.09,11.55,20.92,2790.22,0.08,155.01,12,3,4,0,11,10,34,21,5,"false","kc1","v",0.2
31,6,5,6,95,532.49,0.07,14.63,31.23,6679.22,0.15,371.07,26,0,0,0,12,16,56,39,11,"false","kc1","v",0.2
52,7,3,7,174,901.46,0.05,19.69,46.71,18105.81,0.31,1005.88,44,0,3,0,15,24,111,63,13,"false","kc1","v",0.2
6,1,1,1,11,282.05,0.33,3,12.18,109.62,0.01,6.09,3,0,0,0,6,4,7,4,1,"false","kc1","v",0.2
5,1,1,1,9,98.51,0.33,3,9.51,85.59,0.01,4.75,2,0,0,0,6,3,6,3,1,"false","kc1","v",0.2
7,1,1,1,14,18.89,0.33,3,16.73,150.57,0.02,8.36,3,0,0,0,6,6,8,6,1,"false","kc1","v",0.2
18,1,1,1,41,215.57,0.19,5.25,33.17,914.37,0.06,50.8,10,0,4,0,7,12,23,18,1,"false","kc1","v",0.2
13,2,1,2,32,15.88,0.16,6.22,21.02,813.86,0.04,45.21,7,0,0,0,8,9,18,14,3,"false","kc1","v",0.2
51,13,8,13,138,736.86,0.05,20.13,35.44,14362.87,0.24,797.94,44,3,2,0,17,19,93,45,25,"false","kc1","v",0.2
15,1,1,1,21,122.21,0.33,3,28,252,0.03,14,8,0,1,0,6,10,11,10,1,"false","kc1","v",0.2
4,1,1,1,7,78.35,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",0.2
12,2,1,2,32,283.44,0.16,6.22,21.02,813.86,0.04,45.21,6,0,0,0,8,9,18,14,3,"false","kc1","v",0.2
15,1,1,1,21,161.95,0.33,3,28,252,0.03,14,8,0,1,0,6,10,11,10,1,"false","kc1","v",0.2
4,1,1,1,7,75.18,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",0.2
13,2,1,2,32,125.35,0.16,6.22,21.02,813.86,0.04,45.21,7,0,0,0,8,9,18,14,3,"false","kc1","v",0.2
51,13,8,13,138,661.55,0.05,20.13,35.44,14362.87,0.24,797.94,44,3,2,0,17,19,93,45,25,"false","kc1","v",0.2
15,1,1,1,21,-34.1,0.33,3,28,252,0.03,14,8,0,1,0,6,10,11,10,1,"false","kc1","v",0.2
4,1,1,1,7,141.15,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",0.2
112,12,7,12,280,1590.3,0.04,25.9,63.6,42656.7,0.55,2369.82,97,7,6,0,20,39,179,101,23,"false","kc1","v",0.2
33,4,1,4,114,425.6,0.08,12.04,50.04,7254.53,0.2,403.03,27,0,4,0,14,25,71,43,7,"false","kc1","v",0.2
33,4,1,4,106,378.61,0.09,11.02,49.72,6040.05,0.18,335.56,26,0,5,0,13,23,67,39,7,"false","kc1","v",0.2
38,4,3,4,124,673.58,0.07,13.62,46.32,8591.51,0.21,477.31,33,0,2,0,13,21,80,44,7,"false","kc1","v",0.2
34,3,1,3,99,460.28,0.1,10.42,46.62,5062.36,0.16,281.24,29,0,1,0,11,19,63,36,5,"false","kc1","v",0.2
9,1,1,1,23,171.57,0.22,4.5,19.46,394.06,0.03,21.89,5,1,0,0,7,7,14,9,1,"false","kc1","v",0.2
34,5,4,5,105,466.04,0.06,16.71,29.87,8344.83,0.17,463.6,28,0,4,0,13,14,69,36,9,"false","kc1","v",0.2
24,2,1,2,70,369.51,0.11,8.74,38.52,2939.56,0.11,163.31,18,0,1,0,11,17,43,27,3,"false","kc1","v",0.2
29,3,1,3,64,285.97,0.11,9.17,32.82,2757.59,0.1,153.2,24,0,1,0,11,15,39,25,5,"false","kc1","v",0.2
17,2,1,2,36,257.07,0.12,8.33,17.28,1200,0.05,66.67,14,0,1,0,10,6,26,10,3,"false","kc1","v",0.2
3,1,1,1,1,88.21,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",0.2
3,1,1,1,1,40.55,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",0.2
3,1,1,1,1,38.59,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",0.2
3,1,1,1,1,77.24,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",0.2
3,1,1,1,1,138.85,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",0.2
12,1,1,1,33,50.65,0.2,5.06,26.11,667.33,0.04,37.07,8,0,1,0,7,9,20,13,1,"false","kc1","v",0.2
20,1,1,1,76,562.68,0.17,5.9,62.53,2180.08,0.12,121.12,14,0,0,0,8,21,45,31,1,"false","kc1","v",0.2
5,1,1,1,9,23.97,0.33,3,9.51,85.59,0.01,4.75,2,0,0,0,6,3,6,3,1,"false","kc1","v",0.2
28,2,1,2,77,419.17,0.12,8.64,44.55,3327.5,0.13,184.86,22,0,4,0,11,21,44,33,3,"false","kc1","v",0.2
18,1,1,1,31,143.93,0.31,3.23,40.76,425.45,0.04,23.64,10,0,2,0,6,13,17,14,1,"false","kc1","v",0.2
10,1,1,1,17,-46.34,0.34,2.92,20.16,171.53,0.02,9.53,5,0,2,0,5,6,10,7,1,"false","kc1","v",0.2
8,1,1,1,20,171.04,0.25,4,17.92,286.8,0.02,15.93,6,0,0,0,6,6,12,8,1,"false","kc1","v",0.2
5,1,1,1,9,-86.63,0.33,3,9.51,85.59,0.01,4.75,2,0,0,0,6,3,6,3,1,"false","kc1","v",0.2
32,3,1,3,115,603.06,0.11,9.4,65.97,5829.1,0.21,323.84,20,0,3,0,12,30,68,47,5,"false","kc1","v",0.2
23,1,1,1,37,310.29,0.31,3.19,51.76,525.93,0.05,29.22,13,0,2,0,6,16,20,17,1,"false","kc1","v",0.2
23,1,1,1,38,162.8,0.27,3.72,46.22,639.24,0.06,35.51,13,0,2,0,7,16,21,17,1,"false","kc1","v",0.2
31,4,1,4,85,477.67,0.11,9.47,44.45,3989.43,0.14,221.64,25,0,1,0,12,19,55,30,7,"false","kc1","v",0.2
40,4,1,4,122,708.8,0.08,13,48.52,8199.5,0.21,455.53,35,0,3,0,13,23,76,46,7,"false","kc1","v",0.2
5,1,1,1,9,-39.22,0.33,3,9.51,85.59,0.01,4.75,2,0,0,0,6,3,6,3,1,"false","kc1","v",0.2
16,1,1,1,62,104.28,0.17,5.88,48.95,1693.64,0.1,94.09,12,0,0,0,8,17,37,25,1,"false","kc1","v",0.2
28,5,1,4,93,534.15,0.07,14.87,33.51,7408.8,0.17,411.6,24,0,2,0,18,23,55,38,9,"false","kc1","v",0.2
14,1,1,1,27,151.58,0.31,3.27,33.72,361.18,0.04,20.07,8,0,2,0,6,11,15,12,1,"false","kc1","v",0.2
30,4,1,4,74,285.92,0.1,9.53,37.72,3425.73,0.12,190.32,24,0,2,0,12,17,47,27,7,"false","kc1","v",0.2
24,3,1,3,50,263.37,0.14,7.07,32.84,1641.93,0.08,91.22,21,0,0,0,11,14,32,18,5,"false","kc1","v",0.2
9,1,1,1,9,-58.29,0.5,2,14.26,57.06,0.01,3.17,6,0,0,0,4,5,4,5,1,"false","kc1","v",0.2
3,1,1,1,4,71.59,1,1,8,8,0,0.44,2,0,0,0,2,2,2,2,1,"false","kc1","v",0.2
3,1,1,1,4,76.07,1,1,8,8,0,0.44,2,0,0,0,2,2,2,2,1,"false","kc1","v",0.2
8,1,1,1,4,245.6,2,0.5,16,4,0,0.22,5,0,0,0,1,3,1,3,1,"false","kc1","v",0.2
8,1,1,1,4,62.03,2,0.5,16,4,0,0.22,5,0,0,0,1,3,1,3,1,"false","kc1","v",0.2
37,4,1,4,186,1010.71,0.13,7.78,132.09,7990.75,0.34,443.93,35,0,0,0,10,36,130,56,6,"false","kc1","v",0.2
15,2,1,2,60,278.44,0.18,5.41,51.49,1507.89,0.09,83.77,13,0,0,0,8,17,37,23,3,"false","kc1","v",0.2
5,1,1,1,9,-59.3,0.33,3,9.51,85.59,0.01,4.75,2,0,0,0,6,3,6,3,1,"false","kc1","v",0.2
8,1,1,1,20,-6.59,0.25,4,17.92,286.8,0.02,15.93,6,0,0,0,6,6,12,8,1,"false","kc1","v",0.2
25,1,1,1,100,471.74,0.15,6.67,77.55,3446.62,0.17,191.48,17,0,0,0,9,27,60,40,1,"false","kc1","v",0.2
22,1,1,1,35,265.88,0.31,3.2,48.04,491.94,0.05,27.33,12,0,2,0,6,15,19,16,1,"false","kc1","v",0.2
32,4,1,4,85,328.54,0.11,9.47,44.45,3989.43,0.14,221.64,25,0,2,0,12,19,55,30,7,"false","kc1","v",0.2
1,1,1,1,4,-49.84,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
18,2,1,2,43,96.51,0.11,9.45,20.85,1864,0.07,103.56,15,0,1,0,13,11,27,16,3,"false","kc1","v",0.2
1,1,1,1,4,-97.52,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
1,1,1,1,4,129.73,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
1,1,1,1,4,142.5,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
1,1,1,1,4,-11.47,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
1,1,1,1,4,116.27,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",0.2
