"checking_status","duration","credit_history","purpose","credit_amount","savings_status","employment","installment_commitment","personal_status","other_parties","residence_since","property_magnitude","age","other_payment_plans","housing","existing_credits","job","num_dependents","own_telephone","foreign_worker","class","dataset_name","altered_attribute","noise_level"
">=200",36,"existing paid","radio/tv",4804.78,"<100","1<=X<4",4,"male single","none",2,"car",26,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"no checking",9,"existing paid","new car",4638.73,"500<=X<1000",">=7",2,"male single","none",4,"no known property",51,"none","for free",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",12,"existing paid","radio/tv",219.69,"100<=X<500","4<=X<7",3,"male single","none",1,"no known property",35,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",18,"existing paid","radio/tv",793.75,"<100","1<=X<4",4,"male mar/wid","guarantor",2,"real estate",25,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",4,"critical/other existing credit","radio/tv",2774.37,"<100","4<=X<7",2,"male single","none",1,"real estate",42,"none","own",3,"unskilled resident",2,"none","yes","good","credit-g","credit_amount",0.7
"<0",24,"existing paid","radio/tv",4174.02,"<100","unemployed",4,"male single","none",2,"car",30,"stores","own",1,"high qualif/self emp/mgmt",2,"none","yes","bad","credit-g","credit_amount",0.7
"0<=X<200",6,"existing paid","new car",14951.77,"no known savings","unemployed",1,"male single","none",2,"life insurance",23,"none","own",1,"unemp/unskilled non res",1,"yes","yes","bad","credit-g","credit_amount",0.7
"0<=X<200",21,"existing paid","business",5331.28,"100<=X<500",">=7",4,"male div/sep","none",2,"car",61,"bank","rent",2,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.7
"no checking",12,"critical/other existing credit","radio/tv",4143.62,"<100","1<=X<4",4,"female div/dep/mar","none",2,"life insurance",35,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"<0",30,"existing paid","radio/tv",3971.52,"<100",">=7",1,"male single","guarantor",3,"life insurance",39,"none","own",1,"skilled",2,"none","yes","good","credit-g","credit_amount",0.7
"<0",24,"existing paid","new car",868.61,"no known savings",">=7",4,"female div/dep/mar","none",2,"car",29,"bank","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"no checking",6,"existing paid","radio/tv",958.53,"<100","4<=X<7",3,"male single","none",2,"life insurance",51,"none","own",1,"skilled",2,"none","yes","good","credit-g","credit_amount",0.7
"<0",48,"no credits/all paid","used car",3044.88,"<100",">=7",3,"male single","none",4,"no known property",24,"none","for free",2,"skilled",2,"none","yes","bad","credit-g","credit_amount",0.7
"no checking",12,"critical/other existing credit","business",2098.27,"<100","1<=X<4",3,"female div/dep/mar","none",2,"real estate",27,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",12,"all paid","retraining",3734.69,"500<=X<1000","1<=X<4",4,"female div/dep/mar","none",3,"real estate",35,"none","own",1,"unskilled resident",2,"none","yes","good","credit-g","credit_amount",0.7
"no checking",24,"existing paid","business",728.38,"<100","4<=X<7",4,"male single","none",1,"real estate",25,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",12,"critical/other existing credit","radio/tv",-1493.81,"<100",">=7",4,"male single","none",4,"real estate",52,"none","own",3,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",6,"no credits/all paid","new car",1026.14,"100<=X<500","1<=X<4",4,"male single","none",1,"no known property",35,"bank","rent",1,"skilled",1,"none","no","good","credit-g","credit_amount",0.7
">=200",24,"existing paid","furniture/equipment",3192.14,"<100","1<=X<4",2,"male single","none",2,"real estate",26,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",18,"existing paid","radio/tv",2026.19,"<100","unemployed",3,"female div/dep/mar","co applicant",4,"real estate",22,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"<0",6,"critical/other existing credit","new car",2894.11,">=1000","4<=X<7",3,"female div/dep/mar","none",4,"real estate",39,"none","own",2,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.7
">=200",12,"existing paid","furniture/equipment",1846.33,"<100","1<=X<4",1,"female div/dep/mar","none",2,"car",46,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",30,"existing paid","new car",313.47,"<100","1<=X<4",4,"female div/dep/mar","guarantor",2,"no known property",24,"bank","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"no checking",24,"delayed previously","furniture/equipment",5355.89,"100<=X<500","1<=X<4",2,"male single","none",3,"life insurance",35,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",9,"existing paid","furniture/equipment",68.18,"no known savings","4<=X<7",2,"male single","none",1,"car",24,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"0<=X<200",60,"delayed previously","radio/tv",7719.54,"no known savings","1<=X<4",1,"male single","none",1,"real estate",27,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",24,"critical/other existing credit","radio/tv",2892.57,"<100","1<=X<4",4,"male single","none",2,"real estate",35,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"<0",12,"all paid","radio/tv",1624.63,"<100","1<=X<4",4,"male div/sep","none",1,"no known property",29,"none","for free",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"no checking",15,"existing paid","used car",3140.36,"100<=X<500","<1",1,"female div/dep/mar","none",4,"car",23,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",11,"critical/other existing credit","radio/tv",2977.13,"100<=X<500","unemployed",4,"female div/dep/mar","none",4,"real estate",57,"none","own",3,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"<0",12,"existing paid","furniture/equipment",954.12,"<100","1<=X<4",2,"male single","none",2,"real estate",27,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"<0",24,"existing paid","radio/tv",3114.84,"<100",">=7",4,"female div/dep/mar","none",4,"car",55,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"<0",18,"critical/other existing credit","new car",5529.31,"<100",">=7",2,"male single","none",4,"no known property",36,"none","for free",3,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",12,"critical/other existing credit","education",4929.94,"<100",">=7",2,"female div/dep/mar","none",4,"no known property",57,"bank","for free",3,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",10,"critical/other existing credit","new car",490.91,"<100",">=7",3,"male single","none",4,"real estate",32,"none","own",2,"unskilled resident",2,"none","no","good","credit-g","credit_amount",0.7
"0<=X<200",15,"existing paid","radio/tv",1159.19,"<100",">=7",4,"male single","none",3,"car",37,"none","own",1,"skilled",2,"none","yes","bad","credit-g","credit_amount",0.7
"no checking",36,"critical/other existing credit","business",3887.93,"no known savings",">=7",4,"male single","none",4,"real estate",36,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",24,"existing paid","radio/tv",2437.97,"<100","<1",4,"female div/dep/mar","none",3,"car",38,"stores","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"<0",14,"existing paid","new car",9971.42,"<100",">=7",1,"male div/sep","none",4,"life insurance",45,"none","own",1,"high qualif/self emp/mgmt",1,"yes","no","bad","credit-g","credit_amount",0.7
"no checking",24,"existing paid","radio/tv",-2531.67,"no known savings",">=7",4,"male single","none",2,"car",25,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",18,"existing paid","new car",1271.59,"no known savings","4<=X<7",4,"male single","none",3,"life insurance",32,"none","own",1,"skilled",1,"none","no","good","credit-g","credit_amount",0.7
"no checking",12,"critical/other existing credit","furniture/equipment",-1472,"500<=X<1000","4<=X<7",3,"female div/dep/mar","none",4,"car",37,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"0<=X<200",48,"all paid","new car",8999.34,"no known savings","unemployed",4,"male single","co applicant",4,"no known property",36,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.7
"0<=X<200",48,"existing paid","radio/tv",-24.29,"<100","4<=X<7",4,"male single","none",4,"real estate",28,"none","own",2,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"<0",30,"existing paid","repairs",12543.2,"<100","<1",1,"male div/sep","none",1,"no known property",34,"none","own",1,"unskilled resident",1,"yes","yes","bad","credit-g","credit_amount",0.7
"no checking",9,"existing paid","radio/tv",-250.3,"<100","1<=X<4",1,"male single","none",2,"real estate",32,"none","own",1,"skilled",2,"none","yes","good","credit-g","credit_amount",0.7
"no checking",18,"critical/other existing credit","radio/tv",-327.23,"<100","1<=X<4",2,"female div/dep/mar","none",2,"car",26,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"<0",12,"existing paid","furniture/equipment",1248.69,"no known savings",">=7",2,"male div/sep","none",4,"life insurance",49,"none","own",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",6,"existing paid","furniture/equipment",6717.73,"<100","<1",1,"female div/dep/mar","none",4,"life insurance",32,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"no checking",24,"existing paid","radio/tv",-1166.84,"100<=X<500","1<=X<4",4,"male single","none",4,"car",29,"none","rent",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",15,"critical/other existing credit","used car",3744.36,">=1000",">=7",3,"male single","none",4,"no known property",23,"none","rent",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",12,"existing paid","furniture/equipment",-999.3,"<100","1<=X<4",4,"male single","none",2,"real estate",50,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
">=200",18,"all paid","radio/tv",1910.95,"no known savings","4<=X<7",4,"male single","none",4,"car",49,"bank","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",15,"critical/other existing credit","furniture/equipment",3411.82,"no known savings",">=7",4,"male single","none",4,"life insurance",63,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",24,"critical/other existing credit","new car",5148.73,"100<=X<500","<1",4,"male div/sep","none",2,"car",37,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"<0",47,"existing paid","new car",8647.64,"<100","<1",1,"female div/dep/mar","none",1,"real estate",35,"none","own",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.7
"<0",48,"existing paid","used car",5411.76,"<100","4<=X<7",4,"male single","none",3,"life insurance",26,"none","own",1,"skilled",2,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",48,"delayed previously","other",6719.07,"100<=X<500","unemployed",2,"male single","none",4,"no known property",31,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.7
"0<=X<200",12,"existing paid","radio/tv",-2477.08,"<100","1<=X<4",4,"female div/dep/mar","guarantor",4,"real estate",49,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"<0",24,"delayed previously","radio/tv",-351.62,"<100","<1",4,"male mar/wid","none",4,"real estate",48,"stores","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"no checking",12,"existing paid","business",1579.28,"<100","1<=X<4",2,"male mar/wid","none",2,"real estate",26,"none","own",1,"skilled",1,"yes","no","good","credit-g","credit_amount",0.7
"0<=X<200",36,"existing paid","used car",8663.62,"<100","<1",1,"male mar/wid","none",4,"car",28,"none","rent",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.7
"<0",24,"critical/other existing credit","used car",7742.14,"<100",">=7",2,"female div/dep/mar","none",4,"no known property",44,"none","for free",2,"high qualif/self emp/mgmt",2,"yes","yes","good","credit-g","credit_amount",0.7
">=200",42,"critical/other existing credit","used car",3455.63,"<100",">=7",4,"male single","none",4,"no known property",56,"none","for free",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",48,"critical/other existing credit","business",9384.97,"no known savings",">=7",4,"male div/sep","none",2,"car",46,"bank","own",2,"high qualif/self emp/mgmt",2,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",48,"existing paid","furniture/equipment",11755.39,"<100","<1",1,"female div/dep/mar","none",2,"car",26,"none","own",1,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.7
"no checking",12,"existing paid","used car",5106.28,"no known savings","<1",1,"female div/dep/mar","none",4,"car",20,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",10,"existing paid","new car",1234.18,"no known savings",">=7",4,"male single","co applicant",2,"life insurance",45,"none","own",1,"unskilled resident",1,"none","no","good","credit-g","credit_amount",0.7
"no checking",18,"existing paid","furniture/equipment",3151.85,"<100","1<=X<4",3,"male single","none",4,"real estate",43,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"0<=X<200",21,"critical/other existing credit","furniture/equipment",2306.12,">=1000","4<=X<7",3,"male single","none",2,"car",32,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",6,"existing paid","new car",1894.47,"<100","unemployed",1,"female div/dep/mar","none",4,"real estate",54,"none","own",1,"unemp/unskilled non res",1,"yes","yes","good","credit-g","credit_amount",0.7
"0<=X<200",36,"no credits/all paid","radio/tv",5042.27,"<100","1<=X<4",4,"female div/dep/mar","none",1,"car",42,"none","own",1,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.7
">=200",24,"critical/other existing credit","new car",1613.63,"no known savings","4<=X<7",4,"male single","none",2,"real estate",37,"bank","own",2,"unskilled resident",2,"none","yes","bad","credit-g","credit_amount",0.7
"<0",10,"critical/other existing credit","new car",-1017.38,"<100","4<=X<7",4,"male single","co applicant",3,"life insurance",49,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",48,"critical/other existing credit","new car",10516.97,"500<=X<1000","1<=X<4",2,"male single","none",2,"no known property",44,"bank","for free",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"no checking",6,"existing paid","furniture/equipment",331.06,">=1000","1<=X<4",4,"male div/sep","none",2,"real estate",33,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",30,"existing paid","used car",6623.66,"no known savings","4<=X<7",2,"female div/dep/mar","none",4,"life insurance",24,"stores","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"<0",12,"existing paid","radio/tv",2516.16,"100<=X<500","<1",4,"male mar/wid","none",3,"no known property",33,"none","own",1,"unskilled resident",1,"yes","yes","bad","credit-g","credit_amount",0.7
"0<=X<200",8,"existing paid","furniture/equipment",1878.95,"<100","1<=X<4",3,"female div/dep/mar","none",4,"real estate",24,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"0<=X<200",9,"existing paid","new car",2287.37,"<100","1<=X<4",4,"male mar/wid","none",4,"real estate",22,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",48,"existing paid","other",7386.95,"no known savings","unemployed",3,"male single","none",4,"no known property",40,"bank","for free",1,"unemp/unskilled non res",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",24,"existing paid","furniture/equipment",3305.26,"100<=X<500","1<=X<4",4,"male single","none",1,"car",25,"stores","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
">=200",24,"existing paid","furniture/equipment",4549.65,"<100","<1",2,"female div/dep/mar","none",4,"car",26,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",12,"existing paid","new car",4137.78,"<100","4<=X<7",2,"male mar/wid","none",3,"car",25,"bank","own",1,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.7
">=200",4,"existing paid","new car",-303.36,"no known savings","<1",1,"male single","none",2,"real estate",29,"none","own",1,"unskilled resident",2,"none","no","good","credit-g","credit_amount",0.7
"<0",36,"all paid","furniture/equipment",2463.24,"<100",">=7",4,"male single","none",4,"car",31,"bank","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"<0",12,"existing paid","furniture/equipment",-1057.41,"<100","1<=X<4",2,"male single","guarantor",3,"life insurance",38,"none","own",1,"unskilled resident",2,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",24,"existing paid","furniture/equipment",4981.89,"no known savings","1<=X<4",1,"female div/dep/mar","none",4,"life insurance",48,"none","own",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",12,"critical/other existing credit","education",1341.78,"<100","1<=X<4",4,"male single","none",2,"car",32,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"<0",15,"delayed previously","furniture/equipment",3659.94,"<100",">=7",1,"female div/dep/mar","none",4,"life insurance",27,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",30,"critical/other existing credit","new car",8191.82,"<100","unemployed",4,"male mar/wid","none",2,"car",28,"none","own",2,"high qualif/self emp/mgmt",1,"none","yes","bad","credit-g","credit_amount",0.7
"<0",24,"existing paid","radio/tv",3560.81,"<100","<1",4,"male div/sep","none",3,"life insurance",32,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"<0",24,"existing paid","used car",4192.93,"<100","4<=X<7",2,"male single","none",1,"no known property",34,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.7
"<0",18,"existing paid","furniture/equipment",3121.89,">=1000","1<=X<4",4,"male single","none",2,"car",28,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",18,"critical/other existing credit","new car",4778.83,"<100","1<=X<4",4,"female div/dep/mar","none",3,"real estate",36,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"<0",8,"critical/other existing credit","new car",4744.32,"<100","4<=X<7",1,"male single","none",4,"real estate",39,"none","own",2,"unskilled resident",1,"none","no","good","credit-g","credit_amount",0.7
"no checking",12,"critical/other existing credit","furniture/equipment",5895.11,"no known savings",">=7",2,"male single","none",4,"life insurance",49,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",24,"existing paid","new car",2624.99,">=1000","4<=X<7",4,"female div/dep/mar","none",3,"car",34,"none","own",1,"skilled",2,"yes","yes","good","credit-g","credit_amount",0.7
">=200",36,"existing paid","radio/tv",1969.81,"<100",">=7",4,"male single","none",2,"car",31,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",6,"existing paid","radio/tv",3072.97,"<100",">=7",4,"male single","none",4,"car",28,"none","own",1,"skilled",2,"none","yes","good","credit-g","credit_amount",0.7
"<0",24,"critical/other existing credit","used car",7142.18,"<100","unemployed",2,"male single","none",4,"no known property",75,"none","for free",2,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",18,"critical/other existing credit","education",-3676.25,"100<=X<500","1<=X<4",4,"female div/dep/mar","none",2,"real estate",30,"none","own",2,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"0<=X<200",60,"existing paid","new car",5632.73,"100<=X<500","<1",4,"female div/dep/mar","none",2,"life insurance",24,"none","own",1,"high qualif/self emp/mgmt",1,"none","yes","bad","credit-g","credit_amount",0.7
"no checking",48,"critical/other existing credit","used car",9328.22,"100<=X<500","1<=X<4",2,"female div/dep/mar","none",4,"car",24,"bank","rent",2,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.7
"<0",24,"no credits/all paid","furniture/equipment",6644.26,"<100",">=7",3,"male single","none",4,"no known property",23,"bank","rent",2,"skilled",2,"none","yes","bad","credit-g","credit_amount",0.7
"<0",6,"critical/other existing credit","furniture/equipment",4118.72,"<100","1<=X<4",1,"male div/sep","none",4,"real estate",44,"none","rent",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.7
"0<=X<200",13,"existing paid","radio/tv",2099.04,"<100","<1",2,"female div/dep/mar","guarantor",4,"life insurance",23,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"<0",15,"existing paid","domestic appliance",1137.46,"no known savings","1<=X<4",4,"female div/dep/mar","none",2,"car",24,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"<0",24,"existing paid","furniture/equipment",8401,"<100","1<=X<4",4,"male single","none",4,"life insurance",28,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",10,"existing paid","furniture/equipment",276.43,"<100","1<=X<4",4,"male div/sep","none",2,"car",31,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",24,"critical/other existing credit","education",6268.01,"<100","<1",2,"female div/dep/mar","none",4,"no known property",24,"none","for free",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"<0",21,"existing paid","furniture/equipment",3039.49,"<100","4<=X<7",1,"female div/dep/mar","none",4,"car",26,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",18,"existing paid","radio/tv",4264.85,"500<=X<1000","<1",1,"male mar/wid","none",3,"real estate",25,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",18,"existing paid","business",2773.84,"<100",">=7",1,"male single","co applicant",1,"real estate",33,"bank","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.7
">=200",10,"existing paid","new car",3688.59,"<100","<1",1,"male single","guarantor",1,"life insurance",37,"none","own",1,"unskilled resident",2,"none","yes","good","credit-g","credit_amount",0.7
"no checking",15,"critical/other existing credit","radio/tv",1627.88,"<100","1<=X<4",4,"female div/dep/mar","none",2,"car",43,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",13,"critical/other existing credit","radio/tv",5416.35,"<100","<1",4,"male single","guarantor",4,"real estate",23,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",24,"existing paid","radio/tv",4251.3,"500<=X<1000","unemployed",1,"female div/dep/mar","none",4,"no known property",23,"none","rent",1,"unemp/unskilled non res",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",6,"delayed previously","business",681.77,"100<=X<500","1<=X<4",1,"male single","none",2,"real estate",34,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.7
"0<=X<200",9,"critical/other existing credit","education",-466.96,">=1000",">=7",4,"male single","none",3,"no known property",32,"none","for free",2,"skilled",2,"none","yes","bad","credit-g","credit_amount",0.7
"no checking",9,"existing paid","domestic appliance",1007.3,"<100","<1",1,"female div/dep/mar","none",4,"real estate",23,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"0<=X<200",9,"existing paid","furniture/equipment",854.09,"<100","1<=X<4",1,"female div/dep/mar","none",2,"car",29,"none","own",1,"skilled",1,"none","no","bad","credit-g","credit_amount",0.7
"no checking",18,"critical/other existing credit","used car",5935.52,"no known savings","unemployed",2,"male single","none",4,"no known property",38,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.7
"<0",12,"no credits/all paid","radio/tv",6891.8,"<100","1<=X<4",4,"male single","none",2,"life insurance",28,"none","rent",2,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.7
"no checking",10,"existing paid","education",69.19,"500<=X<1000",">=7",4,"male single","none",4,"no known property",46,"none","for free",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"0<=X<200",24,"existing paid","new car",2874.98,"<100","<1",4,"male single","none",2,"real estate",23,"stores","own",1,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.7
"no checking",12,"critical/other existing credit","radio/tv",7236.06,"no known savings",">=7",1,"male single","co applicant",4,"real estate",49,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",36,"delayed previously","radio/tv",5864.55,"<100","1<=X<4",4,"male single","none",2,"car",26,"none","own",2,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.7
"no checking",12,"existing paid","radio/tv",1487.14,"<100","1<=X<4",4,"male mar/wid","none",2,"real estate",28,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"<0",30,"existing paid","furniture/equipment",333.22,"<100","4<=X<7",4,"female div/dep/mar","none",4,"real estate",23,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
"0<=X<200",18,"existing paid","education",289.33,"no known savings","1<=X<4",4,"male single","none",4,"no known property",61,"none","for free",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
">=200",12,"existing paid","radio/tv",3051.29,"no known savings",">=7",2,"male single","none",3,"car",37,"none","own",1,"high qualif/self emp/mgmt",1,"none","yes","good","credit-g","credit_amount",0.7
">=200",12,"delayed previously","new car",3304.85,"<100","1<=X<4",2,"female div/dep/mar","none",2,"car",36,"stores","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",6,"existing paid","furniture/equipment",2503.12,"<100","1<=X<4",1,"male mar/wid","none",2,"life insurance",21,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"<0",18,"existing paid","furniture/equipment",3461.87,"<100","unemployed",4,"male single","none",1,"car",25,"none","own",1,"unemp/unskilled non res",1,"none","yes","bad","credit-g","credit_amount",0.7
"no checking",12,"existing paid","business",2594.58,"<100","4<=X<7",2,"male single","none",4,"car",36,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",18,"critical/other existing credit","used car",5553.38,"<100","4<=X<7",3,"male single","none",1,"car",27,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"<0",18,"existing paid","furniture/equipment",170.72,"<100","<1",1,"female div/dep/mar","none",4,"car",22,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"<0",36,"existing paid","furniture/equipment",5232.32,"<100",">=7",4,"male single","none",2,"car",42,"none","own",1,"skilled",2,"none","yes","bad","credit-g","credit_amount",0.7
"0<=X<200",18,"existing paid","furniture/equipment",3995.44,"<100","4<=X<7",2,"female div/dep/mar","none",4,"real estate",40,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",36,"existing paid","new car",1596.79,"no known savings","1<=X<4",4,"male single","none",4,"real estate",36,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",18,"critical/other existing credit","radio/tv",9996.75,"<100",">=7",3,"male single","none",4,"car",33,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.7
"no checking",10,"critical/other existing credit","furniture/equipment",3927.14,"<100","<1",1,"female div/dep/mar","none",3,"real estate",23,"none","rent",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.7
"no checking",60,"critical/other existing credit","new car",14793.14,"no known savings",">=7",2,"male single","none",4,"no known property",63,"bank","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.7
"0<=X<200",60,"all paid","other",13093.04,"100<=X<500",">=7",3,"female div/dep/mar","none",4,"no known property",60,"bank","for free",2,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.7
"<0",48,"all paid","business",10522.73,"<100","4<=X<7",2,"female div/dep/mar","guarantor",4,"car",37,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.7
