"checking_status","duration","credit_history","purpose","credit_amount","savings_status","employment","installment_commitment","personal_status","other_parties","residence_since","property_magnitude","age","other_payment_plans","housing","existing_credits","job","num_dependents","own_telephone","foreign_worker","class","dataset_name","altered_attribute","noise_level"
"no checking",24,"existing paid","business",1236.98,"<100","4<=X<7",4,"male single","none",1,"real estate",25,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",12,"critical/other existing credit","radio/tv",1184.45,"<100",">=7",4,"male single","none",4,"real estate",52,"none","own",3,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",6,"no credits/all paid","new car",998.2,"100<=X<500","1<=X<4",4,"male single","none",1,"no known property",35,"bank","rent",1,"skilled",1,"none","no","good","credit-g","credit_amount",0.1
">=200",24,"existing paid","furniture/equipment",2333.46,"<100","1<=X<4",2,"male single","none",2,"real estate",26,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",18,"existing paid","radio/tv",503.38,"<100","unemployed",3,"female div/dep/mar","co applicant",4,"real estate",22,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.1
"<0",6,"critical/other existing credit","new car",1071.98,">=1000","4<=X<7",3,"female div/dep/mar","none",4,"real estate",39,"none","own",2,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.1
">=200",12,"existing paid","furniture/equipment",2289.29,"<100","1<=X<4",1,"female div/dep/mar","none",2,"car",46,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",30,"existing paid","new car",2089.62,"<100","1<=X<4",4,"female div/dep/mar","guarantor",2,"no known property",24,"bank","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.1
"no checking",24,"delayed previously","furniture/equipment",4169.04,"100<=X<500","1<=X<4",2,"male single","none",3,"life insurance",35,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",9,"existing paid","furniture/equipment",1985.07,"no known savings","4<=X<7",2,"male single","none",1,"car",24,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"0<=X<200",60,"delayed previously","radio/tv",7222.14,"no known savings","1<=X<4",1,"male single","none",1,"real estate",27,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",24,"critical/other existing credit","radio/tv",2815,"<100","1<=X<4",4,"male single","none",2,"real estate",35,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"<0",12,"all paid","radio/tv",2177.89,"<100","1<=X<4",4,"male div/sep","none",1,"no known property",29,"none","for free",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.1
"no checking",15,"existing paid","used car",3475.82,"100<=X<500","<1",1,"female div/dep/mar","none",4,"car",23,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",11,"critical/other existing credit","radio/tv",1165.77,"100<=X<500","unemployed",4,"female div/dep/mar","none",4,"real estate",57,"none","own",3,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"<0",12,"existing paid","furniture/equipment",1456.03,"<100","1<=X<4",2,"male single","none",2,"real estate",27,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"<0",24,"existing paid","radio/tv",1514.87,"<100",">=7",4,"female div/dep/mar","none",4,"car",55,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"<0",18,"critical/other existing credit","new car",5016.82,"<100",">=7",2,"male single","none",4,"no known property",36,"none","for free",3,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",12,"critical/other existing credit","education",2400.77,"<100",">=7",2,"female div/dep/mar","none",4,"no known property",57,"bank","for free",3,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",10,"critical/other existing credit","new car",1654.49,"<100",">=7",3,"male single","none",4,"real estate",32,"none","own",2,"unskilled resident",2,"none","no","good","credit-g","credit_amount",0.1
"0<=X<200",15,"existing paid","radio/tv",596.07,"<100",">=7",4,"male single","none",3,"car",37,"none","own",1,"skilled",2,"none","yes","bad","credit-g","credit_amount",0.1
"no checking",36,"critical/other existing credit","business",6652.02,"no known savings",">=7",4,"male single","none",4,"real estate",36,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",24,"existing paid","radio/tv",1539.91,"<100","<1",4,"female div/dep/mar","none",3,"car",38,"stores","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"<0",14,"existing paid","new car",8264.47,"<100",">=7",1,"male div/sep","none",4,"life insurance",45,"none","own",1,"high qualif/self emp/mgmt",1,"yes","no","bad","credit-g","credit_amount",0.1
"no checking",24,"existing paid","radio/tv",1199.26,"no known savings",">=7",4,"male single","none",2,"car",25,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",18,"existing paid","new car",3109.96,"no known savings","4<=X<7",4,"male single","none",3,"life insurance",32,"none","own",1,"skilled",1,"none","no","good","credit-g","credit_amount",0.1
"no checking",12,"critical/other existing credit","furniture/equipment",1404.12,"500<=X<1000","4<=X<7",3,"female div/dep/mar","none",4,"car",37,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"0<=X<200",48,"all paid","new car",12035.61,"no known savings","unemployed",4,"male single","co applicant",4,"no known property",36,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.1
"0<=X<200",48,"existing paid","radio/tv",3565.1,"<100","4<=X<7",4,"male single","none",4,"real estate",28,"none","own",2,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.1
"<0",30,"existing paid","repairs",11936.93,"<100","<1",1,"male div/sep","none",1,"no known property",34,"none","own",1,"unskilled resident",1,"yes","yes","bad","credit-g","credit_amount",0.1
"no checking",9,"existing paid","radio/tv",2947.02,"<100","1<=X<4",1,"male single","none",2,"real estate",32,"none","own",1,"skilled",2,"none","yes","good","credit-g","credit_amount",0.1
"no checking",18,"critical/other existing credit","radio/tv",2650.12,"<100","1<=X<4",2,"female div/dep/mar","none",2,"car",26,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"<0",12,"existing paid","furniture/equipment",1180.53,"no known savings",">=7",2,"male div/sep","none",4,"life insurance",49,"none","own",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",6,"existing paid","furniture/equipment",4418.71,"<100","<1",1,"female div/dep/mar","none",4,"life insurance",32,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.1
"no checking",24,"existing paid","radio/tv",2345.56,"100<=X<500","1<=X<4",4,"male single","none",4,"car",29,"none","rent",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",15,"critical/other existing credit","used car",3477.1,">=1000",">=7",3,"male single","none",4,"no known property",23,"none","rent",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",12,"existing paid","furniture/equipment",1377.95,"<100","1<=X<4",4,"male single","none",2,"real estate",50,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
">=200",18,"all paid","radio/tv",1450.06,"no known savings","4<=X<7",4,"male single","none",4,"car",49,"bank","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",15,"critical/other existing credit","furniture/equipment",1274.74,"no known savings",">=7",4,"male single","none",4,"life insurance",63,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",24,"critical/other existing credit","new car",3343.74,"100<=X<500","<1",4,"male div/sep","none",2,"car",37,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"<0",47,"existing paid","new car",10595.85,"<100","<1",1,"female div/dep/mar","none",1,"real estate",35,"none","own",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.1
"<0",48,"existing paid","used car",4924.27,"<100","4<=X<7",4,"male single","none",3,"life insurance",26,"none","own",1,"skilled",2,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",48,"delayed previously","other",7941.68,"100<=X<500","unemployed",2,"male single","none",4,"no known property",31,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.1
"0<=X<200",12,"existing paid","radio/tv",1226.03,"<100","1<=X<4",4,"female div/dep/mar","guarantor",4,"real estate",49,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"<0",24,"delayed previously","radio/tv",1146.9,"<100","<1",4,"male mar/wid","none",4,"real estate",48,"stores","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.1
"no checking",12,"existing paid","business",1226.61,"<100","1<=X<4",2,"male mar/wid","none",2,"real estate",26,"none","own",1,"skilled",1,"yes","no","good","credit-g","credit_amount",0.1
"0<=X<200",36,"existing paid","used car",9175.54,"<100","<1",1,"male mar/wid","none",4,"car",28,"none","rent",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.1
"<0",24,"critical/other existing credit","used car",6404.75,"<100",">=7",2,"female div/dep/mar","none",4,"no known property",44,"none","for free",2,"high qualif/self emp/mgmt",2,"yes","yes","good","credit-g","credit_amount",0.1
">=200",42,"critical/other existing credit","used car",4867.45,"<100",">=7",4,"male single","none",4,"no known property",56,"none","for free",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",48,"critical/other existing credit","business",7532.13,"no known savings",">=7",4,"male div/sep","none",2,"car",46,"bank","own",2,"high qualif/self emp/mgmt",2,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",48,"existing paid","furniture/equipment",9565.23,"<100","<1",1,"female div/dep/mar","none",2,"car",26,"none","own",1,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.1
"no checking",12,"existing paid","used car",4591.39,"no known savings","<1",1,"female div/dep/mar","none",4,"car",20,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",10,"existing paid","new car",1515.73,"no known savings",">=7",4,"male single","co applicant",2,"life insurance",45,"none","own",1,"unskilled resident",1,"none","no","good","credit-g","credit_amount",0.1
"no checking",18,"existing paid","furniture/equipment",2379.01,"<100","1<=X<4",3,"male single","none",4,"real estate",43,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"0<=X<200",21,"critical/other existing credit","furniture/equipment",2950.73,">=1000","4<=X<7",3,"male single","none",2,"car",32,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",6,"existing paid","new car",537.92,"<100","unemployed",1,"female div/dep/mar","none",4,"real estate",54,"none","own",1,"unemp/unskilled non res",1,"yes","yes","good","credit-g","credit_amount",0.1
"0<=X<200",36,"no credits/all paid","radio/tv",4262.95,"<100","1<=X<4",4,"female div/dep/mar","none",1,"car",42,"none","own",1,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.1
">=200",24,"critical/other existing credit","new car",1261.11,"no known savings","4<=X<7",4,"male single","none",2,"real estate",37,"bank","own",2,"unskilled resident",2,"none","yes","bad","credit-g","credit_amount",0.1
"<0",10,"critical/other existing credit","new car",801.76,"<100","4<=X<7",4,"male single","co applicant",3,"life insurance",49,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",48,"critical/other existing credit","new car",10040.64,"500<=X<1000","1<=X<4",2,"male single","none",2,"no known property",44,"bank","for free",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.1
"no checking",6,"existing paid","furniture/equipment",1226.16,">=1000","1<=X<4",4,"male div/sep","none",2,"real estate",33,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",30,"existing paid","used car",5212.85,"no known savings","4<=X<7",2,"female div/dep/mar","none",4,"life insurance",24,"stores","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"<0",12,"existing paid","radio/tv",1336.15,"100<=X<500","<1",4,"male mar/wid","none",3,"no known property",33,"none","own",1,"unskilled resident",1,"yes","yes","bad","credit-g","credit_amount",0.1
"0<=X<200",8,"existing paid","furniture/equipment",1807.07,"<100","1<=X<4",3,"female div/dep/mar","none",4,"real estate",24,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.1
"0<=X<200",9,"existing paid","new car",-54.79,"<100","1<=X<4",4,"male mar/wid","none",4,"real estate",22,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",48,"existing paid","other",5477.24,"no known savings","unemployed",3,"male single","none",4,"no known property",40,"bank","for free",1,"unemp/unskilled non res",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",24,"existing paid","furniture/equipment",5503.9,"100<=X<500","1<=X<4",4,"male single","none",1,"car",25,"stores","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
">=200",24,"existing paid","furniture/equipment",3396.71,"<100","<1",2,"female div/dep/mar","none",4,"car",26,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",12,"existing paid","new car",764.14,"<100","4<=X<7",2,"male mar/wid","none",3,"car",25,"bank","own",1,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.1
">=200",4,"existing paid","new car",1009.69,"no known savings","<1",1,"male single","none",2,"real estate",29,"none","own",1,"unskilled resident",2,"none","no","good","credit-g","credit_amount",0.1
"<0",36,"all paid","furniture/equipment",2461.87,"<100",">=7",4,"male single","none",4,"car",31,"bank","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.1
"<0",12,"existing paid","furniture/equipment",407.08,"<100","1<=X<4",2,"male single","guarantor",3,"life insurance",38,"none","own",1,"unskilled resident",2,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",24,"existing paid","furniture/equipment",4137.88,"no known savings","1<=X<4",1,"female div/dep/mar","none",4,"life insurance",48,"none","own",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",12,"critical/other existing credit","education",688.61,"<100","1<=X<4",4,"male single","none",2,"car",32,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"<0",15,"delayed previously","furniture/equipment",3925.59,"<100",">=7",1,"female div/dep/mar","none",4,"life insurance",27,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",30,"critical/other existing credit","new car",4354.03,"<100","unemployed",4,"male mar/wid","none",2,"car",28,"none","own",2,"high qualif/self emp/mgmt",1,"none","yes","bad","credit-g","credit_amount",0.1
"<0",24,"existing paid","radio/tv",2231.16,"<100","<1",4,"male div/sep","none",3,"life insurance",32,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.1
"<0",24,"existing paid","used car",3522.63,"<100","4<=X<7",2,"male single","none",1,"no known property",34,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.1
"<0",18,"existing paid","furniture/equipment",2685.61,">=1000","1<=X<4",4,"male single","none",2,"car",28,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",18,"critical/other existing credit","new car",1119.2,"<100","1<=X<4",4,"female div/dep/mar","none",3,"real estate",36,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"<0",8,"critical/other existing credit","new car",3766.05,"<100","4<=X<7",1,"male single","none",4,"real estate",39,"none","own",2,"unskilled resident",1,"none","no","good","credit-g","credit_amount",0.1
"no checking",12,"critical/other existing credit","furniture/equipment",5507.91,"no known savings",">=7",2,"male single","none",4,"life insurance",49,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",24,"existing paid","new car",1699.11,">=1000","4<=X<7",4,"female div/dep/mar","none",3,"car",34,"none","own",1,"skilled",2,"yes","yes","good","credit-g","credit_amount",0.1
">=200",36,"existing paid","radio/tv",4717.63,"<100",">=7",4,"male single","none",2,"car",31,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",6,"existing paid","radio/tv",1296.54,"<100",">=7",4,"male single","none",4,"car",28,"none","own",1,"skilled",2,"none","yes","good","credit-g","credit_amount",0.1
"<0",24,"critical/other existing credit","used car",6542.48,"<100","unemployed",2,"male single","none",4,"no known property",75,"none","for free",2,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",18,"critical/other existing credit","education",1581.82,"100<=X<500","1<=X<4",4,"female div/dep/mar","none",2,"real estate",30,"none","own",2,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.1
"0<=X<200",60,"existing paid","new car",7094.33,"100<=X<500","<1",4,"female div/dep/mar","none",2,"life insurance",24,"none","own",1,"high qualif/self emp/mgmt",1,"none","yes","bad","credit-g","credit_amount",0.1
"no checking",48,"critical/other existing credit","used car",11598.93,"100<=X<500","1<=X<4",2,"female div/dep/mar","none",4,"car",24,"bank","rent",2,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.1
"<0",24,"no credits/all paid","furniture/equipment",3822.12,"<100",">=7",3,"male single","none",4,"no known property",23,"bank","rent",2,"skilled",2,"none","yes","bad","credit-g","credit_amount",0.1
"<0",6,"critical/other existing credit","furniture/equipment",3012.78,"<100","1<=X<4",1,"male div/sep","none",4,"real estate",44,"none","rent",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.1
"0<=X<200",13,"existing paid","radio/tv",1904,"<100","<1",2,"female div/dep/mar","guarantor",4,"life insurance",23,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"<0",15,"existing paid","domestic appliance",1115.64,"no known savings","1<=X<4",4,"female div/dep/mar","none",2,"car",24,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.1
"<0",24,"existing paid","furniture/equipment",4069.78,"<100","1<=X<4",4,"male single","none",4,"life insurance",28,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",10,"existing paid","furniture/equipment",1180.61,"<100","1<=X<4",4,"male div/sep","none",2,"car",31,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",24,"critical/other existing credit","education",6025.81,"<100","<1",2,"female div/dep/mar","none",4,"no known property",24,"none","for free",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"<0",21,"existing paid","furniture/equipment",3530.31,"<100","4<=X<7",1,"female div/dep/mar","none",4,"car",26,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",18,"existing paid","radio/tv",3317.18,"500<=X<1000","<1",1,"male mar/wid","none",3,"real estate",25,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",18,"existing paid","business",4078.51,"<100",">=7",1,"male single","co applicant",1,"real estate",33,"bank","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.1
">=200",10,"existing paid","new car",3982.47,"<100","<1",1,"male single","guarantor",1,"life insurance",37,"none","own",1,"unskilled resident",2,"none","yes","good","credit-g","credit_amount",0.1
"no checking",15,"critical/other existing credit","radio/tv",1529.15,"<100","1<=X<4",4,"female div/dep/mar","none",2,"car",43,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",13,"critical/other existing credit","radio/tv",1180.5,"<100","<1",4,"male single","guarantor",4,"real estate",23,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",24,"existing paid","radio/tv",4025.44,"500<=X<1000","unemployed",1,"female div/dep/mar","none",4,"no known property",23,"none","rent",1,"unemp/unskilled non res",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",6,"delayed previously","business",2106.06,"100<=X<500","1<=X<4",1,"male single","none",2,"real estate",34,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",9,"critical/other existing credit","education",1058.25,">=1000",">=7",4,"male single","none",3,"no known property",32,"none","for free",2,"skilled",2,"none","yes","bad","credit-g","credit_amount",0.1
"no checking",9,"existing paid","domestic appliance",1663.08,"<100","<1",1,"female div/dep/mar","none",4,"real estate",23,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"0<=X<200",9,"existing paid","furniture/equipment",925.43,"<100","1<=X<4",1,"female div/dep/mar","none",2,"car",29,"none","own",1,"skilled",1,"none","no","bad","credit-g","credit_amount",0.1
"no checking",18,"critical/other existing credit","used car",3444.86,"no known savings","unemployed",2,"male single","none",4,"no known property",38,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.1
"<0",12,"no credits/all paid","radio/tv",6395.7,"<100","1<=X<4",4,"male single","none",2,"life insurance",28,"none","rent",2,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.1
"no checking",10,"existing paid","education",682.74,"500<=X<1000",">=7",4,"male single","none",4,"no known property",46,"none","for free",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"0<=X<200",24,"existing paid","new car",1135.05,"<100","<1",4,"male single","none",2,"real estate",23,"stores","own",1,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.1
"no checking",12,"critical/other existing credit","radio/tv",2172.08,"no known savings",">=7",1,"male single","co applicant",4,"real estate",49,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",36,"delayed previously","radio/tv",4673.14,"<100","1<=X<4",4,"male single","none",2,"car",26,"none","own",2,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.1
"no checking",12,"existing paid","radio/tv",1210.59,"<100","1<=X<4",4,"male mar/wid","none",2,"real estate",28,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"<0",30,"existing paid","furniture/equipment",2300.22,"<100","4<=X<7",4,"female div/dep/mar","none",4,"real estate",23,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.1
"0<=X<200",18,"existing paid","education",1597.47,"no known savings","1<=X<4",4,"male single","none",4,"no known property",61,"none","for free",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
">=200",12,"existing paid","radio/tv",3396.33,"no known savings",">=7",2,"male single","none",3,"car",37,"none","own",1,"high qualif/self emp/mgmt",1,"none","yes","good","credit-g","credit_amount",0.1
">=200",12,"delayed previously","new car",2010.81,"<100","1<=X<4",2,"female div/dep/mar","none",2,"car",36,"stores","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",6,"existing paid","furniture/equipment",2270.26,"<100","1<=X<4",1,"male mar/wid","none",2,"life insurance",21,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"<0",18,"existing paid","furniture/equipment",2505.93,"<100","unemployed",4,"male single","none",1,"car",25,"none","own",1,"unemp/unskilled non res",1,"none","yes","bad","credit-g","credit_amount",0.1
"no checking",12,"existing paid","business",1296.93,"<100","4<=X<7",2,"male single","none",4,"car",36,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",18,"critical/other existing credit","used car",4171.75,"<100","4<=X<7",3,"male single","none",1,"car",27,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"<0",18,"existing paid","furniture/equipment",4059.02,"<100","<1",1,"female div/dep/mar","none",4,"car",22,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"<0",36,"existing paid","furniture/equipment",3508.75,"<100",">=7",4,"male single","none",2,"car",42,"none","own",1,"skilled",2,"none","yes","bad","credit-g","credit_amount",0.1
"0<=X<200",18,"existing paid","furniture/equipment",3529.53,"<100","4<=X<7",2,"female div/dep/mar","none",4,"real estate",40,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",36,"existing paid","new car",3058.56,"no known savings","1<=X<4",4,"male single","none",4,"real estate",36,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",18,"critical/other existing credit","radio/tv",6267.47,"<100",">=7",3,"male single","none",4,"car",33,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"no checking",10,"critical/other existing credit","furniture/equipment",2345.09,"<100","<1",1,"female div/dep/mar","none",3,"real estate",23,"none","rent",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",60,"critical/other existing credit","new car",13441.78,"no known savings",">=7",2,"male single","none",4,"no known property",63,"bank","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.1
"0<=X<200",60,"all paid","other",14921.09,"100<=X<500",">=7",3,"female div/dep/mar","none",4,"no known property",60,"bank","for free",2,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.1
"<0",48,"all paid","business",7560.25,"<100","4<=X<7",2,"female div/dep/mar","guarantor",4,"car",37,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.1
"no checking",18,"delayed previously","radio/tv",2329.68,"<100","unemployed",2,"male mar/wid","none",3,"real estate",34,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",7,"delayed previously","radio/tv",715.97,"no known savings",">=7",3,"male single","none",4,"no known property",36,"none","for free",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"0<=X<200",36,"existing paid","new car",14416.22,"<100",">=7",4,"male single","none",2,"no known property",57,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.1
"no checking",6,"critical/other existing credit","new car",137.07,"100<=X<500","1<=X<4",4,"female div/dep/mar","none",4,"car",52,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"<0",20,"existing paid","furniture/equipment",2078.19,"no known savings","4<=X<7",4,"male single","none",4,"car",39,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"0<=X<200",18,"existing paid","used car",12552.54,"<100","unemployed",3,"female div/dep/mar","none",4,"no known property",38,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.1
"no checking",22,"existing paid","new car",1439.07,"no known savings","4<=X<7",4,"female div/dep/mar","none",4,"life insurance",25,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
">=200",12,"existing paid","new car",1117.67,"<100","<1",4,"male single","none",1,"real estate",26,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",30,"delayed previously","business",4355.55,"100<=X<500","1<=X<4",2,"male single","none",2,"life insurance",26,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",18,"critical/other existing credit","radio/tv",2206.21,"<100","1<=X<4",2,"female div/dep/mar","none",1,"car",25,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",18,"existing paid","radio/tv",1656.51,"no known savings","<1",4,"female div/dep/mar","none",2,"real estate",21,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.1
"0<=X<200",18,"critical/other existing credit","furniture/equipment",7106.16,"<100","unemployed",4,"male single","none",4,"life insurance",40,"stores","own",2,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.1
"0<=X<200",15,"critical/other existing credit","business",2473.49,"500<=X<1000","1<=X<4",2,"male single","none",4,"car",27,"bank","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",9,"existing paid","business",1287.18,"<100","4<=X<7",3,"female div/dep/mar","none",2,"car",27,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.1
"no checking",18,"existing paid","new car",1593.11,"<100","1<=X<4",2,"male mar/wid","none",2,"life insurance",30,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.1
