"checking_status","duration","credit_history","purpose","credit_amount","savings_status","employment","installment_commitment","personal_status","other_parties","residence_since","property_magnitude","age","other_payment_plans","housing","existing_credits","job","num_dependents","own_telephone","foreign_worker","class","dataset_name","altered_attribute","noise_level"
"0<=X<200",6,"existing paid","new car",12659.09,"no known savings","unemployed",1,"male single","none",2,"life insurance",23,"none","own",1,"unemp/unskilled non res",1,"yes","yes","bad","credit-g","credit_amount",0.5
"0<=X<200",21,"existing paid","business",4943.15,"100<=X<500",">=7",4,"male div/sep","none",2,"car",61,"bank","rent",2,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.5
"no checking",12,"critical/other existing credit","radio/tv",2734.14,"<100","1<=X<4",4,"female div/dep/mar","none",2,"life insurance",35,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",30,"existing paid","radio/tv",1532.92,"<100",">=7",1,"male single","guarantor",3,"life insurance",39,"none","own",1,"skilled",2,"none","yes","good","credit-g","credit_amount",0.5
"<0",24,"existing paid","new car",-2226.4,"no known savings",">=7",4,"female div/dep/mar","none",2,"car",29,"bank","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"no checking",6,"existing paid","radio/tv",-1180.95,"<100","4<=X<7",3,"male single","none",2,"life insurance",51,"none","own",1,"skilled",2,"none","yes","good","credit-g","credit_amount",0.5
"<0",48,"no credits/all paid","used car",4423.14,"<100",">=7",3,"male single","none",4,"no known property",24,"none","for free",2,"skilled",2,"none","yes","bad","credit-g","credit_amount",0.5
"no checking",12,"critical/other existing credit","business",595.69,"<100","1<=X<4",3,"female div/dep/mar","none",2,"real estate",27,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",12,"all paid","retraining",3936.77,"500<=X<1000","1<=X<4",4,"female div/dep/mar","none",3,"real estate",35,"none","own",1,"unskilled resident",2,"none","yes","good","credit-g","credit_amount",0.5
"no checking",24,"existing paid","business",920.67,"<100","4<=X<7",4,"male single","none",1,"real estate",25,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",12,"critical/other existing credit","radio/tv",-1042.75,"<100",">=7",4,"male single","none",4,"real estate",52,"none","own",3,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",6,"no credits/all paid","new car",1596.22,"100<=X<500","1<=X<4",4,"male single","none",1,"no known property",35,"bank","rent",1,"skilled",1,"none","no","good","credit-g","credit_amount",0.5
">=200",24,"existing paid","furniture/equipment",-1418.29,"<100","1<=X<4",2,"male single","none",2,"real estate",26,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",18,"existing paid","radio/tv",411.72,"<100","unemployed",3,"female div/dep/mar","co applicant",4,"real estate",22,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"<0",6,"critical/other existing credit","new car",2516.93,">=1000","4<=X<7",3,"female div/dep/mar","none",4,"real estate",39,"none","own",2,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.5
">=200",12,"existing paid","furniture/equipment",540.16,"<100","1<=X<4",1,"female div/dep/mar","none",2,"car",46,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",30,"existing paid","new car",1989.56,"<100","1<=X<4",4,"female div/dep/mar","guarantor",2,"no known property",24,"bank","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"no checking",24,"delayed previously","furniture/equipment",5821.26,"100<=X<500","1<=X<4",2,"male single","none",3,"life insurance",35,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",9,"existing paid","furniture/equipment",5037.16,"no known savings","4<=X<7",2,"male single","none",1,"car",24,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"0<=X<200",60,"delayed previously","radio/tv",7144.54,"no known savings","1<=X<4",1,"male single","none",1,"real estate",27,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",24,"critical/other existing credit","radio/tv",-524.18,"<100","1<=X<4",4,"male single","none",2,"real estate",35,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",12,"all paid","radio/tv",4140.35,"<100","1<=X<4",4,"male div/sep","none",1,"no known property",29,"none","for free",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"no checking",15,"existing paid","used car",4716.72,"100<=X<500","<1",1,"female div/dep/mar","none",4,"car",23,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",11,"critical/other existing credit","radio/tv",-270.69,"100<=X<500","unemployed",4,"female div/dep/mar","none",4,"real estate",57,"none","own",3,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",12,"existing paid","furniture/equipment",-705.37,"<100","1<=X<4",2,"male single","none",2,"real estate",27,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",24,"existing paid","radio/tv",3136.08,"<100",">=7",4,"female div/dep/mar","none",4,"car",55,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",18,"critical/other existing credit","new car",5109.99,"<100",">=7",2,"male single","none",4,"no known property",36,"none","for free",3,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",12,"critical/other existing credit","education",2303.18,"<100",">=7",2,"female div/dep/mar","none",4,"no known property",57,"bank","for free",3,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",10,"critical/other existing credit","new car",2710.62,"<100",">=7",3,"male single","none",4,"real estate",32,"none","own",2,"unskilled resident",2,"none","no","good","credit-g","credit_amount",0.5
"0<=X<200",15,"existing paid","radio/tv",476.52,"<100",">=7",4,"male single","none",3,"car",37,"none","own",1,"skilled",2,"none","yes","bad","credit-g","credit_amount",0.5
"no checking",36,"critical/other existing credit","business",4882.79,"no known savings",">=7",4,"male single","none",4,"real estate",36,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",24,"existing paid","radio/tv",1051.83,"<100","<1",4,"female div/dep/mar","none",3,"car",38,"stores","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"<0",14,"existing paid","new car",8057.04,"<100",">=7",1,"male div/sep","none",4,"life insurance",45,"none","own",1,"high qualif/self emp/mgmt",1,"yes","no","bad","credit-g","credit_amount",0.5
"no checking",24,"existing paid","radio/tv",606.19,"no known savings",">=7",4,"male single","none",2,"car",25,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",18,"existing paid","new car",2450.23,"no known savings","4<=X<7",4,"male single","none",3,"life insurance",32,"none","own",1,"skilled",1,"none","no","good","credit-g","credit_amount",0.5
"no checking",12,"critical/other existing credit","furniture/equipment",1679.55,"500<=X<1000","4<=X<7",3,"female div/dep/mar","none",4,"car",37,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"0<=X<200",48,"all paid","new car",13589.09,"no known savings","unemployed",4,"male single","co applicant",4,"no known property",36,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.5
"0<=X<200",48,"existing paid","radio/tv",4347.91,"<100","4<=X<7",4,"male single","none",4,"real estate",28,"none","own",2,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"<0",30,"existing paid","repairs",12577.19,"<100","<1",1,"male div/sep","none",1,"no known property",34,"none","own",1,"unskilled resident",1,"yes","yes","bad","credit-g","credit_amount",0.5
"no checking",9,"existing paid","radio/tv",6090.03,"<100","1<=X<4",1,"male single","none",2,"real estate",32,"none","own",1,"skilled",2,"none","yes","good","credit-g","credit_amount",0.5
"no checking",18,"critical/other existing credit","radio/tv",3080.34,"<100","1<=X<4",2,"female div/dep/mar","none",2,"car",26,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",12,"existing paid","furniture/equipment",4512.24,"no known savings",">=7",2,"male div/sep","none",4,"life insurance",49,"none","own",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",6,"existing paid","furniture/equipment",4857.72,"<100","<1",1,"female div/dep/mar","none",4,"life insurance",32,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"no checking",24,"existing paid","radio/tv",804.58,"100<=X<500","1<=X<4",4,"male single","none",4,"car",29,"none","rent",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",15,"critical/other existing credit","used car",2658.56,">=1000",">=7",3,"male single","none",4,"no known property",23,"none","rent",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",12,"existing paid","furniture/equipment",-1272.42,"<100","1<=X<4",4,"male single","none",2,"real estate",50,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
">=200",18,"all paid","radio/tv",1708,"no known savings","4<=X<7",4,"male single","none",4,"car",49,"bank","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",15,"critical/other existing credit","furniture/equipment",415.6,"no known savings",">=7",4,"male single","none",4,"life insurance",63,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",24,"critical/other existing credit","new car",2431.9,"100<=X<500","<1",4,"male div/sep","none",2,"car",37,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"<0",47,"existing paid","new car",10631.63,"<100","<1",1,"female div/dep/mar","none",1,"real estate",35,"none","own",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.5
"<0",48,"existing paid","used car",4819.62,"<100","4<=X<7",4,"male single","none",3,"life insurance",26,"none","own",1,"skilled",2,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",48,"delayed previously","other",7452.18,"100<=X<500","unemployed",2,"male single","none",4,"no known property",31,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.5
"0<=X<200",12,"existing paid","radio/tv",2095.01,"<100","1<=X<4",4,"female div/dep/mar","guarantor",4,"real estate",49,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"<0",24,"delayed previously","radio/tv",1191.83,"<100","<1",4,"male mar/wid","none",4,"real estate",48,"stores","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"no checking",12,"existing paid","business",1629.76,"<100","1<=X<4",2,"male mar/wid","none",2,"real estate",26,"none","own",1,"skilled",1,"yes","no","good","credit-g","credit_amount",0.5
"0<=X<200",36,"existing paid","used car",10190.64,"<100","<1",1,"male mar/wid","none",4,"car",28,"none","rent",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.5
"<0",24,"critical/other existing credit","used car",5806.66,"<100",">=7",2,"female div/dep/mar","none",4,"no known property",44,"none","for free",2,"high qualif/self emp/mgmt",2,"yes","yes","good","credit-g","credit_amount",0.5
">=200",42,"critical/other existing credit","used car",7007.08,"<100",">=7",4,"male single","none",4,"no known property",56,"none","for free",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",48,"critical/other existing credit","business",8467.84,"no known savings",">=7",4,"male div/sep","none",2,"car",46,"bank","own",2,"high qualif/self emp/mgmt",2,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",48,"existing paid","furniture/equipment",7515.69,"<100","<1",1,"female div/dep/mar","none",2,"car",26,"none","own",1,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.5
"no checking",12,"existing paid","used car",3814.12,"no known savings","<1",1,"female div/dep/mar","none",4,"car",20,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",10,"existing paid","new car",164.37,"no known savings",">=7",4,"male single","co applicant",2,"life insurance",45,"none","own",1,"unskilled resident",1,"none","no","good","credit-g","credit_amount",0.5
"no checking",18,"existing paid","furniture/equipment",3639.51,"<100","1<=X<4",3,"male single","none",4,"real estate",43,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"0<=X<200",21,"critical/other existing credit","furniture/equipment",2144.65,">=1000","4<=X<7",3,"male single","none",2,"car",32,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",6,"existing paid","new car",-552.25,"<100","unemployed",1,"female div/dep/mar","none",4,"real estate",54,"none","own",1,"unemp/unskilled non res",1,"yes","yes","good","credit-g","credit_amount",0.5
"0<=X<200",36,"no credits/all paid","radio/tv",3782.04,"<100","1<=X<4",4,"female div/dep/mar","none",1,"car",42,"none","own",1,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.5
">=200",24,"critical/other existing credit","new car",487.03,"no known savings","4<=X<7",4,"male single","none",2,"real estate",37,"bank","own",2,"unskilled resident",2,"none","yes","bad","credit-g","credit_amount",0.5
"<0",10,"critical/other existing credit","new car",1696.7,"<100","4<=X<7",4,"male single","co applicant",3,"life insurance",49,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",48,"critical/other existing credit","new car",11829.24,"500<=X<1000","1<=X<4",2,"male single","none",2,"no known property",44,"bank","for free",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"no checking",6,"existing paid","furniture/equipment",2641.62,">=1000","1<=X<4",4,"male div/sep","none",2,"real estate",33,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",30,"existing paid","used car",3959.29,"no known savings","4<=X<7",2,"female div/dep/mar","none",4,"life insurance",24,"stores","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",12,"existing paid","radio/tv",1114.63,"100<=X<500","<1",4,"male mar/wid","none",3,"no known property",33,"none","own",1,"unskilled resident",1,"yes","yes","bad","credit-g","credit_amount",0.5
"0<=X<200",8,"existing paid","furniture/equipment",911.98,"<100","1<=X<4",3,"female div/dep/mar","none",4,"real estate",24,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"0<=X<200",9,"existing paid","new car",237.52,"<100","1<=X<4",4,"male mar/wid","none",4,"real estate",22,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",48,"existing paid","other",3466.51,"no known savings","unemployed",3,"male single","none",4,"no known property",40,"bank","for free",1,"unemp/unskilled non res",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",24,"existing paid","furniture/equipment",3895.87,"100<=X<500","1<=X<4",4,"male single","none",1,"car",25,"stores","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
">=200",24,"existing paid","furniture/equipment",1813.01,"<100","<1",2,"female div/dep/mar","none",4,"car",26,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",12,"existing paid","new car",1798.51,"<100","4<=X<7",2,"male mar/wid","none",3,"car",25,"bank","own",1,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.5
">=200",4,"existing paid","new car",339,"no known savings","<1",1,"male single","none",2,"real estate",29,"none","own",1,"unskilled resident",2,"none","no","good","credit-g","credit_amount",0.5
"<0",36,"all paid","furniture/equipment",3962.3,"<100",">=7",4,"male single","none",4,"car",31,"bank","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"<0",12,"existing paid","furniture/equipment",892.5,"<100","1<=X<4",2,"male single","guarantor",3,"life insurance",38,"none","own",1,"unskilled resident",2,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",24,"existing paid","furniture/equipment",4425.46,"no known savings","1<=X<4",1,"female div/dep/mar","none",4,"life insurance",48,"none","own",1,"unskilled resident",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",12,"critical/other existing credit","education",72.02,"<100","1<=X<4",4,"male single","none",2,"car",32,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",15,"delayed previously","furniture/equipment",3611.59,"<100",">=7",1,"female div/dep/mar","none",4,"life insurance",27,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",30,"critical/other existing credit","new car",4142.84,"<100","unemployed",4,"male mar/wid","none",2,"car",28,"none","own",2,"high qualif/self emp/mgmt",1,"none","yes","bad","credit-g","credit_amount",0.5
"<0",24,"existing paid","radio/tv",3782.72,"<100","<1",4,"male div/sep","none",3,"life insurance",32,"none","own",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"<0",24,"existing paid","used car",3184.28,"<100","4<=X<7",2,"male single","none",1,"no known property",34,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.5
"<0",18,"existing paid","furniture/equipment",4748.15,">=1000","1<=X<4",4,"male single","none",2,"car",28,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",18,"critical/other existing credit","new car",-781.34,"<100","1<=X<4",4,"female div/dep/mar","none",3,"real estate",36,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",8,"critical/other existing credit","new car",4268.55,"<100","4<=X<7",1,"male single","none",4,"real estate",39,"none","own",2,"unskilled resident",1,"none","no","good","credit-g","credit_amount",0.5
"no checking",12,"critical/other existing credit","furniture/equipment",5939.83,"no known savings",">=7",2,"male single","none",4,"life insurance",49,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",24,"existing paid","new car",1396.66,">=1000","4<=X<7",4,"female div/dep/mar","none",3,"car",34,"none","own",1,"skilled",2,"yes","yes","good","credit-g","credit_amount",0.5
">=200",36,"existing paid","radio/tv",2450.17,"<100",">=7",4,"male single","none",2,"car",31,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",6,"existing paid","radio/tv",1414.69,"<100",">=7",4,"male single","none",4,"car",28,"none","own",1,"skilled",2,"none","yes","good","credit-g","credit_amount",0.5
"<0",24,"critical/other existing credit","used car",5153.36,"<100","unemployed",2,"male single","none",4,"no known property",75,"none","for free",2,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",18,"critical/other existing credit","education",866.26,"100<=X<500","1<=X<4",4,"female div/dep/mar","none",2,"real estate",30,"none","own",2,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"0<=X<200",60,"existing paid","new car",6881.39,"100<=X<500","<1",4,"female div/dep/mar","none",2,"life insurance",24,"none","own",1,"high qualif/self emp/mgmt",1,"none","yes","bad","credit-g","credit_amount",0.5
"no checking",48,"critical/other existing credit","used car",13010.52,"100<=X<500","1<=X<4",2,"female div/dep/mar","none",4,"car",24,"bank","rent",2,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.5
"<0",24,"no credits/all paid","furniture/equipment",4604.96,"<100",">=7",3,"male single","none",4,"no known property",23,"bank","rent",2,"skilled",2,"none","yes","bad","credit-g","credit_amount",0.5
"<0",6,"critical/other existing credit","furniture/equipment",3299.56,"<100","1<=X<4",1,"male div/sep","none",4,"real estate",44,"none","rent",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.5
"0<=X<200",13,"existing paid","radio/tv",2570.22,"<100","<1",2,"female div/dep/mar","guarantor",4,"life insurance",23,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",15,"existing paid","domestic appliance",4199.9,"no known savings","1<=X<4",4,"female div/dep/mar","none",2,"car",24,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"<0",24,"existing paid","furniture/equipment",3344.65,"<100","1<=X<4",4,"male single","none",4,"life insurance",28,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",10,"existing paid","furniture/equipment",170.72,"<100","1<=X<4",4,"male div/sep","none",2,"car",31,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",24,"critical/other existing credit","education",8321.6,"<100","<1",2,"female div/dep/mar","none",4,"no known property",24,"none","for free",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"<0",21,"existing paid","furniture/equipment",5599.66,"<100","4<=X<7",1,"female div/dep/mar","none",4,"car",26,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",18,"existing paid","radio/tv",2119.2,"500<=X<1000","<1",1,"male mar/wid","none",3,"real estate",25,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",18,"existing paid","business",4575.12,"<100",">=7",1,"male single","co applicant",1,"real estate",33,"bank","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.5
">=200",10,"existing paid","new car",4158.98,"<100","<1",1,"male single","guarantor",1,"life insurance",37,"none","own",1,"unskilled resident",2,"none","yes","good","credit-g","credit_amount",0.5
"no checking",15,"critical/other existing credit","radio/tv",729.94,"<100","1<=X<4",4,"female div/dep/mar","none",2,"car",43,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",13,"critical/other existing credit","radio/tv",5.26,"<100","<1",4,"male single","guarantor",4,"real estate",23,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",24,"existing paid","radio/tv",3087.98,"500<=X<1000","unemployed",1,"female div/dep/mar","none",4,"no known property",23,"none","rent",1,"unemp/unskilled non res",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",6,"delayed previously","business",4401.89,"100<=X<500","1<=X<4",1,"male single","none",2,"real estate",34,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",9,"critical/other existing credit","education",384.5,">=1000",">=7",4,"male single","none",3,"no known property",32,"none","for free",2,"skilled",2,"none","yes","bad","credit-g","credit_amount",0.5
"no checking",9,"existing paid","domestic appliance",69.61,"<100","<1",1,"female div/dep/mar","none",4,"real estate",23,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"0<=X<200",9,"existing paid","furniture/equipment",-930.44,"<100","1<=X<4",1,"female div/dep/mar","none",2,"car",29,"none","own",1,"skilled",1,"none","no","bad","credit-g","credit_amount",0.5
"no checking",18,"critical/other existing credit","used car",2421.82,"no known savings","unemployed",2,"male single","none",4,"no known property",38,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.5
"<0",12,"no credits/all paid","radio/tv",7751.38,"<100","1<=X<4",4,"male single","none",2,"life insurance",28,"none","rent",2,"skilled",1,"yes","yes","bad","credit-g","credit_amount",0.5
"no checking",10,"existing paid","education",2328.06,"500<=X<1000",">=7",4,"male single","none",4,"no known property",46,"none","for free",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"0<=X<200",24,"existing paid","new car",1305.49,"<100","<1",4,"male single","none",2,"real estate",23,"stores","own",1,"unskilled resident",1,"none","yes","bad","credit-g","credit_amount",0.5
"no checking",12,"critical/other existing credit","radio/tv",222.88,"no known savings",">=7",1,"male single","co applicant",4,"real estate",49,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",36,"delayed previously","radio/tv",4543.52,"<100","1<=X<4",4,"male single","none",2,"car",26,"none","own",2,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.5
"no checking",12,"existing paid","radio/tv",2309.45,"<100","1<=X<4",4,"male mar/wid","none",2,"real estate",28,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",30,"existing paid","furniture/equipment",1856.85,"<100","4<=X<7",4,"female div/dep/mar","none",4,"real estate",23,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"0<=X<200",18,"existing paid","education",2714.22,"no known savings","1<=X<4",4,"male single","none",4,"no known property",61,"none","for free",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
">=200",12,"existing paid","radio/tv",2622.91,"no known savings",">=7",2,"male single","none",3,"car",37,"none","own",1,"high qualif/self emp/mgmt",1,"none","yes","good","credit-g","credit_amount",0.5
">=200",12,"delayed previously","new car",1168.17,"<100","1<=X<4",2,"female div/dep/mar","none",2,"car",36,"stores","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",6,"existing paid","furniture/equipment",221.04,"<100","1<=X<4",1,"male mar/wid","none",2,"life insurance",21,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",18,"existing paid","furniture/equipment",1275.34,"<100","unemployed",4,"male single","none",1,"car",25,"none","own",1,"unemp/unskilled non res",1,"none","yes","bad","credit-g","credit_amount",0.5
"no checking",12,"existing paid","business",2140.82,"<100","4<=X<7",2,"male single","none",4,"car",36,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",18,"critical/other existing credit","used car",3934.92,"<100","4<=X<7",3,"male single","none",1,"car",27,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",18,"existing paid","furniture/equipment",4939.47,"<100","<1",1,"female div/dep/mar","none",4,"car",22,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",36,"existing paid","furniture/equipment",2372.86,"<100",">=7",4,"male single","none",2,"car",42,"none","own",1,"skilled",2,"none","yes","bad","credit-g","credit_amount",0.5
"0<=X<200",18,"existing paid","furniture/equipment",2364.1,"<100","4<=X<7",2,"female div/dep/mar","none",4,"real estate",40,"none","rent",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",36,"existing paid","new car",2806.91,"no known savings","1<=X<4",4,"male single","none",4,"real estate",36,"none","own",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",18,"critical/other existing credit","radio/tv",8363.27,"<100",">=7",3,"male single","none",4,"car",33,"none","own",2,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"no checking",10,"critical/other existing credit","furniture/equipment",-225.69,"<100","<1",1,"female div/dep/mar","none",3,"real estate",23,"none","rent",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",60,"critical/other existing credit","new car",13389.89,"no known savings",">=7",2,"male single","none",4,"no known property",63,"bank","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","credit_amount",0.5
"0<=X<200",60,"all paid","other",14467.89,"100<=X<500",">=7",3,"female div/dep/mar","none",4,"no known property",60,"bank","for free",2,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.5
"<0",48,"all paid","business",8814.02,"<100","4<=X<7",2,"female div/dep/mar","guarantor",4,"car",37,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","credit_amount",0.5
"no checking",18,"delayed previously","radio/tv",2042.81,"<100","unemployed",2,"male mar/wid","none",3,"real estate",34,"none","own",2,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"no checking",7,"delayed previously","radio/tv",142.45,"no known savings",">=7",3,"male single","none",4,"no known property",36,"none","for free",1,"skilled",1,"none","yes","good","credit-g","credit_amount",0.5
"0<=X<200",36,"existing paid","new car",14777.52,"<100",">=7",4,"male single","none",2,"no known property",57,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.5
"no checking",6,"critical/other existing credit","new car",-631.9,"100<=X<500","1<=X<4",4,"female div/dep/mar","none",4,"car",52,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","credit_amount",0.5
"<0",20,"existing paid","furniture/equipment",3630.69,"no known savings","4<=X<7",4,"male single","none",4,"car",39,"none","own",1,"skilled",1,"yes","yes","good","credit-g","credit_amount",0.5
"0<=X<200",18,"existing paid","used car",12080.8,"<100","unemployed",3,"female div/dep/mar","none",4,"no known property",38,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","credit_amount",0.5
