"GLCM_Pan","Mean_G","Mean_R","Mean_NIR","SD_Plan","class","dataset_name","altered_attribute","noise_level"
141.29712,150.42,92.020833,556.354167,17.118143,"1","wilt","Mean_G",0.5
84.0625,150.79,75.75,282.75,8.75714,"1","wilt","Mean_G",0.5
146.95625,219.79,126,648.5,19.68756,"1","wilt","Mean_G",0.5
121.291667,240.25,96.333333,520.333333,31.928305,"1","wilt","Mean_G",0.5
143.538023,183.05,87.151515,415.727273,25.085455,"1","wilt","Mean_G",0.5
117.882952,237.94,123.567568,595.337838,25.618275,"1","wilt","Mean_G",0.5
121.929348,194.87,93.26087,706.347826,18.719297,"1","wilt","Mean_G",0.5
116.274419,210.67,97.703704,595.666667,22.365342,"1","wilt","Mean_G",0.5
104,258.05,107,713,12.723071,"1","wilt","Mean_G",0.5
110.171875,87.18,84,364,44.815594,"1","wilt","Mean_G",0.5
112.609475,241.11,97.346939,616.897959,24.711379,"1","wilt","Mean_G",0.5
139.831897,250.81,94.241379,465.965517,23.98181,"1","wilt","Mean_G",0.5
128.71579,247.88,113.5,794,23.057898,"1","wilt","Mean_G",0.5
128.219879,232.17,87.714286,424.666667,16.988325,"1","wilt","Mean_G",0.5
123.028302,180.93,112.4,559.05,28.970459,"1","wilt","Mean_G",0.5
116.250681,246.73,110.57971,783.434783,18.856771,"1","wilt","Mean_G",0.5
145.323529,223.04,101.733333,645.066667,15.560063,"1","wilt","Mean_G",0.5
124.017857,236.44,91.285714,460.357143,21.349855,"1","wilt","Mean_G",0.5
122.712812,217.71,97.054795,551.136986,32.880068,"1","wilt","Mean_G",0.5
112.223014,187.69,122.096774,681.725807,16.731996,"1","wilt","Mean_G",0.5
153.454546,288.02,133.571429,657,22.225193,"1","wilt","Mean_G",0.5
160.447917,223.64,136,607,14.715827,"1","wilt","Mean_G",0.5
138.467262,248.17,91.761905,539.666667,31.218853,"1","wilt","Mean_G",0.5
101.729167,224.47,96.333333,537.833333,18.576232,"1","wilt","Mean_G",0.5
90.613636,238.9,101.818182,525.727273,17.31669,"1","wilt","Mean_G",0.5
117.686164,246.22,89.803571,640.196429,27.031061,"1","wilt","Mean_G",0.5
134.041667,264.6,112,760.666667,27.908581,"1","wilt","Mean_G",0.5
120.96875,198.98,94.8,533.4,32.658039,"1","wilt","Mean_G",0.5
146.388393,144.97,99.214286,572.785714,27.276363,"1","wilt","Mean_G",0.5
137.2,234.19,98.857143,513.742857,22.260719,"1","wilt","Mean_G",0.5
133.877576,261.28,101.5,733.653846,21.400382,"1","wilt","Mean_G",0.5
162.5,227.94,93,690,17.701977,"1","wilt","Mean_G",0.5
127,202.9,101.909091,599,25.90925,"1","wilt","Mean_G",0.5
126.375767,270.72,124.02439,714.243902,12.21642,"1","wilt","Mean_G",0.5
144.210227,292.56,126.090909,622.636364,23.752512,"1","wilt","Mean_G",0.5
118.470468,213.41,102.290323,657.032258,29.561133,"1","wilt","Mean_G",0.5
140.223684,203.57,105.631579,559.684211,21.315205,"1","wilt","Mean_G",0.5
93.218391,237.43,101.818182,739.272727,6.863486,"1","wilt","Mean_G",0.5
132.193182,211,101.090909,653.636364,44.635901,"1","wilt","Mean_G",0.5
118.267857,209.18,105.142857,690.714286,20.773915,"1","wilt","Mean_G",0.5
117.945355,227.59,106.130435,611.956522,11.331906,"1","wilt","Mean_G",0.5
137.6,338.57,128.125,692.5,20.303941,"1","wilt","Mean_G",0.5
128.02037,201.01,121.803922,676.411765,21.061553,"1","wilt","Mean_G",0.5
144.566667,250.03,120.941177,634.882353,31.963322,"1","wilt","Mean_G",0.5
112.535777,256.64,114.805556,617.305556,23.729231,"1","wilt","Mean_G",0.5
137.148541,231.88,102.583333,448.416667,35.727266,"1","wilt","Mean_G",0.5
123.022727,244.62,97.727273,418,33.884222,"1","wilt","Mean_G",0.5
137.913613,204.86,90.333333,462.166667,23.075021,"1","wilt","Mean_G",0.5
144.283088,225.61,102.058824,601.823529,25.148418,"1","wilt","Mean_G",0.5
109.116379,216.44,101.793103,559.310345,27.658526,"1","wilt","Mean_G",0.5
147.45946,232.17,108.428571,504.428571,6.966392,"1","wilt","Mean_G",0.5
104.386555,177.72,100.666667,687.533333,19.881873,"1","wilt","Mean_G",0.5
148.640845,222.01,106.111111,733.777778,22.710741,"1","wilt","Mean_G",0.5
110.069264,269.37,123.448276,719.448276,15.937377,"1","wilt","Mean_G",0.5
126.313005,210.68,90.471429,596.571429,26.085734,"1","wilt","Mean_G",0.5
107.479058,236.19,104.583333,761.833333,14.888416,"1","wilt","Mean_G",0.5
124.4125,202.57,103.4,617.1,14.754321,"1","wilt","Mean_G",0.5
129.229391,190.47,92.142857,428.6,34.917699,"1","wilt","Mean_G",0.5
153.375,211.98,96.75,499.25,19.868316,"1","wilt","Mean_G",0.5
137.726721,194.89,95.354839,612.096774,27.75866,"1","wilt","Mean_G",0.5
152.076389,283.04,99.111111,653.777778,21.110526,"1","wilt","Mean_G",0.5
127.892857,267.54,104.428571,712.142857,15.106425,"1","wilt","Mean_G",0.5
116.043706,237.83,95.75,515.666667,19.157788,"1","wilt","Mean_G",0.5
131.331041,253.7,107.953125,629.8125,18.514115,"1","wilt","Mean_G",0.5
154.905063,276.51,125.1,701.1,14.466859,"1","wilt","Mean_G",0.5
140.58631,151.11,81.666667,343.333333,20.728676,"1","wilt","Mean_G",0.5
120.639423,210.66,93.230769,510,18.971171,"1","wilt","Mean_G",0.5
163.8375,206.27,104.6,625.2,17.412639,"1","wilt","Mean_G",0.5
130.979167,215.86,100,601,19.815819,"1","wilt","Mean_G",0.5
143.36875,216.96,95.8,608.9,29.31399,"1","wilt","Mean_G",0.5
137.60179,248.27,97.392857,515.5,30.311142,"1","wilt","Mean_G",0.5
116.669323,236.59,122.888889,773.873016,16.891649,"1","wilt","Mean_G",0.5
162.675,217.7,99.6,566.6,9.792344,"1","wilt","Mean_G",0.5
132.867442,194.59,84.851852,565.833333,23.267102,"1","wilt","Mean_G",0.5
151.531579,228.63,89.166667,612.75,32.105187,"1","wilt","Mean_G",0.5
124.781818,281.49,95.019231,657.653846,20.952777,"1","wilt","Mean_G",0.5
133.895833,244.54,98,678,19.014614,"1","wilt","Mean_G",0.5
134.055556,173.54,91.444444,492.888889,22.103014,"1","wilt","Mean_G",0.5
131.4975,266.29,125.72,757.28,20.520975,"1","wilt","Mean_G",0.5
132.639216,261.22,94.59375,671.96875,30.101651,"1","wilt","Mean_G",0.5
117.780528,255.21,99.026316,614.81579,33.347993,"1","wilt","Mean_G",0.5
125.896414,215.83,90.25,477.25,33.806203,"1","wilt","Mean_G",0.5
152.375,191.14,83.6,375,15.615377,"1","wilt","Mean_G",0.5
126.75974,139.67,104.965517,491.172414,17.7917,"1","wilt","Mean_G",0.5
116.396768,292.45,105.4,518.657143,21.955502,"1","wilt","Mean_G",0.5
121.413158,306.5,122.166667,732.854167,14.129793,"1","wilt","Mean_G",0.5
125.29718,239.59,116.62069,692.103448,17.149133,"1","wilt","Mean_G",0.5
158.03125,244.75,109.5,637.5,26.042033,"1","wilt","Mean_G",0.5
106.048077,229.16,103.923077,634.846154,31.555718,"1","wilt","Mean_G",0.5
97.854167,185.23,93,658.583333,14.570709,"1","wilt","Mean_G",0.5
97.541667,253.22,97.555556,687.111111,13.089436,"1","wilt","Mean_G",0.5
114.84399,203.21,96.346939,553.244898,28.905986,"1","wilt","Mean_G",0.5
118.9375,213.14,96,515.6,23.342022,"1","wilt","Mean_G",0.5
136.458333,218.54,104,436,11.671428,"1","wilt","Mean_G",0.5
157.895833,227.56,104.666667,519.666667,23.25224,"1","wilt","Mean_G",0.5
138.935691,215.71,94.384615,595.282051,24.610283,"1","wilt","Mean_G",0.5
142.242188,230.14,99.125,609.875,27.625848,"1","wilt","Mean_G",0.5
113.345238,219.64,96.238095,539,24.60767,"1","wilt","Mean_G",0.5
137.716912,199.02,91.882353,397.764706,25.093872,"1","wilt","Mean_G",0.5
134.484561,167.23,85.592593,291.296296,15.518209,"1","wilt","Mean_G",0.5
132.277946,210.29,88.666667,344.952381,18.466124,"1","wilt","Mean_G",0.5
126.468599,264.62,90,358.615385,26.847586,"1","wilt","Mean_G",0.5
165.90625,313.04,123.5,779,17.378147,"1","wilt","Mean_G",0.5
113.828571,309.15,123.090909,782.454546,11.948668,"1","wilt","Mean_G",0.5
139.324766,224.54,96.740741,565.925926,20.423903,"1","wilt","Mean_G",0.5
147.583333,244.6,101.333333,627.666667,28.674848,"1","wilt","Mean_G",0.5
117.6875,236.25,115.041667,616.166667,21.658332,"1","wilt","Mean_G",0.5
114.160511,275.46,96.931818,735.340909,18.523438,"1","wilt","Mean_G",0.5
123.39375,227.02,90.3,419.7,31.75988,"1","wilt","Mean_G",0.5
167,276.4,123,733,10.307764,"1","wilt","Mean_G",0.5
115.910667,240.84,95.361702,605.085106,21.614362,"1","wilt","Mean_G",0.5
144.590136,211.55,93.540541,502.702703,26.431465,"1","wilt","Mean_G",0.5
108.15,180.06,93.2,477.6,21.095971,"1","wilt","Mean_G",0.5
132.158333,189.64,93.866667,584.866667,17.940147,"1","wilt","Mean_G",0.5
139.6125,136.54,91.3,527.5,26.676769,"1","wilt","Mean_G",0.5
107.931818,293.69,122.727273,752,20.691756,"1","wilt","Mean_G",0.5
122.820323,243,120.150538,688.139785,22.913345,"1","wilt","Mean_G",0.5
115.455729,250.17,99,599.875,23.341665,"1","wilt","Mean_G",0.5
136.320652,165.5,102.869565,474.217391,32.918528,"1","wilt","Mean_G",0.5
154.4375,301.18,119,737,30.962679,"1","wilt","Mean_G",0.5
121.369231,198.81,85.204082,455.897959,30.740371,"1","wilt","Mean_G",0.5
144.895833,263.64,120.583333,639.833333,21.468323,"1","wilt","Mean_G",0.5
135.763819,215.84,100.210526,726.842105,26.492407,"1","wilt","Mean_G",0.5
123.175,207.12,99,733.6,22.986953,"1","wilt","Mean_G",0.5
131.102757,227.6,90.08,497.12,35.326274,"1","wilt","Mean_G",0.5
117.05625,240.32,88.8,492,15.665567,"1","wilt","Mean_G",0.5
141.553623,214.44,89.545455,444,29.20818,"1","wilt","Mean_G",0.5
147.765823,229.93,99.1,439.6,21.434785,"1","wilt","Mean_G",0.5
107.552083,262.58,111,632.5,19.955506,"1","wilt","Mean_G",0.5
153.569444,173.28,83,421,13.491653,"1","wilt","Mean_G",0.5
131.020896,287.12,108.142857,606.761905,26.084863,"1","wilt","Mean_G",0.5
133.787368,259.19,96.366667,632.166667,34.412675,"1","wilt","Mean_G",0.5
140.817881,210.05,93.105263,560.052632,16.603741,"1","wilt","Mean_G",0.5
143.105469,245.34,96.3125,496.8125,23.218729,"1","wilt","Mean_G",0.5
135.941452,219,102.185185,619.481482,23.307982,"1","wilt","Mean_G",0.5
132.94958,192.34,89.6,455.333333,26.985099,"1","wilt","Mean_G",0.5
110.207824,215.59,99.230769,562.730769,24.653006,"1","wilt","Mean_G",0.5
115.983553,200.11,90.578947,539.263158,22.657757,"1","wilt","Mean_G",0.5
119.773703,186.97,95.428571,512.442857,27.003934,"1","wilt","Mean_G",0.5
138.8388,236.34,94.343284,459.61194,28.087244,"1","wilt","Mean_G",0.5
121.394922,242.39,97.651685,487.348315,23.331536,"1","wilt","Mean_G",0.5
119.37747,231.1,101.9375,545.125,19.118846,"1","wilt","Mean_G",0.5
117.440044,266.35,125.765217,645.130435,22.586862,"1","wilt","Mean_G",0.5
111.112583,212.75,101.631579,744.947368,19.240352,"1","wilt","Mean_G",0.5
102.924419,179.9,99.909091,622.818182,14.092962,"1","wilt","Mean_G",0.5
105.055556,202.64,89.111111,413.888889,49.116641,"1","wilt","Mean_G",0.5
127.007813,199.08,89.25,444.75,19.406426,"1","wilt","Mean_G",0.5
95.8125,213.66,97.75,564.5,15.825217,"1","wilt","Mean_G",0.5
140.800595,227.82,89.619048,398.952381,28.27521,"1","wilt","Mean_G",0.5
114.703065,184.27,102.787879,579.484849,19.233713,"1","wilt","Mean_G",0.5
140.897321,230.46,98.285714,530.428571,27.087232,"1","wilt","Mean_G",0.5
137.867442,177.73,91.925926,474.703704,24.203753,"1","wilt","Mean_G",0.5
131.710197,256.49,101.857143,630.8,19.527563,"1","wilt","Mean_G",0.5
107.413793,211.31,100.090909,732.636364,10.28519,"1","wilt","Mean_G",0.5
132.319444,199.51,101.555556,564.833333,27.81381,"1","wilt","Mean_G",0.5
139.84127,245.67,105,594.75,23.347578,"1","wilt","Mean_G",0.5
142.492188,280.55,98.625,571.625,19.624204,"1","wilt","Mean_G",0.5
163.9875,202.38,100.2,480.4,11.016351,"1","wilt","Mean_G",0.5
123.672222,256.77,102.823529,626.647059,18.909638,"1","wilt","Mean_G",0.5
116.392405,222.81,99.85,583.9,7.55298,"1","wilt","Mean_G",0.5
126.956098,245.34,113.495146,644.320388,21.356174,"1","wilt","Mean_G",0.5
136.355593,249.25,96.342105,543.368421,23.028481,"1","wilt","Mean_G",0.5
143.194079,203.69,99.526316,562.684211,20.435697,"1","wilt","Mean_G",0.5
114.873082,245.81,104.266667,653.911111,22.266888,"1","wilt","Mean_G",0.5
115.505929,282.73,99.5625,584.4375,22.049571,"1","wilt","Mean_G",0.5
96.1375,251.5,95,493.2,34.066993,"1","wilt","Mean_G",0.5
159.517046,241.83,98.909091,556.454546,23.853548,"1","wilt","Mean_G",0.5
155.027778,188.98,102.555556,562,17.751369,"1","wilt","Mean_G",0.5
165.6875,258.48,115,674,11.648498,"1","wilt","Mean_G",0.5
122.908654,252.25,96.230769,596.692308,23.367909,"1","wilt","Mean_G",0.5
137.578035,214.41,104.090909,711.454546,18.401401,"1","wilt","Mean_G",0.5
123.740484,195.92,99.318681,565.516484,26.086653,"1","wilt","Mean_G",0.5
126.742816,218.31,100.636364,528.886364,17.735357,"1","wilt","Mean_G",0.5
127.60628,209.85,95.692308,590.576923,34.243386,"1","wilt","Mean_G",0.5
111.996504,215.67,96.055556,567.611111,30.307936,"1","wilt","Mean_G",0.5
144.648305,169.73,98.2,552.866667,13.63753,"1","wilt","Mean_G",0.5
100.879808,202.68,102.384615,595.846154,17.022436,"1","wilt","Mean_G",0.5
113.848131,288.23,116.185185,672.962963,25.477228,"1","wilt","Mean_G",0.5
125.888554,247.06,101.571429,551.476191,23.093814,"1","wilt","Mean_G",0.5
87.3125,250.77,99,576,10.222524,"1","wilt","Mean_G",0.5
111.746231,214.25,106.04,669.76,22.329747,"1","wilt","Mean_G",0.5
105.733032,231.94,102.714286,659.142857,16.598654,"1","wilt","Mean_G",0.5
113.117117,234.58,106.142857,571.714286,21.022825,"1","wilt","Mean_G",0.5
136.175,240.22,99,561,38.535179,"1","wilt","Mean_G",0.5
119.603261,238.4,96.62069,620.293103,25.927761,"1","wilt","Mean_G",0.5
139.195402,233.08,99.545455,516.909091,31.413005,"1","wilt","Mean_G",0.5
139.325253,184.6,94.064516,496.096774,23.336831,"1","wilt","Mean_G",0.5
130.875,234.41,97,454,42.984736,"1","wilt","Mean_G",0.5
144.8375,227.67,98.266667,546.466667,23.924882,"1","wilt","Mean_G",0.5
145.2375,249.82,101,593,31.745236,"1","wilt","Mean_G",0.5
137.804688,237.35,101.75,522.25,14.670868,"1","wilt","Mean_G",0.5
145.216019,172.66,92.692308,385.923077,18.612086,"1","wilt","Mean_G",0.5
144.916667,218.54,98.166667,494.833333,23.287455,"1","wilt","Mean_G",0.5
116.5125,186.03,99.6,413,19.414621,"1","wilt","Mean_G",0.5
127.971762,210.36,93.382353,449.235294,25.425364,"1","wilt","Mean_G",0.5
101.4625,167.63,97.6,530,31.537914,"1","wilt","Mean_G",0.5
110.457237,220.46,100,517.842105,14.784322,"1","wilt","Mean_G",0.5
133.936061,157.89,89.387755,428.591837,32.621286,"1","wilt","Mean_G",0.5
137.739583,241.89,101,706,23.62026,"1","wilt","Mean_G",0.5
129.48996,141.65,86.5,294.25,11.151653,"1","wilt","Mean_G",0.5
136.21831,120.79,88.444444,483.222222,37.046517,"1","wilt","Mean_G",0.5
118.125,193.47,91.111111,528.222222,43.833016,"1","wilt","Mean_G",0.5
129.871345,257.25,97.090909,594.818182,9.412494,"1","wilt","Mean_G",0.5
123.245192,251.39,94.076923,432.384615,25.457471,"1","wilt","Mean_G",0.5
130.809264,232.96,92.652174,383.173913,26.830632,"1","wilt","Mean_G",0.5
120.695067,182.92,96,438.428571,24.883094,"1","wilt","Mean_G",0.5
127.875415,245.66,114.342105,617.157895,25.49814,"1","wilt","Mean_G",0.5
117.874074,244.42,88.235294,478.823529,23.938936,"1","wilt","Mean_G",0.5
115.55,212.89,93.791667,561.125,42.949825,"1","wilt","Mean_G",0.5
137.291971,300.47,106.697674,568.651163,17.512817,"1","wilt","Mean_G",0.5
111.109375,281.1,100,717,9.287088,"1","wilt","Mean_G",0.5
130.91345,194.3,86.962963,422,18.439089,"1","wilt","Mean_G",0.5
174.958333,222.13,98,541,7.586538,"1","wilt","Mean_G",0.5
162.223214,223.47,89.857143,622.428571,15.699994,"1","wilt","Mean_G",0.5
114.392569,216.2,119.384615,688.666667,11.313592,"1","wilt","Mean_G",0.5
129.45,234.49,100.147059,403.411765,22.207986,"1","wilt","Mean_G",0.5
136.908789,245.66,79.657895,279.947368,16.888772,"1","wilt","Mean_G",0.5
132.929688,185.31,84,290.5,7.696387,"1","wilt","Mean_G",0.5
133.68207,266.26,103.470588,730.294118,22.92473,"1","wilt","Mean_G",0.5
113.736364,222.14,91.142857,414.428571,5.890151,"1","wilt","Mean_G",0.5
118.235294,153.02,104.058824,574.294118,12.970555,"1","wilt","Mean_G",0.5
133.314961,208.32,93.9375,650.6875,19.386589,"1","wilt","Mean_G",0.5
113.132813,194.49,106.166667,782.958333,30.467167,"1","wilt","Mean_G",0.5
114.588697,209.86,91.1,495.75,23.416821,"1","wilt","Mean_G",0.5
108.548077,151.27,96.384615,659.461539,21.766648,"1","wilt","Mean_G",0.5
131.26935,217.34,116.901639,685.139344,20.813696,"1","wilt","Mean_G",0.5
113.936464,261.02,91.826087,363.391304,17.618945,"1","wilt","Mean_G",0.5
130.371528,223.64,84.888889,402.833333,32.194672,"1","wilt","Mean_G",0.5
123.149729,239.57,114.451613,855.752688,16.060096,"1","wilt","Mean_G",0.5
116.550481,194.42,112.923077,883.538462,14.976313,"1","wilt","Mean_G",0.5
131.128,279.38,108,740.5,27.693636,"1","wilt","Mean_G",0.5
137.059575,172.89,98.4,525.8,20.503008,"1","wilt","Mean_G",0.5
87.910714,204.64,108.428571,681,11.510421,"1","wilt","Mean_G",0.5
141.513726,168.16,81,300,10.628492,"1","wilt","Mean_G",0.5
134.830153,158.05,94.060606,563.090909,14.725277,"1","wilt","Mean_G",0.5
97.848214,263.79,123,668,12.676509,"1","wilt","Mean_G",0.5
109.176136,214.79,125.545455,708.545455,16.789903,"1","wilt","Mean_G",0.5
138.178133,234.67,83.921569,348.176471,13.638125,"1","wilt","Mean_G",0.5
91.075,201.58,93,465,20.441135,"1","wilt","Mean_G",0.5
116.222034,213.94,105.256757,763.797297,19.838593,"1","wilt","Mean_G",0.5
137.289855,163.5,87.807692,409.923077,18.187062,"1","wilt","Mean_G",0.5
113.580357,199.52,88.095238,427.571429,14.771272,"1","wilt","Mean_G",0.5
140.54375,203.46,101.9,724.3,19.578751,"1","wilt","Mean_G",0.5
135.129139,294.85,125.684211,770.210526,13.808745,"1","wilt","Mean_G",0.5
115.788691,258.16,125.238095,785.428571,9.762021,"1","wilt","Mean_G",0.5
142.953947,233.81,107.105263,811.31579,22.062616,"1","wilt","Mean_G",0.5
105.421875,245.79,122.25,706,13.864861,"1","wilt","Mean_G",0.5
118.862857,195.02,93.909091,538.090909,21.681961,"1","wilt","Mean_G",0.5
143.092683,194.4,88.576923,514.807692,29.875407,"1","wilt","Mean_G",0.5
136.53125,185.62,94.875,625.5,14.87395,"1","wilt","Mean_G",0.5
132.881944,283.29,119.333333,807.5,23.23365,"1","wilt","Mean_G",0.5
112.802083,207.99,95.333333,586.5,24.695929,"1","wilt","Mean_G",0.5
143.688679,239.84,91.5,542.85,11.302655,"1","wilt","Mean_G",0.5
109.98301,261.28,106.346154,834.923077,9.364733,"1","wilt","Mean_G",0.5
126.652949,254.74,119.26087,819.717391,12.406493,"1","wilt","Mean_G",0.5
132.29235,242.29,123.565217,785.608696,24.037306,"1","wilt","Mean_G",0.5
114.591967,260.14,121.361111,886.203704,14.22168,"1","wilt","Mean_G",0.5
147.1125,234.97,126,872.8,15.84929,"1","wilt","Mean_G",0.5
120.597656,182.11,91.25,565.8125,15.872539,"1","wilt","Mean_G",0.5
118.240088,201.82,95.689655,646.862069,16.116771,"1","wilt","Mean_G",0.5
132.71223,258.39,98.542857,717.142857,20.922403,"1","wilt","Mean_G",0.5
132.612595,227.44,111.939394,826.272727,12.21464,"1","wilt","Mean_G",0.5
166.546875,245.43,107,732,10.963006,"1","wilt","Mean_G",0.5
106.39071,340.25,119.782609,842.521739,17.284017,"1","wilt","Mean_G",0.5
121.142857,207.2,81.735294,363.558824,19.111311,"1","wilt","Mean_G",0.5
132.381818,179.84,87.857143,489.571429,25.037115,"1","wilt","Mean_G",0.5
125.610209,209.88,95.407407,574.888889,20.391908,"1","wilt","Mean_G",0.5
146.517857,179.8,92,534.857143,32.408112,"1","wilt","Mean_G",0.5
144.118421,203.91,100.473684,647.578947,19.215068,"1","wilt","Mean_G",0.5
112.169811,232.78,89.25,539.45,16.282736,"1","wilt","Mean_G",0.5
109.229167,211.71,91,554.333333,29.716355,"1","wilt","Mean_G",0.5
129.124252,207.02,83.047619,486.619048,24.013554,"1","wilt","Mean_G",0.5
136.493682,167.74,90.733333,663.133333,26.454476,"1","wilt","Mean_G",0.5
95.549738,184.44,99.291667,619.375,14.389425,"1","wilt","Mean_G",0.5
113.521484,263.37,100.09375,640.71875,28.773886,"1","wilt","Mean_G",0.5
115.469675,321.29,119.197674,877.744186,13.493022,"1","wilt","Mean_G",0.5
141.841912,275.47,119.411765,876.823529,25.681574,"1","wilt","Mean_G",0.5
132.023224,224.68,101.130435,765.021739,25.325033,"1","wilt","Mean_G",0.5
139.325,307.27,113.4,812,23.760471,"1","wilt","Mean_G",0.5
133.190476,233.41,86.896552,448.206897,32.469541,"1","wilt","Mean_G",0.5
132.74375,262.58,100.35,635.6,30.613722,"1","wilt","Mean_G",0.5
126.225225,189.57,92.357143,590.142857,16.179636,"1","wilt","Mean_G",0.5
143.281369,202.44,78.8,361.7,13.435014,"1","wilt","Mean_G",0.5
111.753906,205.22,92.125,650.875,19.396762,"1","wilt","Mean_G",0.5
93.554688,190.98,90.75,670,15.615997,"1","wilt","Mean_G",0.5
155.618056,230.34,94.888889,698.111111,17.237628,"1","wilt","Mean_G",0.5
122.871528,256.75,110.111111,704.611111,20.232598,"1","wilt","Mean_G",0.5
126.905512,226.99,111.125,706.8125,27.892021,"1","wilt","Mean_G",0.5
127.120553,130.16,96.875,508.125,30.316495,"1","wilt","Mean_G",0.5
139.738636,230.8,98.227273,612.5,27.844425,"1","wilt","Mean_G",0.5
115.460526,221.59,93,632.31579,35.273683,"1","wilt","Mean_G",0.5
127.45283,219.86,89.5,520.35,26.530172,"1","wilt","Mean_G",0.5
117.226601,225.46,79.235294,364.745098,24.434787,"1","wilt","Mean_G",0.5
132.429319,128.64,86.583333,423,27.872104,"1","wilt","Mean_G",0.5
132.966912,278.08,105.823529,870.705882,18.61372,"1","wilt","Mean_G",0.5
124.675,193.7,88,591,40.627085,"1","wilt","Mean_G",0.5
113.131086,208.33,87.705882,617.941177,29.745518,"1","wilt","Mean_G",0.5
120.42698,214.17,101.411765,761.843137,16.92819,"1","wilt","Mean_G",0.5
131.742188,205.84,91.1875,600.25,22.599779,"1","wilt","Mean_G",0.5
144.178947,243.55,87.666667,563.666667,25.824595,"1","wilt","Mean_G",0.5
142.52963,236.05,116.529412,871.147059,10.154856,"1","wilt","Mean_G",0.5
118.770161,192.39,87.322581,504.225807,41.543353,"1","wilt","Mean_G",0.5
149.793651,173.68,80.5,407,16.419786,"1","wilt","Mean_G",0.5
122.101266,216.21,77.8,404.55,17.0478,"1","wilt","Mean_G",0.5
117.839196,248.58,103.24,774.12,21.020219,"1","wilt","Mean_G",0.5
128.114723,260.12,105.939394,730.69697,28.783796,"1","wilt","Mean_G",0.5
141.665272,135.94,90.133333,518.85,25.864304,"1","wilt","Mean_G",0.5
136.590664,216.67,83.914286,413.4,24.20312,"1","wilt","Mean_G",0.5
114.434124,225.4,96.410526,699.778947,22.805661,"1","wilt","Mean_G",0.5
125.890949,189.76,89.931034,508.810345,24.660145,"1","wilt","Mean_G",0.5
133.630952,174.74,73,267.5,9.594717,"1","wilt","Mean_G",0.5
130.522546,211.19,76.847222,285.013889,13.021231,"1","wilt","Mean_G",0.5
144.447552,219.98,92.055556,694.111111,26.512052,"1","wilt","Mean_G",0.5
143.271875,243.27,90.5,585.9,25.717698,"1","wilt","Mean_G",0.5
128.46493,185.04,77.52381,336.222222,16.296494,"1","wilt","Mean_G",0.5
139.73224,260.31,119.565217,851,19.335658,"1","wilt","Mean_G",0.5
132.017588,246.86,94.6,573.6,23.592745,"1","wilt","Mean_G",0.5
102.976563,211.21,91,442,26.295199,"1","wilt","Mean_G",0.5
111.541841,278.68,96,591.733333,36.102262,"1","wilt","Mean_G",0.5
144.25,182.09,81.142857,425,10.251929,"1","wilt","Mean_G",0.5
110.596639,282.24,113.866667,838.8,11.939849,"1","wilt","Mean_G",0.5
118.391608,241.04,117.611111,841.166667,14.872815,"1","wilt","Mean_G",0.5
134.582844,225.31,114.981482,836.777778,16.273985,"1","wilt","Mean_G",0.5
110.0625,293.08,98,628,25.816464,"1","wilt","Mean_G",0.5
119.276786,215.86,100,637,32.559522,"1","wilt","Mean_G",0.5
134.304945,244.24,78.73913,408.217391,12.064728,"1","wilt","Mean_G",0.5
140.430818,228.62,86.65,524.4,11.24322,"1","wilt","Mean_G",0.5
121.427083,236.77,93.375,583.291667,20.157324,"1","wilt","Mean_G",0.5
126.8875,205.26,92,572,28.244646,"1","wilt","Mean_G",0.5
133.114729,242.41,99.419753,717.08642,18.604819,"1","wilt","Mean_G",0.5
126.127907,157.47,89.518519,567.740741,20.903725,"1","wilt","Mean_G",0.5
118.919028,193.55,86.269231,565.384615,17.675782,"1","wilt","Mean_G",0.5
164.21875,230.36,86,678,7.245688,"1","wilt","Mean_G",0.5
128.93994,193.68,95.380952,650.666667,17.788376,"1","wilt","Mean_G",0.5
140.581722,188.28,84.694444,397.277778,21.896149,"1","wilt","Mean_G",0.5
115.20625,190.49,78.3,451.1,21.672333,"1","wilt","Mean_G",0.5
135.066406,218.04,101.4375,699.625,17.037528,"1","wilt","Mean_G",0.5
120.361345,250.75,109.933333,671.6,50.153719,"1","wilt","Mean_G",0.5
118.550315,196.33,89.05,490.5,36.164762,"1","wilt","Mean_G",0.5
150.2125,258.52,99,670,19.1,"1","wilt","Mean_G",0.5
122.282991,269.86,113.465116,840.325581,18.492365,"1","wilt","Mean_G",0.5
135.706019,308.55,104.481482,570.666667,32.773362,"1","wilt","Mean_G",0.5
147.473404,186.43,99,458,16.064108,"1","wilt","Mean_G",0.5
128.421296,149.24,103.666667,694.740741,48.720445,"1","wilt","Mean_G",0.5
128.70529,194.18,107.04,765.76,29.050191,"1","wilt","Mean_G",0.5
138.0033,177.09,89.263158,541.31579,25.483252,"1","wilt","Mean_G",0.5
119.020188,198.94,94.319149,630.042553,21.368567,"1","wilt","Mean_G",0.5
129.152052,204.21,82.626866,450.059702,22.462116,"1","wilt","Mean_G",0.5
95.818182,221.87,106.777778,715.555556,10.318388,"1","wilt","Mean_G",0.5
137.096639,204.77,91.8,621.4,30.013775,"1","wilt","Mean_G",0.5
116.636161,268.75,107.882353,761.635294,20.457927,"1","wilt","Mean_G",0.5
