"checking_status","duration","credit_history","purpose","credit_amount","savings_status","employment","installment_commitment","personal_status","other_parties","residence_since","property_magnitude","age","other_payment_plans","housing","existing_credits","job","num_dependents","own_telephone","foreign_worker","class","dataset_name","altered_attribute","noise_level"
"0<=X<200",16.05,"existing paid","business",2767,"100<=X<500",">=7",4,"male div/sep","none",2,"car",61,"bank","rent",2,"unskilled resident",1,"none","yes","bad","credit-g","duration",1
"no checking",21.79,"critical/other existing credit","radio/tv",1291,"<100","1<=X<4",4,"female div/dep/mar","none",2,"life insurance",35,"none","own",2,"skilled",1,"none","yes","good","credit-g","duration",1
"<0",35.49,"existing paid","radio/tv",2522,"<100",">=7",1,"male single","guarantor",3,"life insurance",39,"none","own",1,"skilled",2,"none","yes","good","credit-g","duration",1
"<0",10.58,"existing paid","new car",915,"no known savings",">=7",4,"female div/dep/mar","none",2,"car",29,"bank","own",1,"skilled",1,"none","yes","bad","credit-g","duration",1
"no checking",1.76,"existing paid","radio/tv",1595,"<100","4<=X<7",3,"male single","none",2,"life insurance",51,"none","own",1,"skilled",2,"none","yes","good","credit-g","duration",1
"<0",16.45,"no credits/all paid","used car",4605,"<100",">=7",3,"male single","none",4,"no known property",24,"none","for free",2,"skilled",2,"none","yes","bad","credit-g","duration",1
"no checking",15.72,"critical/other existing credit","business",1185,"<100","1<=X<4",3,"female div/dep/mar","none",2,"real estate",27,"none","own",2,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",-1.67,"all paid","retraining",3447,"500<=X<1000","1<=X<4",4,"female div/dep/mar","none",3,"real estate",35,"none","own",1,"unskilled resident",2,"none","yes","good","credit-g","duration",1
"no checking",21.82,"existing paid","business",1258,"<100","4<=X<7",4,"male single","none",1,"real estate",25,"none","own",1,"skilled",1,"yes","yes","good","credit-g","duration",1
"no checking",-8.99,"critical/other existing credit","radio/tv",717,"<100",">=7",4,"male single","none",4,"real estate",52,"none","own",3,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",4.54,"no credits/all paid","new car",1204,"100<=X<500","1<=X<4",4,"male single","none",1,"no known property",35,"bank","rent",1,"skilled",1,"none","no","good","credit-g","duration",1
">=200",0.88,"existing paid","furniture/equipment",1925,"<100","1<=X<4",2,"male single","none",2,"real estate",26,"none","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",26.72,"existing paid","radio/tv",433,"<100","unemployed",3,"female div/dep/mar","co applicant",4,"real estate",22,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","duration",1
"<0",0.59,"critical/other existing credit","new car",666,">=1000","4<=X<7",3,"female div/dep/mar","none",4,"real estate",39,"none","own",2,"unskilled resident",1,"yes","yes","good","credit-g","duration",1
">=200",21.92,"existing paid","furniture/equipment",2251,"<100","1<=X<4",1,"female div/dep/mar","none",2,"car",46,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"0<=X<200",59.34,"existing paid","new car",2150,"<100","1<=X<4",4,"female div/dep/mar","guarantor",2,"no known property",24,"bank","own",1,"skilled",1,"none","yes","bad","credit-g","duration",1
"no checking",38.51,"delayed previously","furniture/equipment",4151,"100<=X<500","1<=X<4",2,"male single","none",3,"life insurance",35,"none","own",2,"skilled",1,"none","yes","good","credit-g","duration",1
"0<=X<200",3.88,"existing paid","furniture/equipment",2030,"no known savings","4<=X<7",2,"male single","none",1,"car",24,"none","own",1,"skilled",1,"yes","yes","good","credit-g","duration",1
"0<=X<200",66.08,"delayed previously","radio/tv",7418,"no known savings","1<=X<4",1,"male single","none",1,"real estate",27,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"no checking",23.5,"critical/other existing credit","radio/tv",2684,"<100","1<=X<4",4,"male single","none",2,"real estate",35,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"<0",-0.55,"all paid","radio/tv",2149,"<100","1<=X<4",4,"male div/sep","none",1,"no known property",29,"none","for free",1,"skilled",1,"none","yes","bad","credit-g","duration",1
"no checking",7.37,"existing paid","used car",3812,"100<=X<500","<1",1,"female div/dep/mar","none",4,"car",23,"none","own",1,"skilled",1,"yes","yes","good","credit-g","duration",1
"no checking",-7.42,"critical/other existing credit","radio/tv",1154,"100<=X<500","unemployed",4,"female div/dep/mar","none",4,"real estate",57,"none","own",3,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"<0",17.17,"existing paid","furniture/equipment",1657,"<100","1<=X<4",2,"male single","none",2,"real estate",27,"none","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
"<0",37.16,"existing paid","radio/tv",1603,"<100",">=7",4,"female div/dep/mar","none",4,"car",55,"none","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
"<0",26.87,"critical/other existing credit","new car",5302,"<100",">=7",2,"male single","none",4,"no known property",36,"none","for free",3,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","duration",1
"no checking",10.71,"critical/other existing credit","education",2748,"<100",">=7",2,"female div/dep/mar","none",4,"no known property",57,"bank","for free",3,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"no checking",-14,"critical/other existing credit","new car",1231,"<100",">=7",3,"male single","none",4,"real estate",32,"none","own",2,"unskilled resident",2,"none","no","good","credit-g","duration",1
"0<=X<200",20.99,"existing paid","radio/tv",802,"<100",">=7",4,"male single","none",3,"car",37,"none","own",1,"skilled",2,"none","yes","bad","credit-g","duration",1
"no checking",61.95,"critical/other existing credit","business",6304,"no known savings",">=7",4,"male single","none",4,"real estate",36,"none","own",2,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",23.89,"existing paid","radio/tv",1533,"<100","<1",4,"female div/dep/mar","none",3,"car",38,"stores","own",1,"skilled",1,"yes","yes","good","credit-g","duration",1
"<0",18.49,"existing paid","new car",8978,"<100",">=7",1,"male div/sep","none",4,"life insurance",45,"none","own",1,"high qualif/self emp/mgmt",1,"yes","no","bad","credit-g","duration",1
"no checking",14.65,"existing paid","radio/tv",999,"no known savings",">=7",4,"male single","none",2,"car",25,"none","own",2,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",23.65,"existing paid","new car",2662,"no known savings","4<=X<7",4,"male single","none",3,"life insurance",32,"none","own",1,"skilled",1,"none","no","good","credit-g","duration",1
"no checking",8.41,"critical/other existing credit","furniture/equipment",1402,"500<=X<1000","4<=X<7",3,"female div/dep/mar","none",4,"car",37,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","duration",1
"0<=X<200",42.44,"all paid","new car",12169,"no known savings","unemployed",4,"male single","co applicant",4,"no known property",36,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","duration",1
"0<=X<200",32.44,"existing paid","radio/tv",3060,"<100","4<=X<7",4,"male single","none",4,"real estate",28,"none","own",2,"skilled",1,"none","yes","bad","credit-g","duration",1
"<0",30.52,"existing paid","repairs",11998,"<100","<1",1,"male div/sep","none",1,"no known property",34,"none","own",1,"unskilled resident",1,"yes","yes","bad","credit-g","duration",1
"no checking",15.29,"existing paid","radio/tv",2697,"<100","1<=X<4",1,"male single","none",2,"real estate",32,"none","own",1,"skilled",2,"none","yes","good","credit-g","duration",1
"no checking",35.16,"critical/other existing credit","radio/tv",2404,"<100","1<=X<4",2,"female div/dep/mar","none",2,"car",26,"none","own",2,"skilled",1,"none","yes","good","credit-g","duration",1
"<0",15.96,"existing paid","furniture/equipment",1262,"no known savings",">=7",2,"male div/sep","none",4,"life insurance",49,"none","own",1,"unskilled resident",1,"yes","yes","good","credit-g","duration",1
"no checking",-8.36,"existing paid","furniture/equipment",4611,"<100","<1",1,"female div/dep/mar","none",4,"life insurance",32,"none","own",1,"skilled",1,"none","yes","bad","credit-g","duration",1
"no checking",21.53,"existing paid","radio/tv",1901,"100<=X<500","1<=X<4",4,"male single","none",4,"car",29,"none","rent",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","duration",1
"no checking",30.57,"critical/other existing credit","used car",3368,">=1000",">=7",3,"male single","none",4,"no known property",23,"none","rent",2,"skilled",1,"yes","yes","good","credit-g","duration",1
"no checking",12.35,"existing paid","furniture/equipment",1574,"<100","1<=X<4",4,"male single","none",2,"real estate",50,"none","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
">=200",12.79,"all paid","radio/tv",1445,"no known savings","4<=X<7",4,"male single","none",4,"car",49,"bank","own",1,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"no checking",4.96,"critical/other existing credit","furniture/equipment",1520,"no known savings",">=7",4,"male single","none",4,"life insurance",63,"none","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
"0<=X<200",34.72,"critical/other existing credit","new car",3878,"100<=X<500","<1",4,"male div/sep","none",2,"car",37,"none","own",1,"skilled",1,"yes","yes","good","credit-g","duration",1
"<0",61.81,"existing paid","new car",10722,"<100","<1",1,"female div/dep/mar","none",1,"real estate",35,"none","own",1,"unskilled resident",1,"yes","yes","good","credit-g","duration",1
"<0",37.31,"existing paid","used car",4788,"<100","4<=X<7",4,"male single","none",3,"life insurance",26,"none","own",1,"skilled",2,"none","yes","good","credit-g","duration",1
"0<=X<200",41.07,"delayed previously","other",7582,"100<=X<500","unemployed",2,"male single","none",4,"no known property",31,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","duration",1
"0<=X<200",25.03,"existing paid","radio/tv",1092,"<100","1<=X<4",4,"female div/dep/mar","guarantor",4,"real estate",49,"none","own",2,"skilled",1,"yes","yes","good","credit-g","duration",1
"<0",25.06,"delayed previously","radio/tv",1024,"<100","<1",4,"male mar/wid","none",4,"real estate",48,"stores","own",1,"skilled",1,"none","yes","bad","credit-g","duration",1
"no checking",21.11,"existing paid","business",1076,"<100","1<=X<4",2,"male mar/wid","none",2,"real estate",26,"none","own",1,"skilled",1,"yes","no","good","credit-g","duration",1
"0<=X<200",32.71,"existing paid","used car",9398,"<100","<1",1,"male mar/wid","none",4,"car",28,"none","rent",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","duration",1
"<0",32.64,"critical/other existing credit","used car",6419,"<100",">=7",2,"female div/dep/mar","none",4,"no known property",44,"none","for free",2,"high qualif/self emp/mgmt",2,"yes","yes","good","credit-g","duration",1
">=200",47.47,"critical/other existing credit","used car",4796,"<100",">=7",4,"male single","none",4,"no known property",56,"none","for free",1,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",68.84,"critical/other existing credit","business",7629,"no known savings",">=7",4,"male div/sep","none",2,"car",46,"bank","own",2,"high qualif/self emp/mgmt",2,"none","yes","good","credit-g","duration",1
"0<=X<200",45.27,"existing paid","furniture/equipment",9960,"<100","<1",1,"female div/dep/mar","none",2,"car",26,"none","own",1,"skilled",1,"yes","yes","bad","credit-g","duration",1
"no checking",7.75,"existing paid","used car",4675,"no known savings","<1",1,"female div/dep/mar","none",4,"car",20,"none","rent",1,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",19.68,"existing paid","new car",1287,"no known savings",">=7",4,"male single","co applicant",2,"life insurance",45,"none","own",1,"unskilled resident",1,"none","no","good","credit-g","duration",1
"no checking",-1.11,"existing paid","furniture/equipment",2515,"<100","1<=X<4",3,"male single","none",4,"real estate",43,"none","own",1,"skilled",1,"yes","yes","good","credit-g","duration",1
"0<=X<200",41.71,"critical/other existing credit","furniture/equipment",2745,">=1000","4<=X<7",3,"male single","none",2,"car",32,"none","own",2,"skilled",1,"yes","yes","good","credit-g","duration",1
"no checking",4.06,"existing paid","new car",672,"<100","unemployed",1,"female div/dep/mar","none",4,"real estate",54,"none","own",1,"unemp/unskilled non res",1,"yes","yes","good","credit-g","duration",1
"0<=X<200",24.79,"no credits/all paid","radio/tv",3804,"<100","1<=X<4",4,"female div/dep/mar","none",1,"car",42,"none","own",1,"skilled",1,"yes","yes","bad","credit-g","duration",1
">=200",27.54,"critical/other existing credit","new car",1344,"no known savings","4<=X<7",4,"male single","none",2,"real estate",37,"bank","own",2,"unskilled resident",2,"none","yes","bad","credit-g","duration",1
"<0",3.83,"critical/other existing credit","new car",1038,"<100","4<=X<7",4,"male single","co applicant",3,"life insurance",49,"none","own",2,"skilled",1,"yes","yes","good","credit-g","duration",1
"no checking",26.7,"critical/other existing credit","new car",10127,"500<=X<1000","1<=X<4",2,"male single","none",2,"no known property",44,"bank","for free",1,"skilled",1,"none","yes","bad","credit-g","duration",1
"no checking",14.13,"existing paid","furniture/equipment",1543,">=1000","1<=X<4",4,"male div/sep","none",2,"real estate",33,"none","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",34.13,"existing paid","used car",4811,"no known savings","4<=X<7",2,"female div/dep/mar","none",4,"life insurance",24,"stores","rent",1,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"<0",22.97,"existing paid","radio/tv",727,"100<=X<500","<1",4,"male mar/wid","none",3,"no known property",33,"none","own",1,"unskilled resident",1,"yes","yes","bad","credit-g","duration",1
"0<=X<200",1.03,"existing paid","furniture/equipment",1237,"<100","1<=X<4",3,"female div/dep/mar","none",4,"real estate",24,"none","own",1,"skilled",1,"none","yes","bad","credit-g","duration",1
"0<=X<200",8.01,"existing paid","new car",276,"<100","1<=X<4",4,"male mar/wid","none",4,"real estate",22,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"0<=X<200",32.38,"existing paid","other",5381,"no known savings","unemployed",3,"male single","none",4,"no known property",40,"bank","for free",1,"unemp/unskilled non res",1,"yes","yes","good","credit-g","duration",1
"no checking",29.99,"existing paid","furniture/equipment",5511,"100<=X<500","1<=X<4",4,"male single","none",1,"car",25,"stores","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
">=200",30.93,"existing paid","furniture/equipment",3749,"<100","<1",2,"female div/dep/mar","none",4,"car",26,"none","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
"0<=X<200",-8.22,"existing paid","new car",685,"<100","4<=X<7",2,"male mar/wid","none",3,"car",25,"bank","own",1,"unskilled resident",1,"none","yes","bad","credit-g","duration",1
">=200",9.38,"existing paid","new car",1494,"no known savings","<1",1,"male single","none",2,"real estate",29,"none","own",1,"unskilled resident",2,"none","no","good","credit-g","duration",1
"<0",46.03,"all paid","furniture/equipment",2746,"<100",">=7",4,"male single","none",4,"car",31,"bank","own",1,"skilled",1,"none","yes","bad","credit-g","duration",1
"<0",-1.68,"existing paid","furniture/equipment",708,"<100","1<=X<4",2,"male single","guarantor",3,"life insurance",38,"none","own",1,"unskilled resident",2,"none","yes","good","credit-g","duration",1
"0<=X<200",23.15,"existing paid","furniture/equipment",4351,"no known savings","1<=X<4",1,"female div/dep/mar","none",4,"life insurance",48,"none","own",1,"unskilled resident",1,"yes","yes","good","credit-g","duration",1
"no checking",13.72,"critical/other existing credit","education",701,"<100","1<=X<4",4,"male single","none",2,"car",32,"none","own",2,"skilled",1,"none","yes","good","credit-g","duration",1
"<0",16.62,"delayed previously","furniture/equipment",3643,"<100",">=7",1,"female div/dep/mar","none",4,"life insurance",27,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"0<=X<200",31.53,"critical/other existing credit","new car",4249,"<100","unemployed",4,"male mar/wid","none",2,"car",28,"none","own",2,"high qualif/self emp/mgmt",1,"none","yes","bad","credit-g","duration",1
"<0",24.89,"existing paid","radio/tv",1938,"<100","<1",4,"male div/sep","none",3,"life insurance",32,"none","own",1,"skilled",1,"none","yes","bad","credit-g","duration",1
"<0",40.23,"existing paid","used car",2910,"<100","4<=X<7",2,"male single","none",1,"no known property",34,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","duration",1
"<0",15.96,"existing paid","furniture/equipment",2659,">=1000","1<=X<4",4,"male single","none",2,"car",28,"none","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",28.15,"critical/other existing credit","new car",1028,"<100","1<=X<4",4,"female div/dep/mar","none",3,"real estate",36,"none","own",2,"skilled",1,"none","yes","good","credit-g","duration",1
"<0",12.85,"critical/other existing credit","new car",3398,"<100","4<=X<7",1,"male single","none",4,"real estate",39,"none","own",2,"unskilled resident",1,"none","no","good","credit-g","duration",1
"no checking",-0.47,"critical/other existing credit","furniture/equipment",5801,"no known savings",">=7",2,"male single","none",4,"life insurance",49,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","duration",1
"no checking",41.21,"existing paid","new car",1525,">=1000","4<=X<7",4,"female div/dep/mar","none",3,"car",34,"none","own",1,"skilled",2,"yes","yes","good","credit-g","duration",1
">=200",44.86,"existing paid","radio/tv",4473,"<100",">=7",4,"male single","none",2,"car",31,"none","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
"0<=X<200",7.31,"existing paid","radio/tv",1068,"<100",">=7",4,"male single","none",4,"car",28,"none","own",1,"skilled",2,"none","yes","good","credit-g","duration",1
"<0",16.95,"critical/other existing credit","used car",6615,"<100","unemployed",2,"male single","none",4,"no known property",75,"none","for free",2,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","duration",1
"no checking",21.55,"critical/other existing credit","education",1864,"100<=X<500","1<=X<4",4,"female div/dep/mar","none",2,"real estate",30,"none","own",2,"skilled",1,"none","yes","bad","credit-g","duration",1
"0<=X<200",69.76,"existing paid","new car",7408,"100<=X<500","<1",4,"female div/dep/mar","none",2,"life insurance",24,"none","own",1,"high qualif/self emp/mgmt",1,"none","yes","bad","credit-g","duration",1
"no checking",25.01,"critical/other existing credit","used car",11590,"100<=X<500","1<=X<4",2,"female div/dep/mar","none",4,"car",24,"bank","rent",2,"unskilled resident",1,"none","yes","bad","credit-g","duration",1
"<0",13.64,"no credits/all paid","furniture/equipment",4110,"<100",">=7",3,"male single","none",4,"no known property",23,"bank","rent",2,"skilled",2,"none","yes","bad","credit-g","duration",1
"<0",7.61,"critical/other existing credit","furniture/equipment",3384,"<100","1<=X<4",1,"male div/sep","none",4,"real estate",44,"none","rent",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","duration",1
"0<=X<200",13.57,"existing paid","radio/tv",2101,"<100","<1",2,"female div/dep/mar","guarantor",4,"life insurance",23,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"<0",16.21,"existing paid","domestic appliance",1275,"no known savings","1<=X<4",4,"female div/dep/mar","none",2,"car",24,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","duration",1
"<0",4.77,"existing paid","furniture/equipment",4169,"<100","1<=X<4",4,"male single","none",4,"life insurance",28,"none","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
"0<=X<200",19.39,"existing paid","furniture/equipment",1521,"<100","1<=X<4",4,"male div/sep","none",2,"car",31,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"0<=X<200",22.34,"critical/other existing credit","education",5743,"<100","<1",2,"female div/dep/mar","none",4,"no known property",24,"none","for free",2,"skilled",1,"yes","yes","good","credit-g","duration",1
"<0",27.77,"existing paid","furniture/equipment",3599,"<100","4<=X<7",1,"female div/dep/mar","none",4,"car",26,"none","rent",1,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"0<=X<200",16.23,"existing paid","radio/tv",3213,"500<=X<1000","<1",1,"male mar/wid","none",3,"real estate",25,"none","rent",1,"skilled",1,"none","yes","good","credit-g","duration",1
"0<=X<200",10.61,"existing paid","business",4439,"<100",">=7",1,"male single","co applicant",1,"real estate",33,"bank","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","duration",1
">=200",2.17,"existing paid","new car",3949,"<100","<1",1,"male single","guarantor",1,"life insurance",37,"none","own",1,"unskilled resident",2,"none","yes","good","credit-g","duration",1
"no checking",6.16,"critical/other existing credit","radio/tv",1459,"<100","1<=X<4",4,"female div/dep/mar","none",2,"car",43,"none","own",1,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"0<=X<200",17.5,"critical/other existing credit","radio/tv",882,"<100","<1",4,"male single","guarantor",4,"real estate",23,"none","own",2,"skilled",1,"none","yes","good","credit-g","duration",1
"0<=X<200",20.37,"existing paid","radio/tv",3758,"500<=X<1000","unemployed",1,"female div/dep/mar","none",4,"no known property",23,"none","rent",1,"unemp/unskilled non res",1,"none","yes","good","credit-g","duration",1
"no checking",30.5,"delayed previously","business",1743,"100<=X<500","1<=X<4",1,"male single","none",2,"real estate",34,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"0<=X<200",6.28,"critical/other existing credit","education",1136,">=1000",">=7",4,"male single","none",3,"no known property",32,"none","for free",2,"skilled",2,"none","yes","bad","credit-g","duration",1
"no checking",8.56,"existing paid","domestic appliance",1236,"<100","<1",1,"female div/dep/mar","none",4,"real estate",23,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","duration",1
"0<=X<200",34.58,"existing paid","furniture/equipment",959,"<100","1<=X<4",1,"female div/dep/mar","none",2,"car",29,"none","own",1,"skilled",1,"none","no","bad","credit-g","duration",1
"no checking",24.93,"critical/other existing credit","used car",3229,"no known savings","unemployed",2,"male single","none",4,"no known property",38,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","duration",1
"<0",21.68,"no credits/all paid","radio/tv",6199,"<100","1<=X<4",4,"male single","none",2,"life insurance",28,"none","rent",2,"skilled",1,"yes","yes","bad","credit-g","duration",1
"no checking",12.15,"existing paid","education",727,"500<=X<1000",">=7",4,"male single","none",4,"no known property",46,"none","for free",1,"skilled",1,"yes","yes","good","credit-g","duration",1
"0<=X<200",25.43,"existing paid","new car",1246,"<100","<1",4,"male single","none",2,"real estate",23,"stores","own",1,"unskilled resident",1,"none","yes","bad","credit-g","duration",1
"no checking",1.34,"critical/other existing credit","radio/tv",2331,"no known savings",">=7",1,"male single","co applicant",4,"real estate",49,"none","own",1,"skilled",1,"yes","yes","good","credit-g","duration",1
"no checking",50.54,"delayed previously","radio/tv",4463,"<100","1<=X<4",4,"male single","none",2,"car",26,"none","own",2,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","duration",1
"no checking",12.19,"existing paid","radio/tv",776,"<100","1<=X<4",4,"male mar/wid","none",2,"real estate",28,"none","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
"<0",27.28,"existing paid","furniture/equipment",2406,"<100","4<=X<7",4,"female div/dep/mar","none",4,"real estate",23,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","duration",1
"0<=X<200",2.36,"existing paid","education",1239,"no known savings","1<=X<4",4,"male single","none",4,"no known property",61,"none","for free",1,"skilled",1,"none","yes","good","credit-g","duration",1
">=200",11.54,"existing paid","radio/tv",3399,"no known savings",">=7",2,"male single","none",3,"car",37,"none","own",1,"high qualif/self emp/mgmt",1,"none","yes","good","credit-g","duration",1
">=200",-0.02,"delayed previously","new car",2247,"<100","1<=X<4",2,"female div/dep/mar","none",2,"car",36,"stores","own",2,"skilled",1,"yes","yes","good","credit-g","duration",1
"no checking",1.84,"existing paid","furniture/equipment",1766,"<100","1<=X<4",1,"male mar/wid","none",2,"life insurance",21,"none","rent",1,"skilled",1,"none","yes","good","credit-g","duration",1
"<0",22.14,"existing paid","furniture/equipment",2473,"<100","unemployed",4,"male single","none",1,"car",25,"none","own",1,"unemp/unskilled non res",1,"none","yes","bad","credit-g","duration",1
"no checking",3.72,"existing paid","business",1542,"<100","4<=X<7",2,"male single","none",4,"car",36,"none","own",1,"skilled",1,"yes","yes","good","credit-g","duration",1
"no checking",10.43,"critical/other existing credit","used car",3850,"<100","4<=X<7",3,"male single","none",1,"car",27,"none","own",2,"skilled",1,"none","yes","good","credit-g","duration",1
"<0",30.77,"existing paid","furniture/equipment",3650,"<100","<1",1,"female div/dep/mar","none",4,"car",22,"none","rent",1,"skilled",1,"none","yes","good","credit-g","duration",1
"<0",44.11,"existing paid","furniture/equipment",3446,"<100",">=7",4,"male single","none",2,"car",42,"none","own",1,"skilled",2,"none","yes","bad","credit-g","duration",1
"0<=X<200",7.03,"existing paid","furniture/equipment",3001,"<100","4<=X<7",2,"female div/dep/mar","none",4,"real estate",40,"none","rent",1,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",16.44,"existing paid","new car",3079,"no known savings","1<=X<4",4,"male single","none",4,"real estate",36,"none","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",4,"critical/other existing credit","radio/tv",6070,"<100",">=7",3,"male single","none",4,"car",33,"none","own",2,"skilled",1,"yes","yes","good","credit-g","duration",1
"no checking",4.31,"critical/other existing credit","furniture/equipment",2146,"<100","<1",1,"female div/dep/mar","none",3,"real estate",23,"none","rent",2,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",62.47,"critical/other existing credit","new car",13756,"no known savings",">=7",2,"male single","none",4,"no known property",63,"bank","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","duration",1
"0<=X<200",72.64,"all paid","other",14782,"100<=X<500",">=7",3,"female div/dep/mar","none",4,"no known property",60,"bank","for free",2,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","duration",1
"<0",67.83,"all paid","business",7685,"<100","4<=X<7",2,"female div/dep/mar","guarantor",4,"car",37,"none","rent",1,"skilled",1,"none","yes","bad","credit-g","duration",1
"no checking",19.23,"delayed previously","radio/tv",2320,"<100","unemployed",2,"male mar/wid","none",3,"real estate",34,"none","own",2,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",-4.23,"delayed previously","radio/tv",846,"no known savings",">=7",3,"male single","none",4,"no known property",36,"none","for free",1,"skilled",1,"none","yes","good","credit-g","duration",1
"0<=X<200",39.08,"existing paid","new car",14318,"<100",">=7",4,"male single","none",2,"no known property",57,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","duration",1
"no checking",1.04,"critical/other existing credit","new car",362,"100<=X<500","1<=X<4",4,"female div/dep/mar","none",4,"car",52,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"<0",-0.61,"existing paid","furniture/equipment",2212,"no known savings","4<=X<7",4,"male single","none",4,"car",39,"none","own",1,"skilled",1,"yes","yes","good","credit-g","duration",1
"0<=X<200",0.6,"existing paid","used car",12976,"<100","unemployed",3,"female div/dep/mar","none",4,"no known property",38,"none","for free",1,"high qualif/self emp/mgmt",1,"yes","yes","bad","credit-g","duration",1
"no checking",11.46,"existing paid","new car",1283,"no known savings","4<=X<7",4,"female div/dep/mar","none",4,"life insurance",25,"none","rent",1,"skilled",1,"none","yes","good","credit-g","duration",1
">=200",4.44,"existing paid","new car",1330,"<100","<1",4,"male single","none",1,"real estate",26,"none","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",4.52,"delayed previously","business",4272,"100<=X<500","1<=X<4",2,"male single","none",2,"life insurance",26,"none","own",2,"unskilled resident",1,"none","yes","good","credit-g","duration",1
"no checking",35.93,"critical/other existing credit","radio/tv",2238,"<100","1<=X<4",2,"female div/dep/mar","none",1,"car",25,"none","own",2,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",-5.76,"existing paid","radio/tv",1126,"no known savings","<1",4,"female div/dep/mar","none",2,"real estate",21,"none","rent",1,"skilled",1,"yes","yes","good","credit-g","duration",1
"0<=X<200",17.55,"critical/other existing credit","furniture/equipment",7374,"<100","unemployed",4,"male single","none",4,"life insurance",40,"stores","own",2,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","duration",1
"0<=X<200",14.82,"critical/other existing credit","business",2326,"500<=X<1000","1<=X<4",2,"male single","none",4,"car",27,"bank","own",1,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",18.14,"existing paid","business",1449,"<100","4<=X<7",3,"female div/dep/mar","none",2,"car",27,"none","own",2,"skilled",1,"none","yes","good","credit-g","duration",1
"no checking",6.01,"existing paid","new car",1820,"<100","1<=X<4",2,"male mar/wid","none",2,"life insurance",30,"none","own",1,"high qualif/self emp/mgmt",1,"yes","yes","good","credit-g","duration",1
